text,start,end
อ่า สะดวกครับผม,0.138,1.498
ต้นยังไงครับ,1.418,2.618
เดี๋ยวพี่แอปไลน์ให้เดี๋ยวเจ๊บ๊ายเดี๋ยวเด้งไอทีไลน์ให้ค่ะ,3.626,6.746
ได้ครับ สักครู่นะครับ,7.146,9.146
ได้ค่ะ,10.026,11.098
ครับผม ขอไอดีครับ,13.194,14.362
ครับ ไปก็ดีนะคะ ทิมเล็กนะคะ มีดอกทิมเล็ก,15.594,19.194
ตัวเองค่ะ,19.85,21.274
โอเคค่ะ โอเคครับ,22.026,23.738
ค่าสองค่ะ แล้วที่กบค้นหาได้เลย ค่าสองครับ,24.49,27.866
ขึ้นครับผม,28.298,29.434
เดี๋ยว ๆ สักครู่ผมแอดไปนะ,29.866,31.674
เดี๋ยวสักครู่ผมแอดไปนะครับ,33.354,34.874
อย่าบุกทักใจ,35.946,37.274
หกศูนย์เจ็ดสี่เราก็จะส่งรายละเอียด,39.306,41.586
ให้พี่ อ๋อ ได้ครับหกศูนย์เจ็ดสี่ได้ครับ,41.586,43.866
