text,start,end
บริษัทเป็นปฏิทัลยียิ้มให้บริการค่ะ แม่,7.53,9.938
เจ้าสินค้าติดต่อตอบถามบริการอะไรคะ,9.938,12.346
เห็นเขาแจ้งมาว่ามีพัสดุตกค้าง ตามในสร้าง,12.426,15.561
ผู้ลูกค้าของเขาได้แจ้งเรียกพัสดุอีกด้วยไหมคะ,15.561,18.938
เขาไม่มีเลขพัสดุให้ครับ,19.146,21.466
ค่ะ แล้วคุณค่าสื่อสารรอสักครู่ค่ะ ครับผม,23.786,26.49
ขอโทษที่ให้คุณพัทธ์ถือสายเรานะคะไม่ทราบไปแชร์เจตสาย,28.106,31.866
ใช่ครับผม,34.826,35.674
จากการตรวจสอบในระบบตรงนี้นะครับ กรุงประสุติ 1 ชิ้น,37.002,40.466
นะครับ เป็นพัสดุที่กรุงประสุติเป็นผู้ดำเนินการจัดส่ง,40.466,43.93
ให้กับนายวชรัตฉินเจืองเมื่อวันที่ 20 สุราฯ พ.ศ.,43.946,47.79
2566 แต่ก็สรุปชิ้นนี้ไม่สามารถทำการผสมให้ได้,47.79,51.153999999999996
เนื่องจากไม่ผ่านเครื่องสแกน ซึ่งทราบในส่วนตรงนี้คือเขา,51.153999999999996,54.757999999999996
เป็นผู้ดำเนินการผสมด้วยตนเองหรือเปล่าคะ ไม่ใช่ครับ,54.757999999999996,58.361999999999995
นั่นยังไม่ได้ส่งนะ ชัด,59.69,61.338
ค่ะ และทำไมว่าระบบของเราถึงได้เส้นชื่อ,62.826,65.538
วุฒิภาพเป็นช่วงเงินการแต่งตัวได้ แต่ว่าทางไป,65.538,68.25
แล้วเราก็ได้ส่งเอกสารแจ้งเรื่องไว้ยังคุณลูกค้าด้วย,68.17,71.042
นะคะ ในส่วนตัวนี้คุณลูกค้าได้รับเรื่องหรือยังคะ,71.042,73.914
ไม่ได้รับนะเพิ่งได้รับแจ้งมาเลยครับ,74.282,76.794
อ๋อ,77.834,78.842
ปัจจุบันกู้ค่าอยู่จังหวัดอะไรคะ,78.826,80.826
อยู่สมุทรประการครับ,80.842,82.522
อยู่ทั้งหมดประการเหรอครับ,85.258,87.226
โอ้,88.394,89.37
ก็ระเบิดพี่ไปเลย อย่างว่าทำไมคุณ,89.706,91.642
ไม่ได้รับเอกสารนะคะเพราะว่าใน,92.106,95.482
ในระบบของเรานะคะ จับการลง,96.074,98.215
ทะเบียนการกระทรวง ภายใต้ในช่วงงานผิด,98.215,100.57000000000001
ค่ะ ลงทะเบียนภายใต้บ้านที่ที่สิบห้าถนนบางกอกจำนวนตลาด,103.21,106.75099999999999
เหนืออำเภอมีจังหวัดภูเก็ตแสดงว่าในส่วนตรงนี้นะคะครู,106.75099999999999,110.29199999999999
ค้านะคะ ฟังเจ้าที่ไปเชิญในไทยก็ไม่ทราบว่าทำไมอย่างเงี้ย,110.29199999999999,114.04199999999999
เกิดเหตุการณ์แบบนี้ขึ้นกับผู้ลูกค้าได้ในส่วนตรงนี้นะคะ ทางเจ้า,113.962,117.739
ที่มีหน้าที่ติดต่อสอบถามผู้ลูกค้าเข้าไปว่า ในส่วนตรงนี้ผู้ลูกค้า,117.739,121.914
เป็นผู้ดำเนินการจัดส่งด้วยตนเองหรือถูกบุคคลอื่นแอบอ้างในการ,121.914,125.691
จัดส่งพัสดุนะคะ เพราะว่าทางเจ้าที่ก็ทำการสอบถามผู้ลูกค้าแล้ว,125.691,129.667
ว่าคุณผู้ค้าอยู่ที่ไหน ผู้ลูกค้าว่าอยู่สมุทรปราการเนาะมันคนละพื้นที่,129.667,133.842
กันเลย ในส่วนตรงนั้นอยู่ที่ภูเก็ตภายใต้ในชื่อผู้ลูกค้าแสดงว่า,133.842,137.619
ถูกบุคคลอื่นแอบอ้างแน่นอน เพราะว่าในการจัดส่งพัสดุตรงนี้นะคะ,137.619,141.595
ทางเจ้าที่ไม่สามารถทำการตรวจสอบให้ได้เนื่องจากไม่,141.642,144.81199999999998
ผ่านเครื่องสแกนและนโยบายส่งๆ ทางเจ้าที่ทำการตรวจสอบ,144.81199999999998,148.19299999999998
บัญชีเพื่อตรงนี้พบเป็นภาคสปอร์ตราภาคาจำนวน 8,148.19299999999998,151.36299999999997
 เล่ม ATM 8 บาท สมุดบัญชี 8 เล่มนะคะ แล้วก็มีสมุด,151.36299999999997,154.53299999999996
บัญชีของผู้ลงความปรากฏมาด้วย 1 บัญชีเป็นชื่อของ,154.53299999999996,157.91399999999996
คุณมาได้หนึ่งนาที ลูกค้าเคยตรวจบัญชีบุคคลอื่นใช้บ้างไหม,159.018,162.65
หรือให้ข้อมูลเกี่ยวกับบัญชีต่อท่านคนอื่นไหมคะ ไม่มีครับ,162.57,166.042
ไม่เคยนะคะ,167.85,169.306
อืม ลูกค้าเคยกำบัดประชาชนศูนย์หายบ้างไหมคะ,170.026,173.306
ไม่เคยครับ,173.61,174.746
อุปกรณ์เคยทำธุรกรรมบันทัดผ่านระบบออนไลน์,176.522,179.706
อย่างเช่น ยื่นถึงเที่ยงพนักออนไลน์สมัครเกม,179.626,182.018
ออนไลน์หรือว่าสมัครเว็บประนั้นบ้างไหม,182.018,184.41
ก็มีซื้อของออนไลน์อะครับ,184.842,186.65
อ๋อ มีแต่ซื้อของออนไลน์ แล้วใน,187.914,190.274
ส่วนตรงนี้คุณลูกค้านะคะ คือ,190.274,192.63400000000001
ตายนะเธอ,193.13,194.586
กล่าวมาก,194.666,195.546
สั่งขออ้างร้ายบ่อยไหม,195.562,197.018
ก็เดินละครั้งสองครั้งนะครับ,197.706,199.482
เพราะว่า,203.818,204.57
ตอนนี้คุณประภัติรัฐสั่งกล่องพัสดุมา ก่อนจะพิ้งกล่อง,204.522,207.703
พัสดุลงไปถังระยะ ให้ขีดค่าจำนวนข้อมูลส่วนบุคคล,207.703,211.308
หน้ากล่องพิ้งก่อนหรือเปล่า ขอที่จะพิ้ง แต่ว่าพิ้งไปเลย,211.308,214.489
ก็ทิ้งไปเลยครับ,214.442,215.642
ไม่เคยทำอะไร,215.562,216.602
ครั้งหน้าต้องทำการทำลายก่อนนะ เพราะว่าตรงนั้นมีทั้งชื่อ ทั้ง,217.77,221.119
โทรศัพท์ ทั้งที่อยู่ของเรานะ แล้วในส่วนนั้นก็เป็นข้อมูลส่วน,221.119,224.468
ผู้สูงสุดของเรา เพราะเราก็ไม่รู้ว่าบุคคลใดรักเราบ้าง,224.468,227.81699999999998
 เกลียดเราบ้างนะคะ แต่ก็ต้องติดตั้งเป็นสุดท้ายวิญญาณนะคะ,227.81699999999998,231.16599999999997
ว่าไม่ได้ทำการสะสมจริงๆ อย่างเช่นนี้ภาพรวมทุกคนนะคะ,231.16599999999997,234.71199999999996
ไปแจ้งความนะคะ ทำเลงกับการไปแจ้งความรวมทุกประกัน,234.634,237.82199999999997
วันเพื่อยืนยันโดยตรงว่าเราไม่ได้มีส่วนเกี่ยวข้องกับพัสดุ,237.82199999999997,241.20899999999997
ชิ้นนี้เพราะว่าการจัดส่งพัสกอร์ตเกินจำนวนของเล่มผิด,241.20899999999997,244.19799999999998
ปรบ.การขอส่งเข้าข่ายการชาวมนุษย์ได้และผิดปรบ.ของ,244.19799999999998,247.38599999999997
สวัสดีครับเป็นหน่วยงานของรัฐเหมือนกัน,247.306,250.966
 และทางอัศวร. ทั่วประเทศก็เป็นหน่วยงาน,250.966,254.99200000000002
ของรัฐ ทางก้าวเจ้าที่สามารถฝากงานผ่าน,254.99200000000002,259.01800000000003
ระบบเครดิตโฟน หรือว่าการแก้ความ,259.01800000000003,262.67800000000005
ผ่านทางออนไลน์ ตรงนี้ไม่มีค่าใช้จ่าย,262.67800000000005,266.70400000000006
ใดๆทั้งสิ้นนะคะ ตรงนี้นะคะ ผู้,266.70400000000006,270.7300000000001
ป้องกันตัวเองไว้บอก ว่าเรามาดูคน,270.7300000000001,274.7560000000001
อื่นเนี่ย ถ้าเราข้อมูลเมื่อไหร่ ทางก้าว,274.7560000000001,278.4160000000001
เจ้าที่เคยจะได้ทำการจำหน่ายอะไร,278.4160000000001,282.4420000000001
 ช่วยออกจากระบบนักศึกษาข้อมูลตรง,282.4420000000001,286.46800000000013
นี้ออกให้นะ อย่างตรงนี้ ลูกค้านะคะ,286.46800000000013,290.49400000000014
อ่า ทางบริษัทจริงว่าบุคคลดังกล่าวนะคะ,290.474,293.53
อาจจะแอบอ้างว่าข้อมูลของคุณลูกค้า,293.45,297.917
ไปทำธุรกรรมทางด้านผิด,297.917,300.75899999999996
กฎหมายหรือแวดแยะกว่านี้นะคะ,300.75899999999996,304.41299999999995
 ทางประชุมภัยเราต้องขอความร่วมมือ,304.41299999999995,308.47299999999996
ของคุณลูกค้านะคะ เพื่อให้,308.47299999999996,311.72099999999995
เจ้าหน้าที่ตำรวจตามฝากออกภูเก็ต,311.72099999999995,315.78099999999995
นะคะว่าคุณลูกค้าไม่ได้,315.78099999999995,319.02899999999994
ทำการจัดส่งมัสดุตรงนี้จริงจริง,319.02899999999994,323.08899999999994
ขอลงวันทึกประจำวันไว้ก่อน,323.08899999999994,326.74299999999994
คุณลูกค้า พอจะมีกระดาษกับปากกาไหมคะ,326.826,330.266
ขอบคุณคุณสุภาพที่มีความงงอยู่นะคะ ได้ครับ,330.634,333.498
ครับ พร้อมแล้วครับ,335.466,336.506
จบฟาร์มมี 5 ข้อ เดี๋ยวทุกท่านจะทวมอีก 1 รอบ,338.282,341.36199999999997
 จะได้ไม่ตกหลุด จะได้เป็นข้อมูลที่ตรงกัน,341.36199999999997,344.44199999999995
ข้อหนึ่งค่ะ เจ้าหน้าที่ผู้แจ้งข้อมูล,344.49,347.674
ค่ะ ชื่อของในชั้นนะคะ นางสาว คณิตขา แก้วมรกต,356.714,360.218
อีกทีนะครับ,360.458,361.402
นางสาวขณิตขาแก้วมรกต,363.434,366.49
ค่ะ เจ้าหน้าที่ไปรษณีย์,373.802,375.834
หรือว่าจะรีบปรนค่ะ,376.074,377.722
เจ้าหน้าที่ไปสมัย แบตเตอรี่ที่ไหนนะครับ,378.218,380.762
ครับผม ประสนิยมที่ไหนนะครับ,385.578,387.066
พอถาม,395.626,396.57
แม่ขาไม่โต แม่งเงียบ,396.842,398.266
เพราะว่าเราได้รับเรื่องร้องเรียนมาจากสาขาแยก,399.882,402.647
ถึงสาขาภูเก็ตนะคะ แล้วก็ข้อสองนะคะ คุณลูกค้า,402.647,406.05
ครับ ต้นทางการแต่งตังค์นะคะสาขาภูเก็ต,406.05,408.60200000000003
ต้นทานการจัดส่ง ฝาขาวภูเก็ตค่ะ,410.378,412.762
วันที่ 20 ตุลาคม 2566,416.01,419.162
ยี่สิบต่อคอครับ,419.498,421.082
สอง ห้า ห้า หก,421.258,422.618
ต่างเวลา,422.698,423.546
อาจถูกต้องค่ะ เวลาบ่ายโมง สิบห้านาที,423.946,426.65
สิบสามจุดหนึ่งห้านอ,427.402,429.242
ค่ะ ณ บ้านเลขที่ 75,430.826,433.434
บัญชีอะไรนะฮะ,434.538,435.514
เจ็ดห้าค่ะ เจ็ดสิบห้า,437.034,439.322
ถนนดังโฟก,441.13,442.554
สมุนมางกรอบ,443.946,445.114
ตำบลตลาดเหนือ,447.146,448.89
ตอนนี้อาจมี,449.002,450.17
ครับผม,451.306,452.09
อำเภอเมือง จังหวัดภูเก็ต,452.586,454.714
ผมขอสอบถามนิดนึงนะครับ,459.594,461.562
นี่พัสดุเนี่ย พัสดุเนี่ย,462.058,464.43399999999997
ผมก็ไม่ได้ส่งทำไม,464.43399999999997,466.80999999999995
ผมต้องมานั่งจดรายละเอียดเพื่อไปแจ้งปรับกับเจ้าหน้าที่ด้วยละครับ,466.762,470.458
ค่ะ เพราะในส่วนตรงนี้นะคะเป็นรายชื่อและข้อมูลส่วนบุคคลของผู้ลูกค้า,471.37,475.193
ทั้งหมดเลยนะคะ เพราะว่าในส่วนตรงนี้ผู้ลูกค้าเป็นผู้เสียหายนะ ผู้ลูกค้า,475.193,479.198
ไม่ได้เป็นผู้ดำเนินการจัดส่ง แต่ถือบุคคลอื่นแอบอ้างนำข้อมูลของ,479.198,482.839
เราไปทำการจัดส่งพัสดุนะคะ เพราะว่าในส่วนตรงนี้นะคะเราอยากให้,482.839,486.662
ผู้ลูกค้าเข้าไปยืนยันกับเจ้าหน้าที่นะคะ เพื่อออกไปแจ้งความมาให้นะ,486.662,490.48499999999996
คะ เพราะในส่วนตรงนี้ทำให้ผู้ก่อมูลได้ทำการจำหน่ายรายชื่อออกจากระบบ,490.48499999999996,494.48999999999995
