text,start,end
สวัสดีครับ เห็นมีแจ้งเข้ามาว่ามีบัตรเครดิตค้างชำระครับ,1.898,5.594
บัตรเครดิตคล้ายชำระครับ,11.882,13.85
เราควรได้มาช่วยแนะนำการตรวจสอบได้ค่ะ,16.01,18.65
จื้อ,19.786,20.794
วิชัยครับ,21.322,22.33
ปลายวิชัย นักตระกูลแสงทอง,24.458,27.45
แสนครองนะคะ,30.25,31.738
สายเล็กปากประชาชนค่ะ,33.898,35.386
ทำไม่ได้ครับ,38.25,39.418
อันนี้บังคับชน,39.338,40.346
ขับรถอยู่ด้วยครับไม่รู้จะล้วงยังไงเลย ถ้าอย่างนั้นรบกวน,40.33,43.637
นะคะไปติดต่อที่รถไฟปฏิกรไทยดีกว่านะคะ,43.637,46.555
รับสะพานเลยนะครับ,46.538,47.642
แอปฟิคโกนไทยค่ะ อ๋อ,49.194,51.61
ครับ ได้ครับ,53.994,55.546
แล้วคุณชื่ออะไรครับผมจะได้บอกเขาว่าคุณโทรมาหา,56.682,60.058
ที่ช่างหน้าศาล ศาลค่ะ แล้วก็เกษตรเองค่ะ อ๋อ,62.186,65.786
ปลอดภัยนะคะ ครับผม ได้ครับ ได้ครับ ได้ครับ ขอขอบคุณครับ ขอบคุณครับ ขอบคุณครับ ขอบคุณครับ ขอบคุณครับ ขอบคุณครับ ขอบคุณครับ ขอบคุณครับ ขอบคุณครับ ขอบคุณครับ ขอบคุณครับ ขอบคุณครับ ขอบคุณครับ ขอบคุณครับ ขอบคุณครับ ขอบคุณครับ ขอบคุณครับ ขอบคุณครับ ขอบคุณ,66.282,68.514
ครับ ขอบคุณครับ ขอบคุณครับ ขอบคุณครับ ขอบคุณครับ ขอบคุณครับ ขอบคุณครับ ขอบคุณครับ ขอบคุณครับ ขอบคุณครับ ขอบคุณครับ ขอบคุณครับ ขอบคุณครับ ขอบคุณครับ ขอบคุณครับ ขอบคุณครับ ขอบคุณครับ ขอบคุณครับ ขอบคุณครับ ขอบคุณครับ ขอบคุณครับ ขอบคุณครับ ขอบคุณครับ,68.514,70.682
