text,start,end
ข้อมูลเรื่องอะไรครับ,3.21,4.378
มีโทรศัพท์เข้ามาว่า,4.49,6.138
พัสดุผมจัดส่งไม่ได้ครับ,6.154,7.93
ไม่มีครับผม,13.962,15.002
ประเสริฐมนุษย์กิจครับ,22.538,24.218
มนูกิจครับ,28.362,29.562
ต้องการตรวจสอบนะครับ,51.178,52.474
โอ้ น้ำ น้ำ,53.962,55.002
แต่ถ้าเกิดเขาจะอยู่ที่บนรูปน้ำทำการแจ้งโตของพาณิชย์จะส่งไว้ตำแหน่งน้า,55.082,58.874
อืม ครับ แต่ผมไม่เคยส่งอะไรเลยนะครับ,59.69,62.138
จะคอยด้วยครับ,64.01,64.89
อันนี้คุณลูกค้า,65.002,66.234
พี่แกน้ำมาดี,66.442,67.194
เวลาบานส่งอีก,69.13,70.074
สักทีครับ จำเข้าไปเมืองไทยเป็นที่แป้งหวัดนะครับ,70.026,72.762
เคยนัดลงไปไหม,72.81,74.17
ไม่เคยครับ,74.122,75.258
ช่วยใคร่ยากสิเนาะ,77.898,79.162
มีแน่นยาที่น้อยอีกทีนึงหรอครับ,79.274,81.05
ไม่มีครับ,81.514,82.426
อ่ะ แค่เล่าเจ้า,84.266,85.434
มันเป็นชื่อผมส่งไปหรอครับ,89.994,91.482
เป็นช่วงที่เขาเกิด น้องกินนะครับ อดีต อดีตลูกค้า ต่อสามชั่วโมงทั้ง,94.25,97.652
สองเท่าไร อีกทั้งที่ได้กับผู้ลงทุนก่อนหรือเปิดสร้างต่ำไปตรงนี้,97.652,101.242
มีกันข้างๆเลยครับ,101.45,102.586
ก็มีครับผม,103.242,104.538
ใช่ใช่ไหม ใช่ครับ,106.378,107.962
สัญญาณกุญาบันเขาพบกับลูกค้า เดี๋ยวรู้ว่าอะไรนะ,110.474,113.338
แบบที่ผมจะเติมมานองคิดนะครับว่าจะสรุปธุรกิจ,114.25,117.818
แต่มันไม่สามารถตรงได้ครับ,118.314,120.25
พบตัวร้านตอนเลยอันดับนึง,120.202,122.042
ไหว เออ แล้วขอแค่ตอน 3 พร้อมเงินเติมนิดนึง,122.154,125.626
ไม่ค่อยรู้คล้ายผิดตรวจอะไรครับตรงนี้,125.674,128.186
