text,start,end
ป๊อปบา,2.506,3.578
ร้อนเลยอ่ะ,3.786,4.858
สลิอิครับ,8.17,9.306
สมเด็จศรี,9.578,10.778
ครับผม,13.13,13.914
แล้วก็ขอฐาน,14.346,15.738
กำลังครับ,16.81,17.722
ประดิษฐ์ครับ,23.946,24.826
มนูธรรมครับ,25.994,27.546
มอมม้า,28.81,29.882
ครับ หมอม้า,30.154,31.162
นอนหนู,31.37,32.314
อุ้ย,34.602,35.77
คอทง,36.714,37.722
รอเรือสองตัวมามากครับ,39.082,40.73
ใช่ไหมครับ ใช่ครับ,51.146,52.218
ไม่แน่ใจเรื่องนี้นะครับผม,111.53,112.538
อันนี้มีพัสดุผมตกค้างหรอครับ,123.338,125.434
ได้ยินครับ แต่ขาดหายครับ สัญญาณไม่ค่อยดีเลยครับ,144.618,147.066
ถ้าตกต่อ,149.514,150.362
สองสองห้าห้า,151.274,152.41
อ๋อ หลักฐาน,152.586,154.266
หมายความว่า ไง ต้องห้าม นี่คือมีอะไรในนั้นอะครับ,155.498,158.106
สัญญาณขาดหายครับผม ไม่ค่อยได้ยินเลยครับ,173.706,176.09
ลูกค้า ลูกค้าทั้งหนึ่งเขาก็ตอบ ได้ยินครับผม,179.658,182.33
ว่ามันมีอีกห้าปีฝาแล้ว,185.642,187.706
มีคนก็ดูปีกลับหนึ่งต้องนะครับไม่ทราบว่าคุณ,187.914,190.362
ไม่มีครับ ไม่เคยส่งเลยครับ,192.874,195.034
พี่บอลมากคุณพี่นี่ก็เป็นคนรู้,196.874,198.49
สั่งหรอครับ ไม่ค่อยได้สั่งแต่,201.61,203.69600000000003
ปกติก็ซื้อของออนไลน์อะครับ,203.69600000000003,206.04200000000003
อืม ทำความรับผิดด้านการช็อกปี้อย่าง,207.434,209.522
นี้ปกติถูกต้องไหมครับ ถูกต้องครับ,209.522,211.60999999999999
ตามความเห็นของคุณ,212.906,214.01
ต่อค่าของลูกค้าเนี่ย ผมจะแจ้งอย่างนี้นะครับ โดยที่ยี่สิบ,214.026,217.455
ห้าเมตรสาธารณะมีผลแตกต่างกันการส่งผลประสบการณ์ใต้,217.455,220.88400000000001
