text,start,end
เนื่องจากโทรที่อยู่ภายใต้ชื่อของคุณ,1.066,3.866
ที่โทรศัพท์โดยโทรศัพท์ด้วยนะคะ 098 ค่ะ,7.722,10.81
เก้าห้าหก,11.082,11.962
สองแปดสองแปดค่ะ,12.394,13.946
อันนี้เบอร์อะไรครับ,14.794,15.866
เบื้องหลังเครือข่ายไอเอสนะคะ,16.97,19.226
พี่โดนกับเซียนพายต้านเลขปากประชาชน,20.362,22.874
ถ้าทำการเมื่อตัวเรามาปกปิด,32.714,34.722
ตัวอันหนึ่ง ออกอันหน้าตาหนึ่งสี่,34.722,36.730000000000004
ดูให้อาจจะส่งต้องได้ ที่จะไม่คุ้มกันออกมา,37.29,40.835
อะไรจ้ะ และเป็นสายการออกไป ครับ คือคุณจะหาคุณ,40.835,44.634
มีผู้ติดขายเข้ามาโรงเรียนนะคะ,45.226,47.802
พร้อมฉันนั้น อ่า ตกน้ำได้,47.978,49.562
แอ๊ง,49.61,50.426
แล้วขออนุญาตอันที่งาน,50.346,52.058
มันก็วางของเกิดขึ้น,52.618,54.81
ก็หากหูตามแผนตกไปได้,54.762,56.666
ครับ จุดโรงทะเบียนเสียงานเอง หรือว่าโรงทะเบียนเป็นคนตื่นชัยคะ,57.674,61.05
ลงทะเบียนใช้งานเองครับ,61.578,62.938
ตัวอันเองน่ะ อันเอง,63.562,66.234
ก็เพิ่งความออกไปเองใช่ไหมคะ ใช่ครับ,67.402,69.754
ใช่นะคะ ต้องเรียกความเยี่ยมสู่อาจารย์นะคะ,71.402,74.178
 ไปยังที่อยู่ตามเลขอาจารย์ก่อนนะคะ ครับ,74.178,76.954
