text,start,end
อ่า,3.882,4.634
สะดวกครับ เป็นไงครับ,5.322,6.714
สะดวกครับกิจกรรมต้องทำยังไงดีครับ,54.474,56.762
ก่อนที่จะแจ้งเข้าไปนะคะ จะเป็น,75.658,77.818
สายล่างแบบนี้ก็จะขึ้นไปที่ความสะดวก,80.042,82.139
และเวลาว่างในการทำงานก่อน โอเคนะคะ,82.139,84.41
หรือว่าพาหารายเดียเพิ่มเติมพอร์ตก็ได้นะคะ,86.058,88.058
แล้วในเวลาทำภารกิจนี้ เราต้องโอนยนไปไหมครับ,89.066,92.378
แล้วทั้งคุณจะได้อะไรครับ,112.074,114.138
แล้วถ้าคุณจะได้อะไร,114.922,116.122
แล้วท่านคุณจะได้อะไรเลยครับ,116.17,117.466
แค่นี้ นะ ค่ะ ถ้า พูด ว่า บี การ โอ ลด หรือว่า บี การ นั่น คือ ที่ ลงทุน นะ,133.738,137.645
 ค่ะ คือ ทาง เรา ไม่ มี นโยบาย ตรงนี้ เหมือน ที่ ถูก แก้ม เข้าไป นะ ค่ะ ย้ำ แล้ว ย้ำ อีก นะ ค่ะ,137.645,141.722
แล้วยังไงคุณพอเราคืบ,142.826,145.05
เพื่อผมยังไม่เข้าใจคอนเซ็ปต์เลย คุณนาย,146.09,148.466
นี่คุณต้องการอะไร เรียกบัญชีผมหรอ,148.466,150.842
เพื่อจะโอนเงินมาให้ผมนี่ใช่ไหม,151.754,153.402
อ๋อ อืด,157.674,158.618
อ่าแล้ว,164.49,165.37
หมายถึงว่าถ้าผมทำภารกิจปุ๊บคุณก็,166.346,168.354
จะโอนเงินเข้าบัญชีผมถูกต้องไหมครับ,168.354,170.36200000000002
วอ เลต ใช่ไหม,181.706,182.714
คุณ พี่ ก็ สามารถ ให้ เขา โอปิก วอเรสต์,182.762,184.826
หรือว่าเป็นอะไรดีล่ะ,184.842,186.298
พวกนี้สะดวกแล้วกัน,186.538,187.834
เตะเกาะขวาน ไม่สองอะไรเก็บขาว,191.818,193.754
อันนี้รถไม่สามารถบังคับ,200.938,202.458
คล้ายได้นะคะ ในจังหวะต้องการของลูกค้าพอนะคะ ครับ,202.41,205.69
ผมต้องทำอะไรต้องแอดไลน์ไปหรอครับ,207.37,210.394
