text,start,end
สวัสดีครับเห็นมีโทรศัพท์เข้ามาว่ามีพัสดุตกค้างอะครับ,5.258,8.602
ไม่มีล่ะครับ,12.65,14.266
ครับผม ชื่อ,22.058,23.45
ประเสริฐครับ,23.946,25.21
นามตระกูลมนุษย์กฤตครับ,25.93,27.418
ชื่อประเทศครับ,27.466,28.474
มะนู กิจชัด,34.442,35.738
ช้า พ่อม,41.418,42.202
ไม่ได้ส่งครับ ไม่เคยส่งของเลยครับ,84.074,86.394
การตรวจสอบ,94.666,95.578
เอ่อ,102.218,103.098
อันนี้คือของมันค้างอยู่ที่ไหนครับ,103.05,104.858
ยังไปที่ด่าน,107.85,108.762
ที่เอ็กซ์มาตุกบิด,108.874,109.722
แล้วก็พอ,110.698,111.834
พอของมันค้างไว้,112.842,114.17
ไม่เพราะของมันค้างไว้แล้วครัว คุณเอาอำนาจอะไรไปเปิดพัสดุครับ,115.722,119.642
ถึงรู้ว่ามันเป็นของผิดกฎหมาย,120.106,121.786
โอเคนะ,127.722,128.474
โอ้,128.81,130.458
อ๋อครับ เออ งั้นเข้าใจครับแต่ว่าผมไม่ได้ส่งนะครับพี่,132.234,134.81
อย่างงี้ผมต้องทำยังไงครับ,135.082,136.666
ก็น่าจะเป็นอย่างนั้นนะครับ,146.57,147.994
เป็นไปได้ครับ,149.034,149.946
ส่วนตัวร่วนไหลหรือเปล่า,155.242,156.602
ก็อาจจะ,156.938,157.978
ก็เคยทำหายบ่อยครับ,158.826,161.114
ก็คือเป็นแก้มช่วง,166.762,167.514
ไปแจ้ง ไปทำบัตรใหม่อะไรอย่างนี้,167.53,169.434
แจ้งทำบัตรใหม่แล้วครับ,170.026,171.45
คุณอยู่ที่ไหนนะครับผม,176.874,178.298
โอ้ ค่ะ,184.874,185.85
ขอบคุณมากนะครับ อุตส่าห์โทรมา,187.082,188.922
บอกไหมครับ,189.13,189.914
ทั้งแหลมชะบัง,195.274,196.314
สบาย นี่คืออะไรครับ,196.266,197.402
สาขาแหลมชะบัง,198.634,200.378
อ๋อ ครับผม,201.77,202.874
ไม่ใช่ว่าตรงนี้ทำอะไร,205.834,206.746
แจ้งความเจ็บแจ้งที่ไหน เนี่ยครับผม,210.698,213.786
ยิ้มแถวไหนก็ได้หรอครับ,213.866,215.962
แกงที่ใหญ่ใช่ป่ะ,216.65,217.626
ครับ,218.09,219.066
ก็ไปแจ้งที่นั่นเลยเหรอครับ,219.146,220.442
อ๋อ สัตย์เดียว,229.034,230.266
มีบุคคลับมาอยู่,233.386,234.842
โห คุณดีมากเลยครับ อุตส่าห์แนะนำอย่างดีเลย,236.618,239.386
โดยปกติรัฐธรรมอย่างนี้ กรณีอย่างนี้ผมจะมีความผิดตามกฎหมายไหมครับ,240.682,244.346
อันนี้มีอะไรในภาษาดูแล้วที่เขาส่งมา,261.546,264.378
อ๋อ นี่,271.082,271.866
กรณีเหมือนผมดู เอ้ย โดนแอบอ้างชื่อใช่ไหมครับ,272.394,275.77
ไม่ไม่ผมไม่ได้ส่งแล้วครับไม่รู้เรื่องครับ,287.338,289.69
ไม่รู้ครับ,292.17,293.178
ไม่มีส่วนผลิต,293.45,294.554
เอาหัวขาด,297.226,298.17
ไม่สะดวกนะครับ,304.074,305.146
อยู่ไกลครับ,305.258,306.138
ตอนนี้ผมอยู่ที่อยุธยาครับ,309.418,311.578
ไม่มีรถด้วย,311.562,312.602
เดินทางไปไหนไม่ค่อยเป็นด้วยครับ,312.97,314.554
ก็ได้ครับ ก็ยินดีครับ,322.922,324.602
ครับผม สักครู่นะครับ,336.906,338.266
ครับผม พร้อมนะครับ,338.186,339.578
เรียบร้อยแล้วครับ,346.954,347.93
ปฏิทินิจภัยครับ,353.546,354.618
คิวหก,364.01,364.826
หกสิบแปด มูล สี่,366.218,368.058
สี่หกสองครับ,376.17,377.434
ห้าสามสี่หนึ่งเก้าเก้าสี่,380.362,382.522
ถ้าผมโทรไปหาผู้รับตอนนี้เหลือได้ไหมครับ,384.01,386.074
จอดได้ค่ะ,392.202,393.018
ต่อเลยครับ,396.842,397.69
สวัสดีค่ะ,401.674,402.49
สปอร์ต,402.73,403.61
12 ริม,406.922,408.058
ดิจิทัลเก้าใบ,413.386,414.618
DGM นี่ ของเจ้าหน้าค้าอะไรครับ,414.954,416.858
โอเค,423.178,423.93
มาสปอร์ตเล่นเสียอะไรนะครับ,428.49,429.85
เล่มสีอะไรครับ,433.962,434.97
เป็นทั้งประมาณนี้,434.922,435.834
อ๋อ ครับผม,439.594,440.538
สมุดบัญชีด้วยนะครับสมุดบัญชีธนาคารก็ไม่รู้อีกใช่ไหมครับ,444.426,447.29
ครับผม 9 เล่มครับ,449.386,450.682
ใน 3 เล่มมีชื่อผม,456.042,457.434
ครับ ไม่มีครับ,490.25,491.322
ยืนยันครับ,494.122,495.098
สวัสดีครับผม,521.45,522.618
เอ่อ,522.986,523.738
ครับ อ่าพอดี,524.394,525.69
อันนี้เจ้าหน้าที่จะ,526.41,527.77
ประชุมนิธิชัยเขาโอนสายมาให้,527.754,529.978
ผมแจ้งความกับทางตำรวจแล้วครับผม,530.122,532.346
เขาบอกว่ามีคนแอบอ้างชื่อผมนะครับ,535.594,538.234
ส่งของกฎหมายนั้น ๆ,539.114,541.47
 มี Passport ATM สมุดบัญชี,541.47,544.2180000000001
อันนี้ผมต้องทำยังไงครับ,544.362,545.562
ผมผมเรียนสายให้ใครอยู่ครับ,546.89,548.57
จีนและสัตว์,554.602,555.738
ว่องไวอ่ะครับ,558.89,559.93
ตามชื่อผมแจ้งความนะครับ ผมชื่อประเสริฐมนูกิจครับ,566.442,569.946
ขอเบอร์ที่ติดต่อได้ครับ,574.122,575.706
เบอร์ก็,577.258,578.138
มีเบอร์เดียวครับ,580.65,581.754
ผมใช้เปอร์เจียวนะ,583.658,584.634
ใช่ไหมครับ,591.242,592.026
ผมไม่สะดวกเดินทางเลยครับผมอยู่ไกลคน,599.85,602.2230000000001
ละจังหวัดแล้วก็ไม่รู้จะเดินทางไงด้วยครับ,602.2230000000001,604.7940000000001
ผมอยู่อายุทยาครับ,605.77,607.066
ไม่ ไม่ประดวกครับ ไม่มีไลน์ครับโทรศัพท์ครับ,625.706,628.41
ตอนนี้,633.514,634.842
ครับผม,634.762,635.546
อายุสี่สิบห้าครับ อายุสี่สิบห้าครับ,636.65,639.962
ไม่เล่นรายเนอะตัวเนี้ย,647.85,649.242
ไม่เล่นครับ,649.322,650.362
ยังไม่มีรายครับ,650.474,651.546
ได้ไม่เป็นครับ,651.562,652.474
ได้เลยครับ,656.81,658.298
ไปเรื่อย ใช้เวลาที่,659.85,661.05
สะดวกครับ,663.626,664.698
อันนี้ อันนี้ผมคุยกับตำรวจ จื๊อ จื๊อ,665.866,667.866
ได้ครับไม่มีครับมีเดี๋ยว,671.146,672.474
ครับ อยู่คนเดียวนะครับ,673.898,675.066
อันนี้ตำรวจอยู่ที่,675.114,676.314
อยู่ที่ไหนนะครับ,676.234,677.146
สพ สพ นี่ย่อจากคำว่าอะไรนี่ครับ,680.426,682.874
อ๋อครับ ขอบคุณครับ เหมือนเพิ่งรู้,690.634,692.602
ครับผม ต่อเลยครับ,693.034,694.458
อยู่คนเดียวครับ,699.114,700.058
นะครับผม,707.146,708.186
เราบอกว่ามีการส่งสรุปนะครับ,708.522,710.586
ไปหา,710.57,711.642
ไปหาใครเนี่ยครับ,712.842,714.042
มีพาสปอร์ตสิบสองเล่มฮะบัตร,714.026,716.4119999999999
เอทีเอ็มเก้าวายสมุทร,716.4119999999999,718.2019999999999
เก้าเล่มนะฮะ,718.346,719.386
แล้วก็เป็นของผมเองสามเล่มครับ,721.162,723.898
ครับ,726.026,726.81
ประมาณนี้ครับ,726.762,727.642
สิบสองเล่มครับ,732.298,733.594
เมตติเมนิเก้านะครับ,735.018,736.442
สมุดบัญชีเก้าเล่มครับ,738.538,740.09
ซ่อนอยู่ในเสื้อผ้าสีกระสอบ,740.266,742.074
ครับผมก็แจ้งมาอย่างเงี้ยครับ,745.866,747.322
แต่ลืมแจกบาท,750.986,751.93
ตรงนี้นะครับ,755.946,756.73
คุณเคยนำอบตาโจรสายไหม,756.874,758.65
เคยครับ,758.762,759.578
เยอะนะ ครับ,761.642,762.714
เลยขายกี่ปีครับ,763.37,764.538
ไม่นานเนี่ย หายบ่อยครับ,765.45,767.386
ปีแล้วขายไป 3 ใบครับ,767.402,768.826
โอเคครับ,774.634,775.546
ไม่ได้ทำลายครับ,786.794,788.026
ไม่ได้ทำลายครับ,788.042,789.146
แล้วคุณเคยให้ข้อมูลในเว็บไซต์ต่างๆไหมครับ,793.45,796.186
ไม่เคยครับ,796.714,797.594
อินเทอร์เน็ตเล่นไม่เป็นครับ,797.834,799.13
