text,start,end
ขายได้ใช่ไหม,0.01,0.922
เจ้าหน้าที่สาม,2.89,4.026
อ่ะค่ะ บ่อยดีค่ะ,5.002,6.074
- เป็นที่ Portrait Center นะคะ- ครับ,6.122,8.474
หากจริงนัก,10.826,11.866
หรือผู้ใช้หาริกาขับขี่ แปดสิบ,13.162,15.898
ต้องนะคะ ถูกต้องครับ,18.346,20.154
ติดต่อเรื่องอะไรครับ,20.106,20.986
ที่ทาระเงินการติดต่อเข้ามาเนื่องจากว่า,21.802,25.066
บริษัท mg content center ได้รับรายงาน,25.066,28.33
จากสำนักงานใหญ่ จากอื่นๆ ที่ร้องเรียนเข้ามา,28.33,31.866
แต่เขาว่าไม่มาได้ช่วยปัก,31.882,33.626
หนึ่งหลายเลขที่ว่ามีการปลูกขายใต้ที่ของคน,34.602,37.722
นะคะ มีการตรวจใช้งาน,37.674,40.218
จะทำไงล่ะนี่,40.298,41.37
หกห้าสี่หกศูนย์,41.322,43.258
เก็บหน่อย,43.434,44.218
