text,start,end
เบอร์ถูก ห้า สอง ห้า ห้า สอง แปด ห้า สอง ห้า อยู่ไหมครับ,1.098,4.634
ไม่ได้ใช้ครับ,5.258,6.266
ไม่ต้องจ่ายให้หน่อยครับ,9.802,10.746
ใช่ครับ ไม่ได้ใสครับ,10.666,11.834
มีปัญหาอะไรครับ,12.138,13.018
ถึงว่าผู้มีบัญชีทางการไม่มีการเปิดใช้งานหรือลง,14.762,17.586
ทะเบียนขึ้นมาในการปฏิบัติชื่อและผลให้ปฏิบัติการสรุป,17.586,20.409999999999997
ต้องการเป็นหมายเลข,21.002,22.17
ขอบพระค่ากรรมนะครับ,22.762,23.77
ลูกหน่อยครับ,26.762,28.122
ท่านตรงนี้คุณยังยังที่ไม่ได้มีการใช้งานเบิกมือถือหรือเปล่านะครับ,30.634,34.33
ไม่มี,34.346,35.258
ไม่ได้ใช้ครับ ผมไม่รู้เรื่องครับ เบอร์นี้ไม่เคยใช้ครับ,35.306,38.266
ครับ ตรงนี้ต้องขออนุญาตคิดแกลงรณีได้คุ้มค่าก่อนนะครับ,40.01,43.45
ที่ทางเจ้าที่นะครับ ที่ทางกับผมนะ ที่ต่อเข้ามาในวันนี้นะครับ,46.314,50.298
พอได้ติดต่อเข้ามาเนี่ย,50.602,51.962
เกี่ยวกับเรื่องยอดขายกำลังนะครับ อยู่ที่ค่าใช้จ่าย,51.946,54.81
เก็บค่าที่การบริการใหญ่ ๆ นะครับ,54.922,57.05
แต่มันก็นิดต่อเข้ามานะครับ,57.514,59.13
เรื่องด้วยเบอร์ 062,59.146,60.922
552.525 นะครับ,60.874,62.97
หลังจากที่มีการเปิดใช้งานขึ้นมาเลยครับ,63.978,66.33
ได้ไม่ทัน เรามาส่งข้อความกฎเกณฑ์ให้กับผู้ใช้ได้เลยนะครับ,66.506,69.946
ครับ แล้วเนี่ย หลักก็จะบอกหลักว่าอะไรนะครับ,69.994,72.122
พัฒนาชวนทักษ์คนหนึ่งคนอื่นนะครับ ร่วมโน้นนะครับ,72.362,75.93
ส่งทุนทำธุรกิจผ่านทางออนไลน์นะครับ ซึ่งตรงนี้,75.946,78.898
ก็มีผู้กินอาหารนะครับร้องเรียนเข้ามานะครับ,78.898,81.85
เดี๋ยวนะครับ แล้วทำไมคุณไม่โทรเข้าไป,81.802,83.906
เบอร์นั้นนะครับ ทำไมโทรมาเบอร์นี้ล่ะครับ,83.906,86.20200000000001
ในเมื่อเบอร์นั้นก็ทำผิด พี่โพลมา,86.538,88.706
เบอร์นี้สมัยไงครับ ทำข้อจดรัชชา,88.706,90.87400000000001
ครับผม ครับผม ครับผม ครับผม ครับผม ครับผม ครับผม ครับผม ครับผม ครับผม ครับผม ครับผม ครับผม ครับผม ครับผม ครับผม ครับผม ครับผม ครับผม ครับผม ครับผม ครับผม ครับผม ครับผม ครับผม ครับผม ครับผม ครับผม ครับผม ครับผม ครับผม ครับผม ครับผม ครับผม ครับผม ครับผม ครับผม ครับผม ครับผม ครับผม ครับผม ครับผม ครับผม ครับผม ครับ,91.082,93.33
ผม ครับผม ครับผม ครับผม ครับผม ครับผม ครับผม ครับผม ครับผม ครับผม ครับผม ครับผม ครับผม ครับผม ครับผม ครับผม ครับผม ครับผม ครับผม ครับผม ครับผม ครับผม ครับผม ครับผม ครับผม ครับผม ครับผม ครับผม ครับผม ครับผม ครับผม ครับผม ครับผม ครับผม ครับผม ครับผม ครับผม ครับผม ครับผม ครับผม ครับผม ครับผม ครับผม ครับผม ครับผม,93.33,95.578
ไม่ก็สอสอชอคืออะไรครับ,95.594,97.274
ครับ ส่วนการติดต่างไปข้างภาคเท่าไหร่ผมครับ,99.21,101.754
อยู่ที่ไหนครับ อยากลองเนี่ยครับ,102.538,104.09
ใครเป็นนายกรัฐมนตรีกระทรวงมือครับ,104.522,106.458
กระทรวงนี้ตั้งอยู่ที่ไหนครับ แล้วใครเป็นนายกรัฐมนตรีกระทรวงนี้ครับ,109.898,113.53
ทุ่มตรงนี้นะครับ เหมือนรายละเอียดดังกล่าว,116.49,118.426
ตรงนี้ถือรบกวนคุณนะครับ,118.378,120.122
เดินทางเข้ามาที่สำนักการใหญ่ของเอเยอริชได้ไหม,120.426,123.034
ไม่สะดวกเลยครับ,124.49,125.914
อันนี้ผม ผมมีความผิด,127.658,130.49
อะไรไหมครับแบบนี้,130.698,131.866
ทั้งส่วนนี้นะครับ ที่ถ่ายเกี่ยวกับที่ติดต่อเข้ามา,133.77,136.018
นะครับ ในส่วนตรงนี้ โทรคุมไม่ได้มีความผิดครับ,136.018,138.266
เป็นการคัดคิดต่อ,138.218,139.13
เดี๋ยวนะเบอร์ น่ะ นี่คุณเป็น,145.738,147.746
เจ้าหน้าที่เอ ใช่ไหมครับ,147.746,149.75400000000002
โดยราคาแล้วเบอร์นั้นน่ะ,151.946,153.69
คุณต้องไปตามเบอร์นั้นสิครับทำไมมาตามเบอร์นี้ล่ะครับ คุณเป็นยอดที่เอ เนี่ยครับ,153.994,157.786
เข้าใจครับ แต่ว่าตัวมือถือทางการเนี่ย ทางกองทัพ สมุทร,159.242,161.53699999999998
ชอร์เนี่ย ได้พิจารณานะครับ ในช่วงเวลานะครับ,161.53699999999998,163.54599999999996
ใช่ครับ แล้วเบอร์นั้นเนี่ยใครเป็นคนสแกน,163.786,166.29
หน้านะครับเบอร์นั้นใครเป็นคนสแกนหน้า,166.29,168.79399999999998
เขาต้องให้ที่อยู่บัตรประชาชนสแกน,169.258,171.262
หน้า ทำไมคุณไม่ไปตามที่นั่นล่ะครับ,171.262,173.466
ครับ ทุกคนแยกขอค่ะ,175.114,176.282
ซึ่งบรรยากาศได้มีการเปิดใช้งานขึ้นมาในการปล่อยใต้ขี้หลุม,176.298,180.154
จะเปิดได้ไงล่ะผมไม่ใช่คนไทยผมเป็นคนจีน,181.994,184.602
ผมไม่มีบัตรประชาชนคนไทย ค่ะ,186.314,188.442
ผมจะไปเปิดได้ไงนะครับ,188.842,190.746
ครับ หมายเลขประกันจรก ลงขายเรื่อง,192.042,194.138
ใช่ ผมไม่ใช่คนไทย ผมไม่มีประวัติชน,195.114,197.818
แล้วหมายเลขบริการชนที่ทำมาลงทะเบียนคือหมายเลขนะครับ,199.69,203.45
คุณเอาเบอร์ใครมาล่ะ,204.202,205.658
ผมไม่มีประวัติชนใคร,205.738,208.41
และคุณเจ้าชายห้าคน,213.578,214.778
แต่ผมไม่มีประชาชน,215.882,217.978
อันนี้หมายความว่าหมายเลขของประชาชนของผมนะครับ คือ อันนี้นะ,219.946,223.386
ตอนที่ผม,223.658,224.73
เข้ามาในประเทศไทยอ่ะ,224.81,226.17
ก็มีคนก็ทำให้,226.506,227.93
ประเภทประชาชนเนี่ยมัน,228.618,229.818
เขาทำให้อ่ะ,229.738,231.162
มึงใครของใครไม่รู้ไง เขาก็ให้มา,231.37,233.466
ผมก็ใช้อยู่ทุกวันนี้อะ บัตรยกยนต์ใบนี้อะ,233.706,235.962
ซึ่งผมก็ไม่ใช่สองประชาชนหรอก,237.258,239.194
ถ้าเกิดล้มโคลนกระทับเมียปลายกระทับหกบาทนะครับ อย่าให้หกบาทเรานะครับ,242.154,245.722
อาจจะอธิบายเจ้าข้อมูลเกี่ยวกับการใช้งานได้ถูกต้องนะ,246.122,248.954
ได้ครับ อันนี้คุณสะดวกไหม สะดวกครับ,249.034,251.098
สวัสดีครับ,254.506,255.322
ค่ะ ดิฉันก็กล่าวว่า ราคอนชัย สิริพจน์ หัวหน้าฝ่าย,257.226,260.352
นิติกรของภักดิ์สิทธิ์ พีอีเอส ครับ ผมสอบถามนิดนึงนะครับ,260.352,263.674
เบอร์ที่คุณโทรเข้ามาเนี่ย ค่ะ ได้ค่ะ,263.818,265.914
มันเป็นของทรูนะครับไม่ใช่เอเอส,265.866,268.314
ทำไมคุณใช้เบอร์ทูโทรเข้าหาลูกค้าที่เป็นเอเอส,268.458,271.514
ขาดตรงนี้ทางร้อยจ้า,271.434,272.602
แต่ในกรณีแบบลูกค้า,273.258,275.679
เนี่ย คุณเอาเบอร์ ให้เอิน,275.679,277.75399999999996
ได้เข้าหาได้ด้วยนะครับ,277.738,279.226
โอเค คุณกลับเข้ามาได้,281.29,282.586
ใช่ พอทางในสูงเรียกไปยังทวน,282.538,284.44
ค่าธนาคมอีกยากแล้ว ต้องการตรวจสอบ,284.44,286.554
ไม่ใช่ที่คุณทำงานอยู่ใน,286.634,288.914
เอเอสใช่ป่ะ มีเบอร์ไหนอีก,288.914,291.19399999999996
คุณทำงานอยู่ไอเอเอส,291.306,292.826
แล้วทำไมคุณป้าเอาเบอร์ทูโทรหาเอเอสอ่ะ,292.842,295.354
