text,start,end
ต้องบอกบาทไม่เลี่ยงนะ,1.13,2.266
รู้จักครับ,6.378,7.61
อ่า ผู้จ้างรายละเอียดอ่ะค่ะ มีอีกอีกสอง,8.074,10.738
ก็ได้ไหม โอ๊ยโห โทรมาสามสิบเดือนนะคะ,10.738,13.402
อีก 2 ไปแล้ว มันจะรักษาเลยค่ะพี่,13.386,15.898
ติดต่อไม่ได้ครับ,15.978,17.562
โดยเจอลูกบ้านท่าน ติดต่อกับสถานา เจอกันให้หน่อยนะ บอกว่า,19.306,22.469
อยู่ที่เจนตรงต่าง ๆ นะ มาที่ตอนมันจะหลังจากไม้แท้ด้านหลัง,22.469,25.818
นอกจากไหนนะครับ,26.506,27.77
เจ้านายแก่ค่ะ คิดรอบแค้นนะ,29.322,31.546
เชื่อไลน์แชร์,31.978,33.146
ใครเป็นกู้นะใครเป็นกู้ บอกว่าจะจะเอาอะไรก็ได้,33.322,36.369
ค่ะที่นิดนึงคุณมาแล้วนี่ค่ะ อ๋อ กู้สามพันบาทนะ,36.369,39.226
ร้านรำรำสมุนไหลครับ,39.178,40.538
เพราะไอ้ชื่อผมเป็น,47.018,48.122
แล้วชื่อผมเป็นผู้ติดต่อไปละครับ,48.202,50.49
ก็จริงต่อสู้แล้ว,51.69,52.666
อื้อ สิบพันรูปจักร,52.746,53.882
อ่อ ใช่ครับ,54.666,55.898
อ่า น้องเวรรูป,57.098,57.978
แต่ว่าที่เธออีกอย่างเกลียดไทย,58.154,59.706
ได้ครับ,61.77,62.842
ครับ สวัสดีครับ,64.842,66.426
เบอร์โทรที่โทรเข้ามาเนี่ย,67.114,68.986
แอปพูซอร์เนี่ย,69.706,70.97
แจ้งว่าเป็นมิจฉาชีพเลยนะครับ,70.954,73.018
คนที่เขาอ้างชื่อถือเนี่ยผมก็ไม่รู้จักแล้วครับ,74.634,77.914
ว่าเป็นใคร,77.898,78.714
แต่ผมก็เอ่อออตามเข้าไปนะฮะ,79.466,81.274
เคสแบบนี้มีท่านใดเคยเจอ ผม Comment มาได้,81.898,85.306
ขอบคุณที่ติดตามช่องพ่อบ้านอย่าสบายแล้วพบกันใหม่อีพีหน้าสวัสดีครับ,85.866,89.69
