text,start,end
เอทีเอส พิฟซี บาย,1.93,3.418
สาขาตรวจสอบนะครับผมว่าปีหนึ่งแปดยี่สิบ,3.498,6.586
ก็ไปตายที่,6.538,7.866
แล้วคืนถึงกว่าทีจะไปขายใครขายนิด,10.25,12.25
เลขซ้ายกี่ตัว คือ สี่ สาม สอง หก,12.394,14.938
และได้ส่วนต่อตกว่าในบางทีเป็นหน่วยที่ได้,15.082,17.909
จากการขายอย่างเป็นจริง และเข้าสู่กระบวนการพร้อมกัน,17.909,20.954
แกล้งเงินนะ จะถึงอันที่บ่อยที่สุด,21.162,23.002
แม้ตัวผู้ต้องการนะครับ ยังได้รับรองว่าตัวของกูได้ทำการขายบัญชี,23.434,27.558
เงินนี้ให้กับนางสาวแววตา ทำสิ่งกูตรงนี้ในความจริงหรือเปล่ากับ,27.558,31.29
ไม่รู้เรื่องตรงนี้เลยครับผม,31.818,34.106
เยอะเยอะสอบถามนิดนึงครับ ถูกต้อง,36.554,38.706
ครับอันนี้โทรจากไหนนะครับผม,38.706,40.858000000000004
อันนี้ตำรวจกุศลเมืองล่ะเนอะ มัน,42.442,44.393
จะตกแต่ตำรวจนิกิโฟ วันตารางนะ,44.393,46.522
ซึ่งที่ผลักตรอกสัญญาก็คือ ยังมีปัจจัย,46.602,49.538
เชื่อทำให้การของตัวนางสาวแวดล้างสังคม,49.538,52.474
ถึงที่การติดต่อมาทั้งหมด,52.49,54.895
 24 คนในวันนี้นะ,54.895,56.698
เข้าใจที่ต่างกูใช่ไหมครับ,59.178,61.05
อัน,61.546,62.458
อันนี้ตำรวจศึกษาครับ,62.538,64.57
ตำรวจทำการติดต่อมาก็คืออย่างไม่ดี,65.93,69.402
ตอนนี้รอใบออกมาตามมาก็คือมี 2 ฉบับออก,69.802,73.183
มาแล้ว แต่ 20 ต่อมาก่อนเขาไม่อยากให้พวกคุณ 24,73.183,76.56400000000001
 คนให้ตกเป็นแนวรับบาป ตรงนี้คุณเขาจะเข้าใจไหม,76.56400000000001,80.186
เข้าใจครับ,81.546,82.586
ซึ่งตรงนี้ทางดาบไม่รู้,83.338,85.22699999999999
หรอกว่าคุณจะทำการเปิดพลิก,85.22699999999999,87.386
หรือไม่ค่อยทำการเปิดนะครับ,87.306,89.178
แต่ของการที่ถ้าเราถูกโจทย์ยึดมาได้นะ,89.386,92.08999999999999
 มันเป็นบทบาทที่เปิดภายใต้ชื่อของคุณ ภาย,92.08999999999999,94.79399999999998
ใต้หมายเลขประจำตัวประชาชนของคุณอยู่นะ,94.79399999999998,97.72299999999998
ซึ่งตรงนี้ถ้าหากว่าคุณยืนยันนะครับว่า,97.962,100.33500000000001
คุณไม่มีส่วนเกี่ยวข้องหรือรู้เห็นเฉพาะนั้นจริงๆ,100.33500000000001,102.906
