text,start,end
ผมต้องโอนไปให้เท่าไหร่ครับ,0.0,1.978
ทั้งหมดเลยครับ พวกบาท พวกสตางค์นะครับ มันโอนไปขนาดนั้นไม่ได้นะ แต่ละ,3.146,7.264
วันคณะธุรกรรมไม่ได้ครับ คุณจะต้องแบ่งโอนทีละสามรอบนะครับ,7.264,10.97
มันโอนได้แค่ล้านเดียวนะครับวันเดียวอะครับ,11.594,13.658
คือนี้มันโอนไม่ได้ครับ,14.634,16.314
สักครู่นะครับ คุณเป็นของธนาคารกรุงเทพ ถูกต้องไหม ถูกต้องครับ,16.618,20.474
ธนาคารกรุงเทพนะครับ,21.706,23.546
คุณสามารถโอนได้สูงสุด,23.69,25.562
ต่อวันสองล้านครับ,25.642,27.098
อ๋อ ครับ,27.818,28.57
แต่มันก็โอนแค่ครั้งเดียวครับ,28.618,30.65
2 ล้านเหรอครับ เดี๋ยวผมจะให้ทางธนาคารปรับวงเงินให้กับ,31.722,34.778
คนเข้าใจไหมครับ,39.178,40.218
อ่า เข้าใจครับ,40.138,41.21
ตอนนี้คุณเข้าไปที่แอปธนาคารกรุงเทพของคุณก่อน คุณต้อง,42.218,45.63
ไปปรับวงเงินตรงนั้นด้วยตนเองก่อน เดี๋ยวทางธนาคารจะปรับ,45.63,49.042
ให้กับคุณอีกทีนึง ได้ครับ แล้วโอนไปที่เลขบัญชีอะไร,49.042,52.667
เดี๋ยวผมจะแจ้งให้คุณทราบอีกที,53.642,55.29
นะครับ ทำตามขั้นตอนที่ผมแนะนำก่อนนะ,56.042,58.522
