text,start,end
เดี๋ยวผมถ่านนิดนึงนะครับ,4.65,5.978
ชวนมาชวนอย่างนี้ได้คนละเท่าไหร่นี้ครับ ถามนิดหน่อยครับ,6.122,9.594
คุณมาชวนอย่างนี้ คุณได้คนละเท่าไหร่ครับ,10.986,13.114
อ๋อ นะครับ นี่น้อง น้อง,17.066,19.13
ช่องพ่อบ้านอย่างสบายนะ พี่กำลังทำ,19.722,21.882
คลิปเกี่ยวกับแก๊งคอร์เซนเตอร์เลย ได้ 30 วัน EP. แล้ว,22.314,25.658
ของแบบน้องพี่ก็มีแล้ว EP. ที่ 24,26.25,28.922
ลองเข้าไปดูหน่อยนะ,28.906,29.978
youtube ช่องพ่อบ้านอย่างสบาย,30.57,32.154
ที่ทำคอนเทนต์คุยกับแก๊งคอนเทนเตอร์ แต่ตอนนี้,33.93,36.378
ที่มางานพัสบุตรเจดีย์เลยไม่ว่างทำคอนเทนต์,36.426,39.034
น้องไปดูก่อนนะถ้าเกิดว่าน้องสนใจอยาก,39.242,41.634
จะออกชิปช่องพี่น้องโทรมาใหม่พรุ่งนี้นะ,41.634,44.026
โอเคนะ,45.066,45.818
