text,start,end
สวัสดีครับ เห็นมีแจ้งเข้ามาว่ามีใบคดีค้างชำระครับ,1.866,5.626
อ่า บัตรเครดิตคล้ายชำระครับ,11.85,13.786
เราควรได้มาช่วยแนะนำท่านเพื่อทำการตรวจสอบด้วยค่ะ,16.01,18.65
จื้อ,19.722,20.73
วิชัยครับ,21.29,22.266
ปลายวิชัยนะคะ นักตระกูลแสงทองครับ,24.394,27.386
แสงโทรนะคะ,30.218,31.738
ขายเลขบัตรประชาชนค่ะ,33.834,35.322
ทำไม่ได้ครับ,38.474,39.354
อันนี้แบบจัดโจทย์,39.37,40.282
ขับรถอยู่ด้วยครับไม่รู้จะล้วงยังไงเลย ถ้าอย่างนั้นรบกวน,40.266,43.607
นะคะไปติดต่อที่ราคาปฏิบัติภายในสวนนะคะ,43.607,46.555
ตั้งราคาเลยนะฮะ,46.506,47.578
แอฟริกโกนไทยค่ะ,49.194,51.354
อ่า อ่า ได้ครับ,53.994,55.482
แล้วคุณชื่ออะไรครับ,56.618,57.786
ผมจะได้บอกเขาว่าคุณโทรมาหา,57.706,59.962
ฉันมาฝาก,62.154,63.13
สถานนะคะ สรรพสิทธิ์เองค่ะ เป็นเจ้าหน้าที่ธนาคารปฏิบัติไทย,63.082,66.443
นะคะ ได้กำพร้าโทรส่ายเข้ามานะคะ ดิฉันไม่ได้,66.443,69.593
โทรมาก่อนคุณค่ะ อ่า เข้าใจครับ,69.593,72.95400000000001
