text,start,end
อาจารย์เซนบอกว่าจดนอนจะกินบ้าน 1 บาท บอกไหมคะ,0.138,2.874
ผมว่ามันไม่รู้มากัน,3.274,5.914
ตั้งปริศนาครั้ง,8.458,9.722
ไปสนิทธัยสวัสดี,15.402,17.05
ใต้ที่ของคุณ อิทธิพลัส อิส อินเตอร์ค่ะ,18.89,21.498
สวัสดีค่ะ ต่อการได้ชมวิดีโอ,21.738,24.274
ในแต่ละครั้งนะคะพี่ ขอบคุณค่ะ,24.274,26.810000000000002
เจ้าหน้าที่สหรัฐอาจจะแจ้งต่อไป,28.522,30.042
ผู้อื่นมีการผ่านออนไลน์กับเว็บไซต์ต่าง ๆ,30.698,33.69
ซึ่งมีความผิดกลัวต่อคอนโทรเลอร์,33.93,36.378
อ่า อินเดียมเป็นอย่างไรน่ะ ถือว่าเขาต้องการ,36.49,38.786
ผมนะครับ ครับผม แล้วก็ยังไงล่ะครับ,38.786,40.89
คือดังนั้น,45.482,46.298
ขอบคุณมากครับ ขอบคุณมากครับ ขอบคุณมากครับ ขอบคุณมากครับ ขอบคุณมากครับ ขอบคุณมากครับ ขอบคุณมากครับ ขอบคุณมากครับ ขอบคุณมากครับ ขอบคุณมากครับ ขอบคุณมากครับ ขอบคุณมากครับ ขอบคุณมากครับ ขอบคุณมากครับ ขอบคุณมากครับ ขอบคุณมากครับ ขอบคุณมากครับ ขอบคุณมากครับ ขอบคุณมากครับ ขอบคุณมากครับ ขอบคุณมากครับ ขอบคุณมากครับ ขอบคุณมากครับ ขอบคุณมากครับ ขอบคุณมากครับ ขอบคุณมากครับ ขอบคุณมากครับ ขอบคุณมากครับ ขอบคุณมากครับ ขอบคุณมากครับ ขอบคุณมากครับ ขอบคุณมากครับ ขอบคุณมากครับ ขอบคุณมากครับ ขอบคุณมากครับ ขอบคุณมากครับ ขอบคุณมากครับ ,50.858,54.106
