text,start,end
ติดต่อจากไหนนะครับ,0.01,1.274
แล้วก่อนเริ่มคุยอีก,4.65,5.882
เรื่องอะไรครับ,7.402,8.506
ค่ะ วันนี้เรื่องเติบโตของปัญหาเปล่าคะ,10.698,12.762
เราจะรู้จักกับนายสไตล์กองทัพ ๆ ค่ะ,13.866,16.858
ไม่เคยได้ยินชื่อเลยครับ,17.45,19.066
ที่เขาคิดถึงตกนะคะ,21.738,23.738
เขา,24.714,25.53
เข้าทำไมอะครับ,25.578,26.65
ก็เมื่อแต่วันถัดมาค่ะ,29.866,31.834
ครับ ย้อน,32.266,33.146
มีการจับตัวเขาอ่ะ,33.162,35.034
อืม ขอบคุณ ต้องหาแบบนี้ ต้อง,36.042,38.458
ที่จะรับประวัติการเก็บตัวเขาได้,38.538,41.978
วางไว้สักแล้วครับแก๊งคอร์เซนเจอร์,45.898,48.186
ลองดูว่าจะโทรมาใหม่ไหมครับ,50.026,51.482
โห ติดตาม,51.754,52.698
