text,start,end
ขอบคุณลูกค้าด้วยค่ะ,36.65,38.042
ค่ะ,39.402,40.154
ขอ สร้าง ใหม่ เลขบัตรประชาชน และ,40.458,42.617999999999995
 วัน เดือน ปีเกิด เพื่อ ยืนยัน ตัว ตน ด้วย,42.617999999999995,45.017999999999994
ขอโทษนะคะ,45.578,46.81
สี่ ห้า สี่ แปด นะคะ,50.282,51.962
วันเดือนปีเกิดด้วยค่ะ,52.202,53.562
คุณไทยท่านใช้เป็นแผลตัว,54.41,55.962
ระบบเติมเงินอยู่,56.298,57.882
ถูกต้อง มั้ย คะ,58.186,59.45
คุณลูกค้าสามารถเปลี่ยนแพ็กเกจที่ต้องการได้เลย,59.466,62.714
ผ่าน ช่องทาง คอร์เซ็นเตอร์ นี้,63.05,65.242
หรือ จะ เปลี่ยน แพ็กเกจ ด้วยตัวเอง,65.514,68.186
ผ่าน ทาง เว็บไซต์,68.458,70.074
ของบีแพ็ค,70.09,71.002
ก็ได้ ค่ะ ด้วยความยินดีค่ะ,71.338,73.914
ไม่ทราบว่าคุณลูกค้าต้องการเปลี่ยนแพสเกจรายเดือน,74.154,77.786
เป็น แบบ ไหน ดี คะ ยินดี ค่า,77.77,80.634
น้อง ใจดี,80.554,81.85
ขอ แนะนำ แพ็คเกจ รายเดือน สุด พิเศษ สำหรับ ลูกค้า,82.122,86.024
 คนโปรด ใน ราคา เพียง สอง ร้อย บาท ราคา นี้ ยัง ไม่,86.024,89.926
 รวม ภาษี มูลค่า เพิ่ม นะคะ ต่อ รอบ ระยะ สามสิบ วัน,89.926,94.106
ใช้ได้ต่อเนื่องไม่เกินสิบสองรอบบิล,94.154,96.922
โดยต้องไม่ค้างชำระบินนะ,97.386,99.532
คะ จะได้รับอินเทอร์เน็ตสี่ซี,99.532,101.946
สาม สี่ สิบ เมกะบิตร โทร ฟรี ทุก เครือข่าย,101.93,105.434
ครั้ง ละ ไม่ เกิน สิบ ห้า นาที,105.354,107.386
ไม่กำกับค้าง,107.658,109.082
ในรอบระยะสามสิบวันค่ะ,109.066,111.34700000000001
 ถูกต้องแล้วค่ะ คุณไทยท่าน กรุณา,111.34700000000001,113.91400000000002
ขอบคุณนะคะ,114.474,115.482
น้อง ไตรดี กำลังทำการเปลี่ยนแพ็คเกจ,115.626,118.426
ให้ กับ เบอร์,118.506,119.738
สี่ ศูนย์ แปด ศูนย์,119.946,121.37
สี่ ห้า,121.706,122.554
เจ็ด ศูนย์ เก้า ค่ะ,123.178,124.57
ระบบได้ทำการเปลี่ยนแพ็กเกจของเบอร์,125.002,128.058
สูงแต่ สูง,128.746,129.722
จาก ระบบ เติม เงิน,133.546,135.258
เป็นระบบรายเดือน,135.21,136.89
ระยะเวลา สิบสอง,139.434,140.89
สาธารณรัฐบาลเจ้าของสหรัฐอเมริกา สหรัฐอเมริกา,144.81,145.818
ข้อมูลที่ได้รับเรียบร้อยถูกต้อง,150.826,153.434
ตอนนี้คุณลูกค้าได้มีรอบใช้จ่ายบินค่าโทรศัพท์,154.89,158.394
ใน ระดับ Gold Member สามารถ ซื้อ AirPods,158.538,161.794
 Pro ได้ ใน ราคา พิเศษ ค่ะ ใน ราคา,161.794,165.05
"8,541 บาท ค่ะ ราคานี้ สุด",165.322,168.032
สาม ขออภัยค่ะ คุณลูกค้า สามารถ,168.032,170.74200000000002
หาซื้อได้ที่สอบของ ดีแทค ทุกท่าน,170.74200000000002,173.75300000000001
ฮ่า ฮ่า,174.346,175.386
ไม่เช่าว่าคุณลูกค้าต้องการสอบสวน,175.786,177.786
ด้าน ไหน เพิ่มเติม อีก มั้ย คะ,178.442,180.698
เดี๋ยวหลังจากที่คุณลูกค้าวางสายนะคะ,181.162,184.218
เรา จะ มี แบบ ประเมิน ความพึงพอใจ,184.298,187.162
ในรูปแบบของ,187.146,188.442
คุณลูกค้า,189.994,191.802
ลองกดให้คะแนนการบริการนะคะ,191.818,194.81
ถ้า คุณ ลูกค้า ประทับใจ กฎ ห้า นะคะ,194.986,198.33
ถ้า คุณ ลูกค้า ไม่ ประทับ ไม่ ประทับใจ กฎ หนึ่ง ค่ะ,198.314,201.562
ยังไง,201.642,202.65
คุณ ลูกค้า ขอ ขอบคุณ ค่ะ คุณ ลูกค้า ขอบคุณ ค่ะ,202.57,204.346
ก็จะเป็นกำลังใจ,204.362,205.914
เจ้าหน้าที่ด้วยนะคะ ขอบคุณมากค่ะ,207.53,210.586
ขอให้มีวันที่ดีนะคะ สวัสดีค่ะ,210.602,213.946
