text,start,end
ไม่ ทราบ ว่า ลูกค้า มี เรื่อง ใด อยาก จะ เสาะ ไป,1.578,4.442
ข้อมูล ครับ,4.618,5.53
ต้องการย้ายค่ายเบอร์เดิม,15.242,16.986
ราคา เป็น หนึ่ง หมื่น,17.322,19.002
ราคา นี้ คือ จะ ไม่ รวม ค่า พระเกียรติ หลาย เดือน,19.434,22.642000000000003
 นะ ครับ ถ้า คุณ ลูกค้า ต้องการ เปิด เป็น เบอร์ ใหม่,22.642000000000003,25.85
ราคาเริ่มที่,26.026,27.258
หนึ่ง หมื่น เก้า พัน ห้า ร้อย บาท ส่วน โปรโมชั่น,27.434,30.505000000000003
 สำหรับ ลูกค้า เก่า ราคา เริ่ม ที่,30.505000000000003,33.018
ก็พัน,33.674,34.426
ห้าร้อย บาท เช่นกัน ครับ ครับ ครับ,34.57,36.922
เงินตัวเบอร์เก่าย้ายค่า ส่วนแพ็กเกจ ขอแนะนำ,36.842,40.838
"ตัว 1,999 บาท โทรฟรีทุกเกษตร 1,500",40.838,44.834
 นาที และอินเทอร์เน็ตคอมเวล 5G เมื่อนั้น คุณลูกค้า,44.834,49.496
อยากเอาตัวที่ราคาเบาๆ กว่านี้,49.496,52.826
อยาก ทราบ ว่า คุณ ลูกค้า ได้ ใช้ อินเทอร์เน็ต เยอะ ไหม ครับ,53.002,56.424
 แล้ว คุณ ลูกค้า ปกติ ใช้ ชั่วโมง โทร เยอะ ไหม ครับ ทราบ ครับ,56.424,60.089999999999996
ไม่ค่อยจะได้โทรใช่ไหมครับงั้นเอาพวกแพ็กเกจ,60.202,63.458
ที่เน้นเน้นเทอร์เน็ตอย่างเดียวไหมครับ ครับ ก็ดีครับ,63.458,66.714
ถ้าอย่างนั้นขอแนะนำแพ็กเกจ,66.634,69.114
หนึ่ง พัน สี่ แสน เก้า สิบ เก้า บาท โทร,69.13,71.032
ฟีล์ม ทุก เครือข่าย หก ร้อย นาที,71.032,73.146
อินเทอร์เน็ตความเร็ว 5G ไม่อั้นครับ ครับ,73.29,75.706
หนึ่ง พัน,76.746,77.786
สี่ ร้อย เก้า สิบ เก้า บาท โทษ ฟรี ต้อง ค้า ขาย ของ,77.738,80.05
 ร้าน นาที กิน ได้ หนึ่ง คำ ว่า ค่า จีน ไม่ อั้น,80.05,82.362
จะเป็นสัญญาณ,82.41,83.994
ส่วนรอบบิลจะตัดทุกวันที่ 30 ของเดือนนะครับ,85.002,88.186
ขอทราบชื่อของคุณลูกค้าครับ,88.17,90.426
คุณลูกค้าย้ายมาจากค่ายไหนครับ,90.474,92.506
ขออนุญาตถามเบอร์โทรเดิมของลูกค้าครับ,92.778,96.218
ขอบคุณ ลูกค้า สะดวก จะ ทำ,96.362,98.394
ขอโทษ ครับ,98.314,99.386
จะชำระค่าใช้จ่ายด้วยบัตรเครดิตหรือบัตรเดบิตครับ ครับ ใช่,99.626,103.458
ครับ ขออนุญาตถอดถามหมายเลขหน้าบัตรและวันหมดอายุด้วยครับ,103.458,107.28999999999999
ขอบคุณคุณลูกค้าที่สะดวกครับของช่องทางไหนดีครับ,107.498,110.618
พักสะดวกจากจับส่งวันนี้นะครับ,110.794,112.378
ขออนุญาต ตอบ ถาม ที่ อยู่ ตะ สอง,112.522,115.418
และ เบอร์ ติด ต่อ ด้วย ครับ รับทราบ ครับ ขอบคุณ ที่ ใช้ บริการ กับ เอส ครับ,115.594,119.222
 ก่อน วาง สาย รบ กวน ให้ คะแนน กับ การ บริการ ครั้งนี้ ด้วย ครับ ขอบคุณ ครับ,119.222,123.05199999999999
