text,start,end
สวัสดีค่ะ aas โซ่ วิก นิกา,0.074,2.302
 รับสายยินดีให้บริการค่ะ,2.302,4.282
มิทราบว่าคุณลูกค้าต้องการ,4.362,6.394
สอบถามข้อมูลเรื่องใดคะ,6.41,8.666
ด้วยความยินดีค่ะ รู้สึกว่าตอนนี้กำลัง,9.002,11.757000000000001
เรียนสายคุณอะไรคะค่ะคุณเจนนี่ต้องการ,11.757000000000001,14.512
ให้แอดมินดูแลด้านใดคะด้วยความยินดีค่ะ,14.512,17.497
ขออนุญาตสอบถามเพิ่มเติมนะคะคุณเจนนี่ต้องการ,17.45,20.674
ซื้อโทรศัพท์มือถือพร้อมเบอร์บางคนมีซ่าว่าต้องการ,20.674,23.898
เบอร์ที่ส่งเสริมทางด้านใดคะ,23.85,26.394
ค่ะ คุณเจนนี่ มีส่งเสริม,26.346,28.459
ทั้งด้านการเงิน โทรกลาภ ความลับ,28.459,30.874
แล้วก็เสน่ห์ค่ะ อืม เด่นเบอร์หนึ่งเลยอยากได้อะไร,30.986,34.482
คะ หากลูกค้าตัดสินใจไม่ได้ซื้อสามเบอร์เลย,34.482,37.729
ก็ได้นะคะมีโปรใหม่ราคาดีมากเลยในกรณี,37.729,41.475
ที่คุณเจนนี่ต้องการซื้อใบไปจำหน่ายใช่ไหม,41.475,44.722
คะจะได้แนะนำถูกเป็นความคิดที่ดีมากเลยค่ะ,44.722,48.218
แต่มันทำไม่ได้นะคะเพราะว่าซื้อไปแล้วก็ต้องเปิด,48.234,51.771
สัญญาแนะนำคุณเจนนี่ซึ่งเปลี่ยนชื่อไม่ได้ เป็นพาร์ทเนอร์,51.771,55.308
ธุรกิจค่ะของลูกค้าเป็นตัวแทนจำหน่ายต้องมาสมัครใน,55.308,58.845
นามบริษัทมีเอกสารชัดเจนค่ะ จุดประสงค์ของคุณเจนนี่,58.845,62.618
การเปิดเบอร์เพื่อจำหน่ายเป็นดีลเลอร์,62.634,65.082
ฉันเข้าใจถูกกว่านั้นใช่ไหมคะ,65.13,67.194
ที่ฉันจะได้แนะนำข้อมูล,67.21,69.386
ได้ถูกต้อง ยินดีให้บริการค่ะ,69.386,71.83399999999999
คุณเจนนี่ต้องการ,71.882,73.21
เบอร์ ที่ ส่ง เสริม ทาง ด้าน ใด เป็น หลัก ให้ แฟน,73.194,76.111
 ค่ะ ทุก ความต้องการ ของ ลูกค้า เป็น ไป ได้,76.111,79.028
 เสมอ ค่ะ โปรโมชั่น เบอร์ มงคล เลข นำ โชค,79.028,81.94500000000001
ร่ำรวยเงินทอง เสริมเสน่ห์นะคะ โดยคุณแมนการิน,81.962,85.95700000000001
 มีตัวเลขบังคับไหมคะ ว่าไม่มีเลย,85.95700000000001,89.33800000000001
หรือเลขที่ไม่ถูกฉลกไม่ให้มีใน,89.322,91.905
เครื่องอ่ะค่ะ ขอตรวจสอบสักครู่นะคะว่า,91.905,94.746
มีเลขหมายที่ต้องการหรือเปล่า ขอเวลาสักครู่นะคะ,94.666,98.266
แอดมินขอตรวจสอบอย่าง,98.218,100.442
เอ่อ ถ้าอย่างงั้นเนี่ย ดิฉันขออนุญาต,100.458,103.045
สักครู่นะคะ ใหม่เลขที่ต้อง,103.045,105.114
ที่ตรงตามความต้องการของลูกค้า,105.13,107.802
เหลือเพียง 45 หมายเลขเท่านั้นค่ะ,107.882,110.298
ซึ่งจะมีโปรโมชั่นช่วงแนะนำโปรยายค่าให้เป็น,110.314,113.978
เบอร์ มงคล จาก อาคาร้อย ก็,114.25,116.186
หนึ่งพันหนึ่งร้อยก็สิบเก้าบาท,116.106,118.65
เดือดเหลือ 199 บาทคุณเจนนี่ต้องการย้ายค่ายด้วย,118.698,121.573
เปิดเบอร์ใหม่ด้วยแล้วก็ซื้อเครื่องใหม่โปรโปรเหรอคะ,121.573,124.68799999999999
ทุกความต้องการของลูกค้าเป็นไปได้แน่นอนค่ะ,124.68799999999999,127.80299999999998
คุณเบลล่าเบื้องต้นนะคะ ดิฉันขอส่ง,127.946,130.54
ลิงก์ใหม่เล็กมงคนให้คุณเบลเลือกก่อนนะคะ,130.54,133.37
อืม,133.354,134.138
คุณเจนนี่เลือกก่อนนะคะ ลูกค้าสะดวกเช็คเมลไป,134.058,137.406
พร้อมกับสายศาสนาไหมคะ ได้แน่นอนค่ะคือลูกค้าจะ,137.406,140.75400000000002
เลือกทำรายการเองทั้งหมดก็ได้นะคะ ได้แน่นอน,140.75400000000002,144.10200000000003
ค่ะลูกค้าจะเลือกทำ เอ่อ ให้ยินดีให้บริการค่ะ,144.10200000000003,147.45000000000005
ในเบื้องต้นขอทราบชื่อนามสกุล,147.434,150.49
อีเมล แล้วก็,150.506,152.026
เบอร์โทรศัพท์ติดต่อได้ไหมคะ ท่าน,152.074,155.138
ค่ะ ขออนุญาตทวนข้อมูลนะคะ,155.138,158.202
คือ,158.154,159.034
คุณ เจนนี่ มี ตา ทิพย์ ค่ะ,158.986,161.434
เบอร์ โทร จะ เป็น แปด เก้า แปด,161.482,164.474
สอง หก,164.65,165.53
สอง สี่,165.93,167.066
1 4 นะคะ,167.082,168.794
อีเมลจะเป็น,168.746,171.81
 199 lovecats,171.81,174.874
ข้อมูลครบถ้วนนะ,174.858,176.90200000000002
คะได้ค่ะคุณเจนนี่,176.90200000000002,179.354
โอเคค่ะ ได้ค่ะ,179.594,181.754
คุณลูกค้าเปิดลิงก์เรียบร้อยแล้วโปรดแจ้งด้วยนะคะคุณเจนนี่,181.866,185.45800000000003
ค่ะคุณสามารถเลือกทำรายการตามหัวข้อได้เลยนะคะว่า,185.45800000000003,189.05000000000004
ต้องการเบอร์ส่งเสริมอะไรเป็นพิเศษค่ะค่ะเป็นค่า,189.162,192.702
ซิมอย่างเดียวค่ะจากราคาปกติหนึ่งพันหนึ่งร้อยเก้าสิบ,192.702,196.495
เก้าบาทใช่ค่ะแล้วคุณเจนนี่ค่อยเลือกแพ็กเกจตามใช้งาน,196.495,200.288
จริงตามที่คุณเจนนี่สะดวกนะคะจับทราบค่ะแพ็กเกจ,200.288,204.08100000000002
หนึ่งพันหกร้อยเก้าสิบเก้าบาท ทุกเครือข่ายหนึ่งพันสองร้อยนาที,204.08100000000002,208.38000000000002
อินเทอร์เน็ตความเร็วห้าจีไม่อั้นค่ะสัญญาณยี่,208.38000000000002,211.66800000000003
สิบสี่เดือนรอบดินจะตัดทุกวันที่สามส 30 ของเดือน,211.66800000000003,215.46100000000004
นะคะเรียบร้อยค่ะเลิกโปรโทรศัพท์ต่อเลยมั้ยคะ ไลค์สัตว์,215.46100000000004,219.25400000000005
หรอคะถ้างั้นขอแนะนำเป็น oppo vivoo นะคะได้,219.25400000000005,223.04700000000005
ใครยินดีค่ะ ขออภัยเลยนะคะคุณลูกค้ารุ่นนี้ค่ะ,223.04700000000005,226.84000000000006
หมดพอดีเลยเลือกดูเลือกรุ่นอื่นไหมคะ อืม,227.05,230.554
สำหรับรุ่นนี้นะคะ ราคาเครื่องเปล่า,231.946,235.194
"อยู่ที่ 4,499 บาทนะคะ ยังไม่",235.194,238.44199999999998
รวม VAT นะคะ ถ้าคุณจะนิสัญใจ,238.44199999999998,241.68999999999997
ผลิตภัณฑ์,241.61,242.97
ร่วมกับเปิดมือใหม่จ่ายค่าเครื่องเพียง,242.986,245.946
สองร้อยสี่สิบสี่บาทจะได้,245.898,248.21
รับส่วนลดค่าเครื่องอีกสามพัน,248.21,250.52200000000002
สองร้อยบาท,250.506,251.546
บริการแพ็คเกจโทรอินเทอร์เน็ตเดือนละ 1,252.49,255.53900000000002
",200 บาทยังไม่รวมแหวนนะคะโปรนี้เนี่ย",255.53900000000002,258.86600000000004
ได้ถึง 5G เลยค่ะ แต่โปรเน็ตไม่อั้น,258.86600000000004,261.915
นะคะถ้าต้องการเป็นโปรนั้นก็ยินดีค่ะ,261.915,265.242
ส่วนเครื่องเนี่ยก็,265.322,266.81
สามารถ,266.762,267.642
ผ่อนกับบัตรเครดิตได้เลยนะคะตกเดือนละสองสี่,267.786,271.038
ร้อยห้าสิบกว่าบาทเท่านั้นเองข้อทราบหมายเลขบัตรเครดิต,271.038,274.522
หรือวันหมดอายุหน้าบัตรด้วยนะคะ ขอบคุณค่ะ พาเราได้,274.442,278.053
บันทึกข้อมูลเรียบร้อยแล้วนะคะ คุณลูกค้าสะดวกให้จัด,278.053,281.664
