text,start,end
ให้บริการค่ะ,1.674,2.97
ไม่ ทราบ ว่า คุณ ลูกค้า ต้อง การ สอบถาม ข้อมูล เรื่อง อะไร,2.954,6.140000000000001
 คะ ค่ะ ช่วง นี้ ก็ มี โปรโมชั่น เซอร์ไพรส์ ฉลอง สิ้น ปี,6.140000000000001,9.114
เมื่อย้ายค่ายมาดีแทคกับแพ็กเกจสุดคุ้ม เน็ตความ,9.13,12.413
เร็วสูงสุดสามสิบกิกาไบต์เพียงห้าร้อยห้าสิบห้า,12.413,15.949
บาทต่อเดือน แถมรับไปเลยกับคุปองเงินสดหนึ่งพัน,15.949,19.485
บาทจากทริสโก้โลตัสค่ะ ขั้นตอนที่หนึ่งนะคะ เลือก,19.485,23.021
แพ็กเกจที่สนใจ สอง กรอกแบบฟอร์มพร้อมรหัสย้ายค่ายและ,23.021,26.557000000000002
อัพโหลดแบบประชาชน ขั้นตอนที่สาม รับซิมการ์ดใหม่,26.557000000000002,30.093000000000004
เบอร์เดิมโดยทางดีแทคจะจัดส่งถึงบ้านคุณลูกค้า,30.093000000000004,33.629000000000005
ส่วน ขั้นตอนสุดท้าย นะคะ รอ รับ เอสเอ็มเอส,33.706,36.386
 แจ้ง ผล การ ย้าย ค่าย และ เปลี่ยน ซิม ใหม่ ได้ เลย ค่ะ,36.386,39.066
ฮ่า,39.178,39.93
คุณลูกค้าก็จะได้รับสิทธิ์ ซึ่งเป็นสิทธิพิเศษดี,39.978,43.68
 ๆ ที่เรามีไว้ตอบแทนลูกค้า รายเดือน และ เติมเงิน แม้ว่า,43.68,47.629
จะเป็นส่วนลดพิเศษไว้ให้ใช้ในทุก ๆ สไตล์สำหรับ,47.629,51.330999999999996
ชีวิตทุกด้าน ทั้งกิน เที่ยว ช้อป ดูหนัง หรือส่วนลดจาก,51.330999999999996,54.785999999999994
ร้านค้าและแบรนด์ชั้นดำต่าง ๆ ที่ร่วมรายการค่ะ รบกวน,54.785999999999994,58.48799999999999
ขอทราบเพิ่มเติมค่ะว่าโทรไปที่ประเทศไหนคะ เนื่องจาก,58.48799999999999,62.18999999999999
ค่าบริการจะแตกต่างกันในแต่ละประเทศค่ะ รับทราบค่ะ,62.18999999999999,66.139
สำหรับ อัตรา เข้า บริการ โทร ทางไกล สำหรับ ประเทศ ญี่ปุ่น นั้น,66.154,69.946
อัตราเข้าด้วยการเบอร์บ้านและเบอร์มือถือ,70.026,72.31
จะอยู่ที่หกบาทต่อนาที,72.31,74.138
และ อัตราเข้า โดย การ,74.506,75.994
ไอ เอส เอ็ม เอส จะ อยู่ ที่ แปด บาท ต่อ ข้อ ความ,75.914,79.13
ซึ่ง อัตรา เข้า บริการ ดังกล่าว ยัง ไม่,79.21,81.282
 รวม ภาษีมูลค่า เพิ่ม เจ็ด เปอร์เซ็นต์,81.282,83.354
และ คิด ค่า บริการ ขั้นต่ำ หนึ่ง นาที ส่วน,83.37,86.05600000000001
 เกิน คิด ทุก หก วินาที ค่ะ คุณ ลูกค้า ฮ่า,86.05600000000001,88.98600000000002
คุณลูกค้าสามารถทำตามขั้นตอนนี้ได้เลยค่ะ คือ กด,88.938,92.442
สูตร ศูนย์ สี่ ตาม ด้วย รหัส ประเทศ ญี่ปุ่น คือ แปด หนึ่ง,92.586,96.378
และ ตาม เลื่อน หมายเลข ไป ทาง,96.49,98.522
กรณี ที่ มี ศูนย์ ให้ ตัด ศูนย์ ที่ หน้า หมาย เลข ออก,98.698,101.65799999999999
 แล้ว กด โทร ออก ได้ เลย ค่ะ เอ่อ คุณ ลูกค้า สนใจ,101.65799999999999,104.61799999999998
 สมัคร แพ็คเกจ พร้อม ย้าย ค่าย วันนี้ เลย มั้ย คะ ค่ะ,104.61799999999998,107.57799999999997
คุณลูกค้า สามารถ ขอ รหัส ย้าย ค่าย โดย กด,107.594,110.17
ดอก จันทร์,110.186,111.13
หนึ่ง ห้า หนึ่ง,111.146,112.378
ดอกจันทร์,112.458,113.402
หมายเลข บัตรประชาชน สิบ สาม หลัก,113.482,115.578
ตาม ด้วย เครื่องหมาย สี่เหลี่ยม แล้ว กด โทร ออก,115.658,118.298
จากนั้น กรอกแบบฟอร์มย้ายค่ายออนไลน์และอัพโหลดรูปบัตรประชาชน,118.41,122.222
ค่ะ ด้วยความยินดีค่ะ คุณลูกค้า คุณลูกค้ามีข้อสงสัยหรือ,122.222,126.03399999999999
ต้องการสอบถามด้านอื่น ๆ เพิ่มเติมไหมคะ สำหรับตอนนี้มีโปรโมชั่น,126.03399999999999,130.29399999999998
สำหรับแอปเปิลวอร์ดเอสอีรุ่นจีพีเอสและเซลลูล่า,130.29399999999998,133.658
ราคา เครื่อง แปด พัน เก้า ร้อย เก้า สิบ บาท,133.738,136.538
พร้อม ชำระ ข้าว บริการ ไลน์ เดือน ล่วงหน้า หนึ่งร้อย ยี่สิบ บาท,136.554,139.802
ยัง ไม่ รวม ภาษีมูลค่า เพิ่ม เจ็ด เปอร์เซ็นต์,139.85,142.522
สำหรับ ลูกค้า ที่ มี หรือ สมัคร แพ็คเกจ,142.442,144.786
 รายเดือน หก ร้อย เก้า สิบ เก้า บาท ต่อ เดือน,144.786,147.13
ข้าว บริการ รายเดือน ที่ ชำระ ล่วงหน้า จะ ถูก แบ่ง เป็น ส่วน ลด,147.274,150.85
 ข้าว บริการ รายเดือน สิบ บาท นา สิบสอง เดือน ค่ะ ใช่ ค่ะ คุณ ลูกค้า,150.85,154.65
สินค้า จะ จัดส่ง ภายใน สาม ถึง ห้า วัน ทำ,154.57,157.314
การ ไม่ รวม เสาร์ อาทิตย์ และ วันหยุด ใน ขัตฤกษ์,157.314,160.058
อีก ทั้ง ยังมี ประกัน ศูนย์ สูงสุด นาน สิบสอง เดือน และ ฟีล,160.01,163.858
 บริการ รับ ส่ง เครื่อง ซ่อม ถึง บ้าน เลย ค่ะ ได้ ค่ะ คุณ ลูกค้า,163.858,167.70600000000002
โดย คุณ ลูกค้า สามารถ ผ่อน ชำระ ศูนย์ เปอร์เซ็นต์,167.754,170.385
 ได้ สูงสุด ยี่สิบ สี่ เดือน เลย ค่ะ หาก คุณ ลูกค้า,170.385,173.23499999999999
 มี ข้อสงสัย ใน การ สั่งซื้อ สินค้า ออนไลน์,173.23499999999999,175.86599999999999
สามารถ ติดต่อ สอบถาม ได้ที่ เบอร์,175.818,178.138
สิบ หก สิบ หก สิบ หก สิบ หก สิบ หก สิบ หก สิบ หก สิบ หก สิบ หก สิบ หก สิบ หก สิบ หก สิบ หก สิบ หก สิบ หก สิบ หก สิบ หก สิบ หก สิบ หก สิบ หก สิบ หก สิบ หก สิบ หก สิบ หก สิบ หก สิบ หก สิบ หก สิบ หก สิบ หก สิบ หก สิบ หก สิบ หก สิบ หก สิบ หก สิบ หก สิบ หก สิบ หก สิบ หก สิบ หก สิบ หก สิบ หก สิบ หก สิบ หก สิบ หก สิบ หก สิบ หก สิบ หก สิบ หก สิบ หก สิบ หก สิบ หก สิบ หก สิบ หก สิบ หก สิบ หก สิบ หก สิบ หก สิบ หก สิบ หก สิบ หก สิบ หก สิบ หก สิบ หก สิบ,178.058,181.434
สูตร ได้ เลย นะคะ,181.642,182.938
จะ มี เจ้าหน้าที่ ขอ ให้บริการ ยี่สิบ สี่ ชั่วโมง,182.922,185.809
 ค่ะ ด้วย ความยินดี ค่ะ คุณ ลูกค้า เอ่อ สำหรับ แพท ติ นัม บูล เม ม,185.809,189.933
 เบอร์ นะคะ จะ ไม่ ได้ เปิด ให้ สมัคร ค่ะ,189.933,191.995
แต่ จะ เป็น เม็มเบอร์ ได้ ต้อง มี เงื่อนไข ดังนี้ ค่ะ,191.946,194.778
คุณลูกค้าต้องมีอายุการใช้งานเบอร์ ดี แทค,194.922,197.498
หก เดือน ถึง สิบ ปี ขั้นต่ำ,197.578,199.52700000000002
 เข้า บริการ สอง พัน บาท ต่อ เดือน,199.52700000000002,201.75400000000002
สิบ ปี ถึง,202.602,203.45
ขั้นต่ำ ค่าบริการ หนึ่ง พัน บาท ต่อ เดือน,204.618,207.29
หรือ ใช้งาน ยี่สิบ ปี ขึ้นไป ค่าบริการ ขั้นต่ำ สาม,207.37,210.978
 ร้อย บาท ต่อ เดือน ค่ะ คุณ ลูกค้า ได้ เลย ค่ะ คุณ ลูกค้า,210.978,214.586
สำหรับ สิทธิพิเศษ ก็ จะ มี,214.634,216.602
รับ ส่วนลด หนึ่งร้อย บาท เมื่อ เติม น้ำมัน ครบ,216.714,219.323
 หนึ่ง พัน บาท ที่ ปั๊ม น้ำมัน บาง จาก ทุก สาขา,219.323,222.17000000000002
หรือ,222.154,222.906
แซก ซิ ด เม ม เบอร์ นี้ ลดราคา ต่อ หนัง ได้,222.954,225.362
 ถึง ห้าสิบ เปอร์เซ็นต์ ทุก โรงภาพยนตร์ ใน เครือ เอส เอฟ,225.362,227.76999999999998
อีก ทั้ง ยังมี ลด สิบ เปอร์เซ็นต์ สำหรับ การ ซื้อ ประกัน ของ ภาย,227.978,231.31400000000002
ใน ประกัน ชีวิต เป็นต้น ค่ะ ด้วยความยินดี ค่ะ คุณ ลูกค้า,231.31400000000002,234.65000000000003
คุณ ลูกค้ามี ข้อสงสัย หรือ ต้องการ สอบถาม ด้าน อื่น ๆ เพิ่มเติม,234.602,237.94
 มั้ย คะ ขอ พระคุณ ที่ เลือก ใช้ บริการ กับ ทาง ดีแทค นะคะ,237.94,241.082
ก่อน วางสาย รบกวน ผู้ราคา ประเมิน,241.066,243.131
 ความพึงพอใจ ใน การ รับ บริการ ครั้งนี้,243.131,245.402
เพื่อเป็นแนวทางในการพัฒนาการ,245.418,247.393
บริการของเราต่อไปค่ะ ขอบคุณค่ะ,247.393,249.588
