text,start,end
ไอเอส สวัสดีค่ะ,0.202,2.298
โบกี้ รับสายยินดีให้บริการค่ะ ยินดี,2.41,6.254
ให้บริการค่ะ ไม่ทราบว่าตอนนี้โบกี้กำลัง,6.254,10.418
เรียนสายอยู่กับคุณอะไรคะ ค่ะ คุณพัชรนะ,10.418,14.261999999999999
คะ ขอทราบเบอร์โทรศัพท์ของคุณพัชรด้วยค่ะ ค่ะ,14.261999999999999,18.105999999999998
ขอ ทวน อีก ครั้ง นะคะ,18.058,20.0
 จะ เป็น หมาย เลข ศูนย์ แปด แปด,20.0,22.266
หนึ่ง สอง สาม หนึ่ง สอง สาม สี่,22.186,25.114
ถูกต้อง นะคะ โบกี้ ขอ ทราบ ชื่อ จริง,25.194,28.706
 นามสกุล ด้วย ค่ะ ขอบคุณ สำหรับ ข้อมูล ค่ะ,28.706,32.57
จาก การ ตรวจสอบ เบอร์ ของ คุณ ภัทช์ ชรา เป็น แบบ เติม เงิน,32.842,36.786
 นะคะ ไม่ มี แพ็คเกจ เสริม ใด ใด ใช่ มั้ย คะ ค่ะ,36.786,40.730000000000004
สำหรับ แพ็กเกจเสริม นะคะ,40.842,43.13
จะมีห้าแบบ นะคะ,43.306,45.338
แบบแรก,45.482,46.682
5G Max Speed,46.602,48.218
"รายเดือนจะอยู่ที่ 1,699 บาทค่ะอันนี้จะ",48.362,52.325
เล่นเน็ต 5G ได้ไม่จำกัดความเร็วสูงสุดและโทร,52.325,56.288000000000004
ได้ไม่จำกัดในเครือข่ายค่ะครั้งละ 60 นาที,56.288000000000004,60.251000000000005
ตัวนอกเครือข่ายได้ห้าร้อยนาทีนะคะ,60.33,63.322
ส่วนแบบที่สอง,63.562,65.018
5G Max Speed ราคาเดือนละ,65.002,67.802
1399 บาท อันนี้จะเล่นเน็ต 5G ได้,67.786,70.774
ไม่จำกัดความเร็วสูงสุดเช่นกัน,70.774,73.762
ค่ะและโชว์ได้ไม่จำกัดเครือข่ายค่ะ,73.762,77.082
ครั้งละ 60 นาที,77.13,78.586
ส่วน โทร นอกเครือข่าย ได้ สอง ร้อย แปด สิบ นาที ค่ะ,78.698,82.33
ฟอนแบบ ที่ สาม,82.25,83.706
ราคาแพ็คเกจจะอยู่ที่เดือนละหนึ่งพันหนึ่ง,83.978,87.294
ร้อยเก้าสิบเก้าบาทค่ะเลนเน็ตห้าซีได้ไม่,87.294,90.61
จำกัดความเร็วสูงสุดเหมือนกับสองตัวแรกนะคะ,90.61,94.202
และโทรนอกเครือข่ายได้ 150 นาทีค่ะ,94.218,97.658
ส่วนแบบที่สี่นะคะ,98.026,99.674
จะราคาอยู่ที่ 899 บาทค่ะ,99.754,103.194
จะได้รับเน็ต 5G 80 GB และ,103.274,106.274
โทรนอกเครือข่ายได้ 70 นาทีค่ะ,106.274,109.274
ส่วนโทรในเครือข่ายนี้จะโทรฟรีนะคะ,109.386,112.122
และแบบสุดท้ายราคา,112.234,114.93299999999999
 699 บาทค่ะ,114.93299999999999,116.282
ตัว นี้ จะ ได้ เน็ต 5G ที่ 50,116.458,119.322
พิกกะใบค่ะ,119.242,120.57
จากนั้นจะเล่นได้ที่,120.522,122.479
ความเร็ว 384 กิโลบิตรค่ะ,122.479,124.762
โทรทุกเครือข่าย 50 นาที ค่ะ ต่อเดือน,124.906,128.186
มี 5 แบบแพ็กเกจนี้ค่ะ,128.362,130.714
คุณลูกค้าสนใจเป็นตัวไหนดีคะนี้ค่ะ,130.826,134.32
คุณลูกค้าสำหรับแพ็กเกจซีจีแม็กสตีดนะคะ,134.32,138.106
จะมีด้วยกัน 5 แพ็คเกจ เช่นกันค่ะ,138.154,141.114
รายละเอียดจะคล้ายคล้ายกัน,141.29,143.362
แต่จะเป็นแบบซีดี้ค่ะ,143.362,145.434
แพ็คเกจตัวแรงนะคะ cg max speed plus,145.546,148.922
หนึ่ง พัน เก้า สิบ เก้า บาท,149.002,151.002
ตัว นี้ ได้ 4G ไม่ จำกัด ความเร็ว ค่ะ,150.954,154.01
และโทรทุกเครือข่ายได้ 250 นาทีค่ะ,154.122,157.626
ตัว ที่ สอง จะ เป็น สี,157.802,159.874
 ดี แม็ก สปีด นอน สต็อก พลัส,159.874,161.946
ตัวนี้ราคา 999 บาทค่ะ,162.122,165.306
ตัวนี้เล่นเน็ตได้ 12GB ค่ะ,165.386,167.802
โทรทุกเครือข่าย 200 นาทีค่ะ,167.914,170.65
ส่วนตัวที่สามนะคะแพ็คเกจ,170.89,173.861
จะราคา 799 บาทค่ะ,173.861,176.09
จะได้รับอินเทอร์เน็ต 10 ติดกระบายค่ะ,176.106,178.938
ได้โปรฟีล 150 นาทีค่ะแพ็กเกจตัว,179.082,181.98999999999998
ที่ 4 กับตัวที่ 5 ก็จะราคา,181.98999999999998,184.89799999999997
ลดหย่อนลงมาตามลำดับนะคะ,184.89799999999997,187.51499999999996
เป็น 599 บาท ได้รับอินเทอร์เน็ต 6GB,187.594,191.25
 และโชว์ทุกเครือข่าย 100 นาทีค่ะ,191.25,194.906
และ แบบ สี่ ร้อย เก้า สิบ เก้า บาท ได้รับ เน็ต,195.018,198.458
6 GB โทรฟรีทุกเครือข่าย,198.41,201.018
10 นาที ค่ะ สำหรับ,201.706,203.89
 สิทธิการใช้งานของ,203.89,206.07399999999998
ทุกแพ็คเกจจะสามารถใช้ได้,206.026,208.247
เฉพาะในแต่ละรอบบิลเท่านั้นค่ะ,208.247,210.746
กรณีที่ใช้งานไม่หมดไม่สามารถยกยอด,210.89,214.25799999999998
คงเหลือสะสมไปรอบบินถัดไปได้ค่ะคุณลูกค้า,214.25799999999998,218.18699999999998
 ค่ะคุณลูกค้าจะมีถูกเรียกเก็บค่าเริ่มต้น,218.18699999999998,221.55499999999998
การเปลี่ยนแพ็กเกจฝั่งสิบบาทนะคะในครั้งแรก,221.55499999999998,224.92299999999997
ก็คือสามารถเปลี่ยนได้ทันทีเลยค่ะ ได้,225.162,228.62800000000001
ค่ะรบกวนถือสายรอสักครู่นะคะโบกี้,228.62800000000001,232.40900000000002
ขอตรวจสอบสักครู่ค่ะ อ่า จากการตรวจสอบ,232.40900000000002,235.87500000000003
นะคะคุณพัชร ยอดเงินคงเหลือใน,235.87500000000003,239.02600000000004
ซิมของคุณพัชรไม่เพียงพอต่อการสมัครค่ะ,239.02600000000004,242.49200000000005
รบกวนคุณพัชรัตน์เติมเงินเข้าในซิมให้ถึงยอดก่อน,242.602,246.381
ได้ไหมคะ ใช่แล้วค่ะสำหรับระบบซิมเติมเงินการ,246.381,250.16
ใช้งานจะเป็นแบบจ่ายก่อนล่วงหน้านะคะคุณพัชรัตน์ คุณพัชรัตน์,250.16,254.748
สามารถสมัครทางนี้หรือจะไปสมัครทางแอป,254.748,257.717
 a is แอปพลิเคชันก็ได้นะคะได้ทั้งสองทาง,257.717,261.496
เลยค่ะ ใช่ค่ะกรณีแบบรายเดือนนะคะจะเป็นแบบ,261.496,265.275
ใช้ ก่อน แล้ว คลิก ค่า บริการ ที หลัง ค่ะ ค่ะ,265.386,268.54600000000005
 เงื่อน ขาย ต่อ จะ ต้อง เป็น เจ้าของ เบอร์ นะคะ,268.54600000000005,271.7060000000001
โดยต้องสามารถระบุไม้เลขบัตรประชาชนได้ตรงกับ,271.786,275.479
ไม้เลขบัตรประชาชนที่ได้ทำการแสดงตนไว้ได้นะคะ,275.479,279.418
แล้วก็ลูกค้าต้องไม่มียอดหนี้คงค้างเกินกำหนดกับ,279.498,283.366
ทางบริษัท AIS ค่ะ เมื่อเปลี่ยนระบบเติมเงินเป็นรายเดือน,283.366,287.234
สำเร็จนะคะ เงินคงเหลือในระบบซิมเติมเงินจะถูก,287.234,291.102
โอนไปยังระบบรายเดือนโดยอัตโนมัติเลยค่ะ แล้วก็,291.102,294.96999999999997
สามารถใช้สำหรับหักค่าบริการรายเดือนตั้งแต่รอบดินแรก,294.96999999999997,299.09599999999995
ได้เลยค่ะ ยินดีให้บริการค่ะ คุณลูกค้ามีข้อมูล,299.09599999999995,302.96399999999994
ในเรื่องใดที่ต้องการให้อธิบายเพิ่มเติมอีกไหมคะ ขอบคุณ,302.96399999999994,307.0899999999999
ค่ะ ก่อนวางสายโบกี้รบกวนคุณลูกค้าให้คะแนน,307.0899999999999,310.69999999999993
การบริการในครั้งนี้ด้วยนะคะ ขอบคุณมากค่ะ สวัสดีค่ะ,310.69999999999993,314.8259999999999
