text,start,end
สวัสดีค่ะ,0.0,1.466
ดิแทคยินดีให้บริการค่ะ,1.45,3.898
มิทราบว่าคุณลูกค้าต้องการตอบถามข้อมูล,3.978,7.192
เรื่องใดคะ ด้วยความยินดีค่ะคุณลูกค้า,7.192,10.138
ขอทราบ โปรโทรที่คุณลูกค้าต้องการ,10.218,12.578
จะเปลี่ยนโปรโมชั่นด้วยค่ะ ขอบคุณค่ะ,12.578,14.937999999999999
เบอร์ ศูนย์ แปด หนึ่ง สอง สาม สี่,15.21,18.81
สอง สาม สี่ ห้า นะคะ,19.082,21.018
อันนี้เป็นเบอร์ของคุณลูกค้า,21.29,23.585
เองเลยใช่ไหมคะ ได้ค่ะ,23.585,25.594
ขอทราบชื่อคุณลูกค้าด้วย,25.77,27.842
ค่ะ ขอบคุณค่ะคุณน้ำฟ้า,27.842,29.913999999999998
รบกวนขอทราบ หมายเลข บทประชาชน และ วัน เดือน,29.834,33.522
 ปีเกิด เพื่อ ยืนยัน ตัวตน ด้วย ค่ะ สาม หนึ่ง เก้า เก้า,33.522,37.21
เก้า สี่ สี่ สี่,37.13,38.938
สี่ สี่ สาม เจ็ด แปด นะคะ ขอ,39.018,41.762
 วัน เดือน ปีเกิด ด้วย ค่ะ โอเค ค่ะ,41.762,44.506
สำหรับตอนนี้ คุณลูกค้าใช้เป็น,44.874,47.968
แพ็กเกจ 599 บาท ความเร็วอินเทอร์เน็ตเป็น,47.968,51.405
 50 GB ต่อเดือน และโทรฟรีทุกเครือข่าย,51.405,54.842
หนึ่ง พัน นาที ต่อ เดือน สำหรับ แพ็คเกจ,55.018,57.418
 ที่ คุณ นัก ฟ้า ต้อง การ จะ เปลี่ยน ไม่ ทราบ ว่า,57.418,60.058
สนใจ เป็น แบบ ไหน คะ อืม งั้น สนใจ เป็น แพ็คเกจ,60.042,63.694
 หนึ่ง พัน หก ร้อย เก้า สิบ เก้า บาท โทร ฟรี ทุก เครือข่าย,63.694,67.346
 หนึ่ง พัน สอง ร้อย นาที อินเตอร์เน็ต ความเร็ว ห้า,67.346,70.998
 จี ไม่ อั้น มั้ย คะ นี่ ค่ะ แต่ จะ โทร ได้ น้อย ลง,70.998,74.65
โทร ได้ ทุก เครือข่าย แปด ร้อย นาที อินเทอร์เน็ต ความ,74.794,78.357
เร็ว ห้า จี ไม่ อั้น ค่ะ เอ่อ อันนี้ จะ ราคา เก้า ร้อย เก้า,78.357,81.92
 สิบ เก้า บาท ค่ะ คุณ น้ำฟ้า สนใจ เป็น แพ็คเกจ นี้ มั้ย คะ หืม,81.92,85.721
ถ้าอย่างนั้น ขออนุญาตเช็คโปรโมชั่นให้สักครู่นะ,85.898,89.285
คะ เอาเป็นแพ็คเกจราคาเก้าร้อยเก้าสิบเก้าบาท แต่,89.285,92.672
ดิฉันขอมอบจดลดให้คุณลูกค้าสามสิบเปอร์เซ็นต์,92.672,96.059
สัญญาสิบสองเดือนดีไหมคะ,96.202,98.17
ก็จะเหลือ,98.25,99.418
หกร้อยเก้าสิบเก้า บาท,99.69,101.306
ไม่รวมแบตค่ะ ก็หลังจาก 12,101.258,103.479
 เดือนก็จะเป็นราคาปกติค่ะ,103.479,105.978
แต่ถ้าถึงเวลานั้นแล้ว เว้ย คุณลูกค้า ค่อยสอบถาม,106.154,109.993
โปรโมชั่นเพิ่มเติมได้นะคะ ได้ค่ะ งั้นสรุปว่า เบอร์โทร,109.993,114.106
ศูนย์ แปด หนึ่ง,114.282,116.09
สอง สาม สี่,116.074,117.882
สอง สาม สี่ ห้า,117.962,119.642
ของคุณน้องฟ้าจะเปลี่ยนโปรโมชั่นจากแพ็คเกจ,119.914,123.002
ห้าร้อยเก้าสิบเก้าบาท,123.274,124.922
ความเร็วอินเทอร์เน็ตเป็น 50 GB ต่อเดือน,125.098,128.282
และโทรฟรีทุกเครือข่ายหนึ่งพันนาทีต่อเดือน,128.362,131.866
ไป เป็น แพ็คเกจ,132.042,133.754
เก้าร้อยเก้าสิบเก้า บาท,133.706,135.546
โทรได้ทุกเครือข่ายแปดร้อยนาที,135.754,138.426
อินเทอร์เน็ต ความเร็ว ห้า จี ไม่,138.538,140.56300000000002
 อั้น โดยที่ คุณ น้ำฟ้า จะ ได้รับ,140.56300000000002,142.842
ส่วนลดสามสิบเปอร์เซ็นต์,142.794,144.378
เป็นเวลา สิบสอง เดือน ข้อมูล ถูกต้อง,144.522,147.23399999999998
 มั้ย คะ สามารถ เริ่มต้น รอบ ปี หน้า ค่ะ,147.23399999999998,149.94599999999997
เพราะอีกห้าวันจะตัดรถบินปัจจุบัน,149.93,152.538
ก็จะเริ่มได้วันที่หนึ่ง,152.65,154.77
ธันวาเลยค่ะยินดีค่ะ,154.77,156.89000000000001
ไม่ทราบว่าคุณน้ำฟ้าต้องการให้ดิฉัน,156.842,159.58300000000003
บริการด้านอื่นอีกไหมคะ โอเคค่า,159.58300000000003,162.07400000000004
ขอบคุณที่ใช้บริการกับดีแทคครั้ง,162.122,164.698
นี้นะคะ ก่อนวางสายรบกวนให้คะแนน,164.698,167.531
กับการบริการครั้งนี้ด้วยค่ะ ขอบคุณค่ะ,167.531,170.364
