text,start,end
ดี แท็ก สวัสดี ค่ะ พัทธารักษ์สาย เป็นเกียรติอย่างยิ่งที่ได้,0.138,3.489
ดี ราย คุณ ลูกค้า ค่ะ ด้วยความยินดี ค่ะ คุณ ลูกค้า ไม่ ทราบ,3.489,7.063
 ว่า คุณ ลูกค้า กำลัง ดู รุ่น ไหน หรือ ว่า สน ใจ แบบ,7.063,10.414
 ไหน เป็น พิเศษ คะ สำหรับ ซัมซูม แกแล็กซี่ แซด ฟิล โก ,10.414,13.988
5G ดี แท็ก สาย เป ให้ คุณ ผ่อน ใจ ได้ ง่าย ๆ สบาย ๆ,13.988,17.561999999999998
"เพียงแค่ 1,269 บาทต่อเดือน",17.514,20.41
พร้อมรับแพ็กเกจเริ่มต้นที่ 899 บาท ค่ะ,20.426,23.363
 รีทัศน์ สาย pay เป็นเจ้าของสมาร์ทโฟนแบ่ง,23.363,26.3
จ่ายสบายๆ โดยไม่ต้องมีบัตรเครดิตค่ะ,26.3,29.53
ไม่ต้องจ่ายวันแรก,29.578,31.098
ผ่อนศูนย์เปอร์เซ็นต์ค่าเครื่องกับดีแทรกนาน 24 เดือน,31.05,34.65
เวลา เป หนึ่ง พฤศจิกายน หก ห้า,34.666,37.402
ถึง 30 พฤศจิกายน 65 นี้ ค่ะ คำสุงชาติ,37.418,40.552
 คริสโก จะ มี สี เดียว คือ สี วานิลลา,40.552,43.686
มินทร์ ค่ะ ประกัน สูงสุด 12 เดือน ฟรี ค่ะ,43.686,46.298
รับ ส่ง เครื่อง ซ่อม ถึง บ้าน ด้วย ค่ะ ขอ ทราบ ชื่อ นามสกุล ของ คุณ ลูกค้า,46.25,49.818
 ด้วย ค่ะ ขอบคุณ ค่ะ รอ สักครู่ นะคะ คุณ ลูกค้า สะดวก ชำระ,49.818,53.385999999999996
 เป็น บัตร บัตร เครดิต หรือ ว่า บัตร เดย์ ดิ ดิ ดี คะ ขอ ทราบ,53.385999999999996,56.745
 ใหม่ เลข บัตร เครดิต และ วัน หมด อายุ หน้า บัตร ด้วย ค่ะ ขอบคุณ ค่ะ,56.745,60.312999999999995
ทั้งเราได้บันทึกข้อมูลให้เรียบร้อยแล้วนะคะ,60.234,62.778
สินค้าจะจัดส่งภายใน 3-5 วันทำการ,62.89,65.946
ไม่รวมเสาร์ อาทิตย์ และวันหยุดนักขัตฤกษ์,65.898,68.73
ขอทราบข้อมูลจากส่งและเบอร์ติดต่อกลับด้วยค่ะ ขอบคุณค่ะ,68.81,72.346
ขอทวนที่อยู่จับส่งนะคะ,72.458,74.298
เป็น บ้าน เลข ที่ สอง สี่ เก้า,74.506,76.986
หมู ตื่อ,76.97,78.106
สร้อยดันตำรวง สี่ สิบ สอง,78.25,80.314
ตำบล สำโรง เหนือ,80.522,82.042
อำเภอเมือง สมุทรปราการ,82.058,84.154
หนึ่ง ศูนย์ สอง เจ็ด ศูนย์ ข้อมูล,84.202,86.167
 ถูกต้อง นะคะ ด้วยความยินดีค่ะ,86.167,88.378
มีเรื่องอื่นใดให้พัทธาช่วยเหลืออีกหรือไม่คะ ยินดีค่ะ ตำนาน,88.362,92.05499999999999
ถือสายรอสักครู่นะคะ พัทธากำลังโอนสายเตรียมเจ้าหน้าที่ค่ะ,92.05499999999999,95.74799999999999
