text,start,end
สวัสดีค่ะ,0.49,1.85
ชู ใจ รับ สาย,1.962,3.706
พูดเรื่องที่ต้องการติดต่อค่ะ ด้วยความ,3.946,7.296
ยินดีค่ะ ไม่เจ้าว่าคุณลูกค้ากำลัง,7.296,10.981
ดู iPhone รุ่นไหนเป็นพิเศษอยู่ค่ะ,10.981,14.331
รบกวนถือสายรอสักครู่นะคะ ชูใจกำลัง,14.474,18.118000000000002
ใช้โปรโมชั่นที่ดีที่สุดให้ค่ะ คุณลูกค้าคะ,18.118000000000002,22.042
ตอนนี้มี iPhone 13 Pro ราคา,22.09,25.317
สุดตามสามวันเท่านั้นนะคะ,25.317,28.186
ลด สูง สุด,28.266,29.53
หนึ่งหมื่นแปดร้อยบาท เริ่มต้น,29.514,32.306
เพียง สองหมื่นแปดพันหนึ่งร้อย,32.306,35.098
จาก ราคา ปกติ สาม พัน,35.21,37.868
 ขอ ประทาน โทษ ค่ะ สาม หมื่น แปด พัน,37.868,40.858000000000004
เมื่อคุณลูกค้าสมัครแพ็กเกจรายเดือน,40.97,44.123
หนึ่งพันหนึ่งร้อยเก้าสิบเก้าบาทค่ะ แล้ว,44.123,47.626
คุณลูกค้ายังสามารถผ่อนศูนย์เปอร์เซ็นต์,47.626,51.129
ได้ นาน ถึง,51.178,52.442
สามสิบหกเดือน,52.394,53.818
กับ บัตรเครดิต ที่ ร่วม รายการ ได้ ด้วย นะ,53.866,57.275
คะ ครับ คุณ ลูกค้า สั่ง ซื้อ เลย ตอนนี้ รับ เครื่อง,57.275,60.994
 ทันที ที่ ทุน ชอบ ใกล้ บ้าน ทุก สาขา ค่ะ,60.994,64.403
 ชู่ จ้าย ขอ แนะนำ แพ็คเกจ ห้า จี ซุปเปอร์มาร์ค,64.403,68.122
ลด ค่า แพ รด ห้า สิบ เปอร์เซ็นต์,68.202,70.554
นาน 12 เดือน,70.57,72.314
แถม ใช้ ฟรี หนึ่ง เดือน,72.33,74.618
สิบ เมกะบิตร ไวไฟ จี ไม่ จำกัด ไม่ ทราบ,74.794,78.334
 ว่า พอ ตอบ โจทย์ คุณ ลูกค้า บ้าง มั้ย คะ สำหรับ,78.334,81.87400000000001
 คุณ ลูกค้า ที่ ย้าย ค่าย มา ใหม่ ใน แพ็กเกจ ห้า,81.87400000000001,85.41400000000002
 ซี ซุปเปอร์ มาร์ค จะ มี แพ็กเกจ ราคา ทั้ง แพง,85.41400000000002,88.95400000000002
สามสิบ กิกะไบ,89.162,91.098
สาม ร้อย ห้า สิบ บาท สี่ สิบ กิกาไบต์,91.146,94.194
 สาม ร้อย บาท และ ห้า สิบ กิกาไบต์,94.194,97.242
ราคา สาม ร้อย ห้า สิบ บาท และ สิทธิพิเศษ,97.29,100.89800000000001
 อื่น อื่น อีก มากมาย เลย ค่ะ ด้วยความยินดี ค่ะ,100.89800000000001,104.50600000000001
ไม่ทราบว่าคุณลูกค้า,104.842,106.65
สะดวกจ่ายทางบัตรเครดิต,106.57,108.538
หรือ บัตรเดบิต ดี ค่ะ จุดใจรบกวน,108.586,111.27199999999999
ขอใหม่ เลข บัตรเครดิต สิบ หก หลัก,111.27199999999999,113.69
และวันหมดอายุหน้าบัดด้วยค่ะ ขอบคุณ,113.834,117.167
ค่ะ ไม่ทราบว่าคุณลูกค้าสรุปให้สัดส่งทาง,117.167,120.802
ไปรษณีย์ หรือจะมารับที่ศูนย์ทรูช็อปใกล้,120.802,124.135
บ้านดีคะ รบกวนขอที่อยู่ของคุณลูกค้า,124.135,127.77000000000001
และเบอร์ติดต่อกลับด้วยค่ะ ขอบคุณค่ะ,127.786,131.354
ชูใจขออนุญาตทวนที่อยู่จาก,131.53,134.266
ศพนะคะ ส่งถึง คุณ รา ลิ สา,134.266,137.30599999999998
มาทำบุญ,137.578,138.874
คอนโดนารีสห้องสี่ศูนย์แปด,139.082,142.586
ซอยวางวนใน,142.634,144.634
พลอง สี ด,144.746,145.722
เก็บ หนองตอก,145.994,147.258
กรุงเทพ,147.53,148.634
รหัส หนึ่ง ศูนย์ ห้า สาม ศูนย์,148.714,151.93
เบอร์ ติดต่อ ศูนย์ แปด เก้า เอ็กซ์ ห้า หก,151.946,155.546
หก เจ็ด แปด เก้า,156.234,157.882
ถูกต้องนะคะ ประมาณห้าถึง,158.218,160.754
เจ็ดวันทำการค่ะคุณริศา,160.754,163.29
ไม่รวมวันหยุด นะ ขัด แต่ เลิก นะคะ เรียบร้อย,163.402,166.738
ค่ะ ฉูดใส่บันทึกข้อมูลลงในระบบแล้ว,166.738,170.074
ไม่เจ้าว่าคุณลูกค้ามีอะไรตอบถามเพิ่มเติมอีก,170.186,174.05
ไหมคะ ขอบคุณที่ใช้บริการกับชูครั้งนี้นะคะ,174.05,177.91400000000002
ก่อนวางสายรบกวนให้คะแนนกับการบริการ,177.994,181.61599999999999
ครั้งนี้ด้วยนะคะ ด้วยความยินดีค่ะ,181.61599999999999,184.634
สวัสดีค่ะ,184.874,186.187875
