text,start,end
สวัสดีค่ะ บริการจาก ทูมูฟ เอส สอบถามข้อมูลด้านไหน,0.138,3.875
คะ อ๋อ ได้ค่ะ คุณลูกค้า ไม่ทราบว่าคุณลูกค้าต้องการดู,3.875,7.612
ซิมไปประเทศไหนดีคะ ได้เลยค่ะ ไม่ทราบว่าคุณลูกค้าจำกัด,7.612,11.815999999999999
งบประมาณไว้ไหมคะ ตั้งไวประมาณเท่าไหร่คะ ขออนุญาต,11.815999999999999,15.552999999999999
แนะนำแพ็กเกจเที่ยวทั่วโลกราคา 899 บาทความจุ 10 ชั่วโมง,15.552999999999999,19.29
กิ๊ก ใช้ ได้ สิบ ห้า วัน ความ,19.338,21.302
 เร็ว ที่ ความ เร็ว สูง สุด ครอบ คลุม,21.302,23.546
ทุกทวีปทั่วโลกเลยค่ะ อนุญาตเสริมนิดนึงนะคะ คุณ,23.754,27.218
ลูกค้าจะได้เล่นเน็ตฟรีในประเทศไทยอีก 6GB,27.218,30.682
เป็นเวลา 30 วัน สามารถ,30.826,32.79
ใช้แอปโซเชียลมีเดียได้ เช่น,32.79,35.034
facebook line และ youtube ได้ทุกที่,35.21,38.01
แม้ว่า,38.186,39.162
จะอยู่ในประเทศรัสเซีย,39.146,42.063
หรือจีนพร้อมช่วยเหลือคุณตลอด,42.063,44.980000000000004
 24 ชั่วโมง โทรหมายเลข 66998,44.980000000000004,47.897000000000006
หนึ่ง สอง สี่ สอง ขณะอยู่ต่างประเทศ,47.882,50.346999999999994
ฟรีคาบริการค่ะ ดราม่า,50.346999999999994,52.538
ซื้อ ได้ที่ ทูชอป ทั่วประเทศ ค่ะ แนะนำ ว่า,52.522,55.544
 ซื้อ ที่ สนามบิน จะ ดี กว่า นะคะ เพราะ ว่า มี แน่นอน,55.544,59.06999999999999
 ค่ะ คุณ ลูกค้า สามารถ ทำ การ ลง ทะเบียน,59.06999999999999,61.839999999999996
 เพื่อ เปิด ใช้ งาน ทรา เวล ซิม ได้ที่ ทูชอป และ ทู,61.839999999999996,65.11399999999999
มูฟช็อปทุกสาขา,65.258,67.162
หลังจากนั้นหากคุณลูกค้า,67.466,69.658
ตั้งค่า,69.738,70.81
มือถือเพื่อใช้งานโรมมิ่งไว้แล้วก็สามารถ,70.826,73.982
นำซิมเซียมเข้าเครื่องและเริ่มใช้งานได้ทันทีค่ะ,73.982,77.402
ขออภัยค่ะขออนุญาตแนะนำ,77.386,79.75
วิธีการตั้งค่ามือถือ,79.75,81.818
เพื่อใช้งานรวมนี้ระบบ iOS นะคะ,82.09,85.85
เริ่มต้นให้ไปที่ไอคอนตั้งค่า,86.026,88.73
เลือก เซลลูล่า,89.002,90.49
ไปที่เลือกเครือข่าย แต่เปิดอัตโนมัติ,90.474,93.594
และไปที่เมนูตัวเลือกข้อมูลเซลลูล่า,93.674,97.146
แต่เปิด Data Roaming ค่ะ สำหรับวิธีการเติมเงิน,97.13,100.761
ในประเทศไทยนั้นมีทั้งหมดสามวิธีนะคะ หนึ่ง,100.761,104.392
ไปเติมที่ทุมทูชอปหรือเซเว่นอีเลฟเว่นทั่วประเทศ,104.392,108.282
สอง ตู้ ทูมันนี่,108.202,110.458
พีออส ตู้เอทีเอ็ม,110.41,112.506
ของธนาคารต่างๆ 3. เติมเงินได้,112.714,115.419
ทันทีเพียงจ่ายผ่านบัตรเครดิตผ่านเว็บไซต์,115.419,118.39399999999999
หรือแอพพลิเคชัน ทรู i service,118.602,121.864
 ค่ะ สำหรับการเช็คเน็ตและยอด,121.864,124.474
ขออภัยค่ะ,124.938,125.946
สำหรับการเติมเงินกรณีอยู่ต่างประเทศนะคะ,126.026,129.114
สามารถทำได้ทั้งสามวิธีเช่นกันค่ะ,129.322,132.282
แจ้ง คน ที่ อยู่ ใน ประเทศ ไทย ให้ เติม,133.29,135.522
 ผ่าน seven eleven ตู้ เอทีเอ็ม หรือ,135.522,137.97799999999998
บัตรเติมเงิน,137.962,139.194
2. ผ่าน แอปพลิเคชัน ทูล มันนี่ วอลเล็ท,139.562,142.538
 โดย ต้อง เชื่อมต่อ อินเทอร์เน็ต หรือ ไวไฟ,142.538,145.018
สาม,145.386,146.17
