text,start,end
สวัสดี ค่ะ ไม่ ทราบ ว่า สนใจ,0.298,3.642
บริการ ด้าน ไหน คะ เอ ไอ เอ เอ จีน,3.626,6.260999999999999
 ดู ให้ บริการ ค่ะ เบอร์ โมง คน จะ เริ่มต้น,6.260999999999999,8.895999999999999
 ที่ สอง พัน บาท นะคะ แล้วก็ มี ประจำ แห่ง,8.895999999999999,11.77
สี่ พัน ห้า พัน แล้วก็ราคา หลัก หมื่น,11.754,15.029
 ค่ะ รายละเอียด ใน การ จอง ลูกค้า สามารถ,15.029,18.632
 แจ้งชื่อ แลบ เบอร์ ทัวร์ ใน การ จอง หลังจากนั้น,18.632,22.235000000000003
สามารถแจ้งค้าขาย,22.41,24.09
เออ เออ เออ,24.042,24.954
ใกล้ บ้าน ขรีด จะ เข้า ไป รับ คุณ ได้ เลย ค่ะ ลูก ค้า สนใจ,25.258,28.935
 เบอร์ ไหน เป็นพิเศษ ไหม คะ ได้ ค่ะ เดี๋ยว แจ้ง เบอร์ ให้ ทราบ นะ คะ,28.935,32.858
ศูนย์ เก้า หก,32.874,34.522
แปด แปด แปด แปด สอง สาม หนึ่ง,34.538,37.594
แล้วก็,37.674,38.746
ศูนย์ เก้า หก,38.666,39.93
สี่ สอง ห้า,39.85,41.402
แปด แปด แปด แปด,41.418,42.906
สนใจ,42.858,44.058
ใหญ่ จอง เป็น เบอร์ ไหน ดี คะ ค่า,44.01,46.201
 ค่า สี่ พัน บาท ต่อ หนึ่ง เบอร์ ค่ะ หรือ,46.201,48.666
ถ้า อยาก ได้ เบอร์ ที่ เกิด กว่า นี้,48.906,51.194
แนะนำให้รอสักประมาณหนึ่งอาทิตย์นะคะ หลังจากนั้น,51.306,54.937
 พนักงานจะแจ้งให้ทราบถึงเอสเอ็มเอสอัตโนมัตินะคะ หรือ,54.937,58.809999999999995
คุณ ลูกค้า สามารถ เข้าไป เช็ค ที่ เว็บไซต์,58.89,61.85
เออ เออ เออ,62.026,62.97
ได้ ด้วย ตัวเอง ได้ เลย ค่ะ ขอ โต๊ะ สอบ เบอร์,62.954,65.978
โค้ช ที่ มี อยู่ ใน รายการ ตอน นี้,66.026,68.21
 แป๊บ นึง นะคะ มี ค่ะ คุณ ลูก คะ,68.21,70.39399999999999
บู๊,70.634,71.962
ศูนย์ เก้า เก้า แปด เจ็ด,72.106,74.70599999999999
