text,start,end
สวัสดี ค่ะ ทู ออนไลน์ ไม่ ทราบ ว่า คุณ ลูกค้า สนใจ สอบ,0.074,3.794
 ถาม ข้อมูล ด้าน ไหน คะ ได้ เลย ค่ะ คุณ ลูกค้า ไม่ ทราบ ว่า,3.794,7.514
ได้กำหนดงบประมาณไม่เกินค่าใช้จ่ายไม่,7.434,10.775
เกินเท่าไหร่ สำหรับแพ็กเกจนี้ราคาจะอยู่ที่,10.775,14.394
หนึ่ง พัน สอง ร้อย เก้า สิบ เก้า บาท ค่ะ,14.314,17.217
 แพ็คเกจ ทูล พิกเกษตร โปร หนึ่ง พัน เม็กซ์,17.217,20.442
ราคา หนึ่ง พัน สอง ร้อย เก้า สิบ,20.554,22.849999999999998
 เก้า บาท คิด ถ้า บริการ เหมา จ่าย,22.849999999999998,25.145999999999997
"รายเดือน 1,299 บาทต่อเดือนนะคะ",25.098,28.922
สิทธิพิเศษที่ได้รับฟรีสำหรับแพ็กเกจนี้ได้แก่,29.002,32.602
หนึ่ง,32.682,33.434
สิทธิ ยืน ถู กิตตะเท็กไฟเบอร์,33.482,36.021
 ลาวเตอร์ โปร รองรับ ไวไฟ หก นะคะ,36.021,38.842
สอง ค่าติดตั้ง และ ค่าเดินจ่ายอินเทอร์เน็ต นะคะ,38.986,42.746
สาม ค่า แรก เข้า เพียง แปด ร้อย เก้า,42.954,45.401
 สิบ บาท จาก ปกติ สอง พัน บาท ค่ะ,45.401,48.154
สี่ ไวไฟ จาก ทรู มุก เอส,48.522,50.906
ห้า บริการ ปรับ สตีฟ ตาม ไลฟ์ ไซ ์ กิ กา เท ค เปส,51.242,55.010999999999996
 ซี ค่ะ ขออนุญาต แจ้ง สิทธิ์ ที่จะ ได้รับ,55.010999999999996,58.24099999999999
 เพิ่มเติม ใน การ ใช้ บริการ ดังนี้ นะคะ หนึ่ง บริการ,58.24099999999999,62.00999999999999
กล่อง ชุด เข้า พรู ไอ ดี ทีวี,62.026,64.826
ให้บริการระบบแอนดรอยด์ทีวีนะคะ,64.874,67.834
สอง บริการโทรศัพท์เคลื่อนที่ ทรูมุกเอส,67.946,71.258
แพ็กเกจ ซีรีส์ จี แฮป พี ซาน อัลลิมิเต็ด,71.37,75.098
สี่ ร้อย เก้า สิบ เก้า ฟรี หนึ่ง ฟิลด์,75.242,78.042
โทร ทุก เครือข่าย จำนวน หนึ่งร้อย นาที,78.186,81.242
และอินเทอร์เน็ต,81.226,82.362
สี่ จืด สาม จืด สามสิบ จิก นะคะ,82.442,85.69
บริการไวไฟที่ความเร็วสูงสุดสองร้อยเมตร,85.706,88.954
ไม่จำกัดปริมาณการใช้งาน,89.034,91.386
สาม นะคะ,91.306,92.666
ลับ ติด ชม คอนเทนต์ ทรู พรีเมียร์ ลีก,92.778,95.642
ถึง ฤดูกาล,95.722,97.082
ยี่ สิบเอ็ด พับ ยี่ สิบสอง ตาม,97.098,99.33
เงื่อนไข เจ้าของ ลิขสิทธิ์ กำหนด,99.33,101.562
ผู้ ที่ ล็อกอิน เข้า ใช้งาน แอปพลิเคชัน ,102.25,105.013
ทรู ไอ ดี เท่านั้น ค่ะ,105.013,106.394
สี่ รับ สิทธิ,106.762,108.346
ชม คอนเทนต์ ดู ไอ ดี พลัส,108.426,111.034
เป็น ระยะเวลา ยี่สิบ สี่ เดือน,111.242,113.37
เฉพาะผู้ที่ล็อคอินเข้าใช้งานแอปพลิเคชัน ,113.45,116.872
ทรูไอดี เท่านั้นค่ะ ห้า,116.872,118.714
ปี บริการ รายเดือน อุปกรณ์,118.794,121.146
ขยาย สัญญาณ ไวไฟ ภายใน,121.162,123.55900000000001
 บ้าน เม็ด ไวไฟ จำนวน หนึ่ง จุด,123.55900000000001,126.29800000000002
ปกติ หนึ่งร้อย บาท ต่อ เดือน,126.282,128.37
 และ มูลค่า สิบ ยืน อุปกรณ์,128.37,130.458
ห้า พัน เก้า ร้อย เก้า สิบ บาท ค่ะ สำหรับ แพ็คเกจ อื่น,130.506,134.178
 ก็ จะ ได้รับ สิทธิพิเศษ แตก ต่างกัน ออก ไป,134.178,137.85
ตามราคาแพ็คเกจที่ได้จ่ายนะคะสำหรับ,137.898,141.054
แพ็คเกจราคาต่ำสุดจะมีค่าบริการรายเดือน,141.054,144.474
เดือน ละ 599 บาท ค่ะ แพ็คเกจ พูล พิกเต็ก,144.394,149.519
 โป,149.519,149.946
ห้า ร้อย เมตร,149.93,150.938
ห้า ร้อย เก้า สิบ เก้า บาท คิด ถ้า บริการ เหมา,151.018,153.872
 จ่าย รายเดือน ห้า ร้อย เก้า สิบ เก้า บาท ต่อ เดือน ค่ะ,153.872,156.98600000000002
สิทธิพิเศษ ที่ ได้รับ ฟรี สำหรับ แพ็คเกจ นี้ ได้แก่,157.226,160.858
หนึ่ง,161.002,161.818
สิทธิ ยืม ทูล คิตเต็กไฟเบอร์ ราว เจ,161.93,165.351
 อร ์ โป ร รองรับ ไวไฟ หก สอง ค่าติดตั้ง,165.351,169.082
และ ค่าเดือน สาย อินเทอร์เน็ต สาม,169.066,171.866
ค่า แลก ค่า เพียง แปด ร้อย เก้า,171.85,174.00799999999998
 บาท จาก ปกติ สอง พัน บาท ค่ะ,174.00799999999998,176.474
