text,start,end
ค่ะ,0.394,1.21
เอ ไอ เอส,1.162,2.138
ยินดีให้บริการค่ะ,2.058,4.058
สุชดา รับจ่าย,4.01,5.722
วันนี้ คุณ ลูกค้า ต้อง การ รับ,5.834,8.024999999999999
 บริการ เกี่ยวกับ เรื่อง ไหน คะ ได้ ค่ะ,8.024999999999999,10.489999999999998
ทั้งเรามีทั้งซื้อโทรศัพท์มือถือ,10.57,13.37
พร้อมเปิดเบอร์ใหม่ย้ายค่ายเบอร์เดิม,13.29,16.282
หรือถ้าลูกค้าเป็นลูกค้าเก่าอยู่แล้ว,16.394,19.482
สามารถ ซื้อ โทรศัพท์มือถือ ใน ราคา พิเศษ ได้,19.594,23.195
 ด้วย ค่ะ ตอนนี้ คุณ ลูกค้า จะ ใช้ โทรศัพท์มือถือ ใหม่,23.195,27.074
 เบอร์ เดิม ใช่ มั้ย คะ ได้ ค่ะ ลูกค้า ได้ ดู โทรศัพท์,27.074,30.675
มือถือ รุ่น ไหน ยี่ห้อ ไหน เป็น พิเศษ บ้าง มั้ย คะ คะ,30.675,34.554
ซัมซุงเอวเจ็ดหนึ่ง,34.666,36.538
ราคา ปกติ อยู่ ที่ หนึ่ง หมื่น,36.522,39.217999999999996
 สาม พัน เก้า ร้อย เก้า สิบ เก้า บาท,39.217999999999996,41.913999999999994
โปรโมชั่นจะอยู่ที่,42.218,44.058
แปด พัน แปด ร้อย บาท ค่ะ ลด ไป ถึง สาม สิบ,44.074,47.706
สามสิบเจ็ด เปอร์เซ็นต์ ค่ะ หรือ ถ้า,47.946,50.162
 เป็น ซัม ซูม เอ เจ็ด สาม,50.162,52.378
ราคา ปกติ จะ อยู่ ที่ หนึ่ง หมื่น เจ็ด,52.394,55.548
 พัน เก้า ร้อย เก้า สิบ เก้า บาท ลด เหลือ,55.548,58.702
 หนึ่ง หมื่น สอง พัน แปด ร้อย เก้า สิบ เก้า บาท ค่ะ,58.702,62.171
รุ่นนี้ ลด ไป ถึง ยี่ สิบ แปด,62.378,64.642
 เปอร์เซ็นต์ เลย ค่ะ ถ้า เป็น ออฟโฟ,64.642,66.90599999999999
ขอ แนะนำ เป็น ตัว อปเปอร์ เร โน,66.89,69.818
แปด ราคาขาย ที่,69.898,72.442
สอง หมื่น หนึ่ง พัน เก้า ร้อย,72.362,74.41799999999999
 เก้า สิบ บาท ค่ะ ลด เหลือ,74.41799999999999,76.47399999999999
หนึ่ง หมื่น สอง พัน เจ็ด ร้อย,76.586,79.002
เก้า สิบ บาท,79.05,80.122
ลดไปถึงสี่สิบเอ็ดเปอร์เซ็นต์เลยค่ะเครื่องนี้,80.33,83.866
หน่วยประมวลผลเป็นออกตะกร้อง,83.818,85.946
โอ๊กตะโคร,85.93,87.13
ความเร็ว สาม ซิกาเฮิร์ด ใช้,87.21,89.386
 ระบบปฏิบัติการ แอนดรอยด์ สิบสอง,89.386,91.83399999999999
มี หน่วย ความจำ แรม สิบสอง ที่ สบาย,92.042,95.194
และหน่วยความจำในตัวในตัวเครื่อง,95.178,98.138
สอง ร้อย ห้า สิบ หก วิตา ไบรต์ สเปก,98.442,101.764
 สูง เครื่อง แรง แน่นอน ค่ะ มี สอง สี,101.764,104.75399999999999
 ค่ะ สี ซิลเมอร์ แบร็กซ์ และ สี เบรก ค่ะ,104.75399999999999,107.74399999999999
 จะ ออก เป็น สี ดำ ด้าน ค่ะ ไม่ มัน งัด,107.74399999999999,111.06599999999999
ไม่ มัน ว้าว,111.178,112.57
ได้ ค่ะ,112.874,113.786
ซัมตูงอู เจ็ด หนึ่ง,113.962,115.642
มี ทั้งหมด สาม สี่ ด้วยกัน,115.594,117.754
มี สี ดำ สี ฟ้า และ สี เทา ค่ะ,117.866,121.082
แต่ตอนนี้สีดำของหมด,121.226,123.235
ค่ะ ต้องขออภัยด้วยค่ะลูกค้า,123.235,125.53
ตอนนี้ยังไม่มีกำหนดเลยค่ะ,125.514,127.706
ทั้งเราอัด,128.01,129.242
จะ ไม่ ได้ เพิ่ม สต๊อก สินค้า ตัว นี้ แล้ว,129.514,132.417
 ลูกค้า ลองดู สี ฟ้า หรือ สี เทา มั้ย คะ,132.417,135.61
ได้ ค่ะ ลูกค้า สนใจ แล้ว,135.53,137.978
พาวเวอร์แบงก์เพิ่มเติมด้วยไหมคะ,137.93,140.186
เรามี ขนาด ความสุข,140.426,142.106
หนึ่ง หมื่น มิลลิแอมป์,142.25,144.282
ราคา หกร้อย หกสิบ สี่ บาท,144.234,146.682
ลดจากราคาเต็ม,146.89,148.474
หนึ่งพันหนึ่งร้อยบาทค่ะ ขอบคุณมากค่ะลูกค้า,148.458,151.93
สินค้าทั้งหมด,152.234,153.466
มี ซัมซูม เอ เจ็ด หนึ่ง,153.386,155.738
ราคา แปด พัน แปด ร้อย บาท พาวเวอร์,155.786,158.14600000000002
 แบงก์ หก ร้อย หกสิบ สี่ บาท,158.14600000000002,160.50600000000003
รวม เป็น เงิน เก้า พัน สี่ ร้อย,160.682,163.12199999999999
 หก สิบ สี่ บาท ค่ะ ได้ ค่ะ,163.12199999999999,165.56199999999998
ลูกค้าสะดวกชำระเงินเต็มจำนวน,165.61,168.506
หรือ ต้องการชำระศูนย์เปอร์เซ็นต์สูงสุด,168.49,171.52200000000002
 สิบ เดือน ผ่าน ทาง ธนาคาร คลาส ภาค ภาค,171.52200000000002,174.55400000000003
สามารถใช้บัตรได้หลายธนาคารเลยค่ะ,174.602,177.37
มี เฟิร์ส ท้อย,177.418,178.874
กรุงไทย,178.954,180.09
แบล็ก เซ็นทรัล,180.33,181.69
บัตรกรุงศรี ซิกซี่แบงค์,181.77,184.282
ไทย พาณิชย์ เคส โก้,184.234,186.298
คือเอ็นดี,186.57,187.802
ธนาคารกรุงเทพ,187.818,189.37
ธนาคารยูโอบี,189.578,191.258
และธนาคารกติกรค่ะ ขอ ชื่อ และ นามสกุล,191.402,194.666
 ของ คุณ ลูกค้า ด้วย ค่ะ ขอ ทราบ หมายเลข บัตรเครดิต,194.666,198.202
และวันหมดอายุหน้าบัดด้วยค่ะ ขอบคุณค่ะ,198.25,201.53
ทั้งเราได้บันทึกข้อมูลให้เรียบร้อย,201.674,204.28
แล้วนะคะ ลูกค้าสะดวกจัดส่งทาง,204.28,206.886
พัสดุลงทะเบียนใช่ไหมคะ โอเคค่ะ,206.886,209.753
รบกวนขอข้อมูลจากโส่งและ,209.866,212.298
เบอร์ติดต่อกลับด้วยค่ะ เรียบร้อยค่ะ,212.298,215.034
ขอเบอร์ติดต่อกับด้วยค่ะ ขอบคุณค่ะ,215.114,218.298
ขอตัวที่อยู่จากตรงนะคะ,218.602,220.986
เป็น มิสคอนโดรัฐดา,221.162,223.802
ห้อง หนึ่ง หก ศูนย์ สอง,224.106,226.266
เลข ที่ เก้า เก้า เก้า,226.41,228.794
ถนนรัชดาภิเษก,228.714,230.394
เทพจะติดจับ,230.698,231.834
ก็ ทม เบอร์ ติด ต่อ,231.914,234.106
ศูนย์ เก้า ศูนย์,234.41,235.866
เฮ้อ อ้อ ปอ,235.85,237.082
สอง สาม หนึ่ง สี่,237.322,238.938
ข้อมูล ถูกต้อง นะคะ ais ขอบคุณ มาก ค่ะ,239.146,242.97
ขอบคุณที่ใช้บริการในครั้งนี้นะคะ,242.954,245.85
ก่อน วางสาย รบกวน ให้ คะแนน,246.058,248.30599999999998
 กับ การ บริการ ครั้งนี้ ด้วย ค่ะ,248.30599999999998,250.55399999999997
ขอบคุณค่ะ,250.794,251.899875
