text,start,end
มี คอร์สเซ็นเตอร์,0.554,2.394
สวัสดีค่ะ ออสมาร์รับบาลิก,2.378,5.146
ยินดีให้บริการค่ะ ต้น,5.098,7.322
คุณลูกค้าด้วยนะคะ ค่ะ,8.426,10.33
คุณธนาทร,10.25,11.738
รบกวนขอที่อยู่อย่างละเอียดของลูก,11.69,15.162
ขาด้วยนะครับ,15.338,16.73
แม่แก,17.162,18.234
บาร์เลย์ที,18.442,19.866
วงศ์ คู่,19.818,21.05
ตำบล,20.97,22.01
อำเภอ,22.154,23.258
จังหวัด,23.21,23.962
เพื่อน ฉัน จะ ได้ ตรวจ เซ็ต พิมพ์ ที่ ให้ ค่ะ,24.234,27.322
ว่าสามารถติดตั้งได้หรือไม่คะ,27.69,31.354
คุณลูกค้า ที่อยู่บ้านเลขที่,31.626,35.098
ห้า หมู่ เจ็ด ตำบล ห้วย นา ตั้ง,35.306,38.746
อำเภอบ้านบ่อ,38.89,40.41
จังหวัดอุดรธานีนะคะ,40.618,42.842
พี่ชั้นขอเวลาตรวจเทคนิค,42.986,45.178
สักครู่ นะคะ รบกวน,45.258,47.546
คุณลูกค้ารอสายสักครู่นะคะค่ะ,47.498,50.618
ขออภัยที่ให้รอสายนานนะคะ,50.634,53.274
คุณธนาคต,53.482,54.458
คุณธนาทร,54.762,56.378
จาก การ ตรวจเช็ค เบื้องต้น,56.554,58.682
พบ บริเวณ ดังกล่าว สามารถ ติดตั้ง ได้ ค่ะ,58.954,62.106
ใน บาง พื้นที่,62.378,64.026
นึกฟ้อง,63.978,64.73
ไม่ทราบว่าบ้านคุณลูกค้า,64.97,67.962
อยู่ ใกล้ กับ พี่,67.946,69.114
สถานที่ใดที่เป็นที่รู้จักบ้าง,69.034,71.81
ไหมคะ ขอบคุณลูกค้าสักครู่นะคะ,71.81,74.894
 โอเคค่ะ ตรวจเช็คแล้ว พบแล้วนะคะ,74.894,77.97800000000001
ได้ค่ะ,78.41,79.354
คุณลูกค้า,79.306,80.538
สามารถติดตั้งได้นะคะ,80.682,82.586
มี ตึก,82.762,83.546
ติดตั้ง,83.594,84.634
หลับ อยู่ ใกล้ ใกล้ กับ สถานี,84.554,86.563
 ตำรวจ บ้าน ไร่ พอดี เลย ค่ะ,86.563,88.858
ขอบคุณลูกค้า,89.226,90.65
