text,start,end
คุณจิรา รับสาย ไม่ทราบว่าต้องการความช่วยเหลือ,0.042,3.578
ด้านไหนคะ ยินดีค่ะ ไม่ทราบว่าตอนนี้กำลังเรียง,3.578,7.385999999999999
สายอยู่กับคุณอะไรอยู่นะคะ สวัสดีค่ะคุณปภาดา,7.385999999999999,11.738
 ขออนุญาตแนะนำเป็น Samsung Galaxy,11.738,14.73
 A12 นะคะ ตอนนี้ราคาโปรโมชั่นเริ่มต้น,14.73,18.266000000000002
"จะอยู่ที่ 590 บาท จากราคาปกติ 5,590 บาท",18.266000000000002,22.074
อ่ะ ด้วยนะคะ,22.922,23.802
"จากราคาปกติ 5,599 บาทค่ะ",23.946,27.352
มีแพ็คเกจให้เลือกสามแบบนะคะสำหรับ,27.352,31.098
แพ็คเกจจะมีราคา,31.178,33.234
เริ่มต้นอยู่ที่หกพัน,33.234,35.29
ปะนานด้วยละหะ,35.338,36.25
ราคา,36.266,37.37
หกร้อยเก้าสิบเก้า บาท,37.546,39.226
ชำระค่าบริการล่วงหน้า ห้าร้อยบาท,39.146,41.607
 ราคาเครื่องจะอยู่ที่ ห้าร้อยเก้าสิบบาท,41.607,44.314
ส่วน,44.266,45.818
แพ็คเก็ต,45.77,46.586
ที่สองจะเป็นราคาแพ็กเกจนะคะ,46.666,49.658
ห้า ร้อย เก้า สิบ เก้า บาท,49.642,51.258
ชำระค่าบริการล่วงหน้า 100 บาท,51.53,54.138
ราคาเครื่องจะอยู่ที่,54.09,56.122
เก้า ร้อย เก้า สิบ บาท แล้วก็ แพ็คเกจ สุดท้าย นะคะ,56.33,59.977
 ราคา อยู่ ที่ สี่ ร้อย เก้า สิบ เก้า บาท ชำระ ค่า,59.977,63.623999999999995
 บริการ ล่วง หน้า หนึ่งร้อย บาท ราคา เครื่อง จะ อยู่ ที่,63.623999999999995,67.271
 หนึ่ง พัน เก้า สิบ บาท สำหรับ ทุก แพ็คเกจ จะ ติด สัญญา,67.271,71.19800000000001
 สิบ สอง เดือน นะคะ เงื่อน ไข ก็ คือ เครื่อง จะ ถูก,71.19800000000001,74.56400000000001
 ล็อก หาก ค้าง ชำระ ค่า บริการ ราย เดือน เกิน สอง รอบ บิล,74.56400000000001,78.49100000000001
ตัวเครื่องรองรับได้เฉพาะเครือข่าย,78.794,81.615
ของดีแทรกเท่านั้น คุณปภาดา,81.615,84.789
 การรับสิทธิ์ซื้อเครื่องราคาพิเศษ,84.789,87.96300000000001
จะสามารถสั่งซื้อผ่านทาง Detect Online Store,88.074,92.026
Lioa และ DetectShop,92.266,94.441
 ได้เท่านั้นนะคะ ห้า,94.441,97.05
จะเป็นแพ็กเกจสำหรับลูกค้าที่ใช้ดีแทค,97.194,100.378
ที่มีอายุการใช้งานสามเดือนขึ้นไป,100.394,103.214
 ไม่ทราบว่าคุณปภาดาคือใช้บริการถึง,103.214,106.28999999999999
 ใช่ไหมคะ ถ้าราคาประมาณนี้พอไหวไหม,106.28999999999999,109.36599999999999
คะ สนใจไหมคะ ยินดีค่ะสำหรับแพ็กเกจ,109.36599999999999,112.44199999999998
หกร้อยเก้าสิบเก้านะคะ,112.586,115.194
โทรฟรีในเบอร์ของเครือแค่พระนราโทร,115.178,118.584
ฟรีเบอร์ดีแทรกซ์ได้ตลอด 24 ชั่วโมงนะคะ,118.584,122.33
แล้วก็ โทรฟิล์ม นอกเครือข่าย,122.506,124.986
ได้แปดสิบ นาทีใช้,124.97,126.91199999999999
บริการเหน็ดความเร็วสูงที่,126.91199999999999,129.178
300 เมกะไบต์ จำนวน 50 กิก ถ้าเกรงว่า,129.418,132.87800000000001
ค่าโทรไม่พอ คุณป้าภาระสามารถเลือก,132.87800000000001,136.33800000000002
ซับโบนัสโทรฟรีเพิ่มได้ 100 นาทีได้,136.33800000000002,139.79800000000003
 ถ้าคุณป้าภาระสนใจสามารถไปที่ช็อป,139.79800000000003,143.57200000000003
ของรีแทรกซ์ได้เลย เพื่อดูสินค้าจริงได้,143.57200000000003,147.03200000000004
 จะไม่สามารถสั่งซื้อผ่านคอร์สเซ็นเตอร์ได้,147.03200000000004,150.49200000000005
