text,start,end
สวัสดีครับ,0.0,0.89
AIS Service ยินดีให้บริการครับ,1.098,3.77
ลำยองรับสาย,4.01,5.498
ไม่ทราบว่าคุณลูกค้าต้องการสอบถามข้อมูล,5.674,8.682
เรื่องใดครับ คุณลูกค้าสนใจยี่ห้อไหนเป็นพิเศษ,8.682,12.191
ไหมครับ ลำยองขออนุญาตให้ข้อมูลเกี่ยวกับ,12.191,15.199000000000002
 iPhone 13 Pro Max ดังนี้ครับ iPhone 13 Pro Max,15.199000000000002,18.458000000000002
คือการอัปเกรดระบบกล้องระดับ,18.474,20.649
โปร ครั้งใหญ่ที่สุดเท่าที่เคยมีมา,20.649,23.066000000000003
จอภาพ Super Retina XDR พร้อมโปรโมชั่น,23.434,27.098
จึงทั้งเร็วขึ้น,27.338,28.698
และรู้สึกได้ถึงการตอบสนองที่,28.682,31.099999999999998
ฉับไว้ยิ่งขึ้นพร้อมชิป A15 Bionic,31.099999999999998,33.786
ที่เร็วสุดขั้ว,33.706,34.97
5G ที่เร็วสุดแรง,34.954,36.794
แถมยังมีดีไซน์ที่ทนทานและแบตเตอรี่ที่ใช้,37.066,40.645
งานได้ดีที่สุดเท่าที่เคยมีมาใน iPhone อีก,40.645,44.224000000000004
ด้วย จอภาพ Super Retina XDR ขนาด 6.7 นิ้ว,44.224000000000004,47.803000000000004
โหมดภาพยนตร์เพิ่มมิติความชัดตื้นและสลับจุดโฟกัส,48.01,51.841
ในวิดีโอของคุณโดยอัตโนมัติ ระบบ,51.841,55.125
กล้องระดับโปรที่ประกอบด้วยกล้องเทเลฟโฟโต,55.125,58.682
Why?,58.762,59.61
และ Ultra Wide,59.626,60.954
ความละเอียด,61.002,62.01
12mp กล้อง หน้า ทรู แด ป,61.994,65.05
ความละเอียด 12 MP ชิป,65.13,67.802
A15 Bionic เพื่อประสิทธิภาพ,67.914,70.739
ที่เร็วสุดขั้ว,70.739,71.994
เล่น วีดีโอ นาน สูง สุด 28 ชั่วโมง ครับ ข้อ,72.298,75.869
ตกลง รับ สิทธิ์ ซื้อ เครื่อง โทรศัพท์ iPhone 13 Pro Max,75.869,79.738
128 GB,80.042,81.978
ราคาพิเศษ,82.058,83.258
สำหรับลูกค้าปัจจุบัน AIS ราย,83.69,86.32
เดือน จดทะเบียนในนามบุคคลธรรมดา,86.32,89.24199999999999
ที่ สมัคร ais 5g,89.45,91.578
One plan for iPhone 1399 บาท,91.626,95.514
พร้อมชำระค่าบริการล่วงหน้า,95.786,98.138
และเซ็นสัญญาใช้บริการต่อเนื่องนาน,98.218,101.62400000000001
" 12 เดือนครับ ราคาจะเหลือ 36,200 บาท",101.62400000000001,105.37
"41,000 บาท",106.058,107.45
สำหรับลูกค้าปัจจุบัน AIS รายเดือน,107.626,110.746
ที่มีอายุการใช้งานตั้งแต่ 1 เดือนขึ้นไป,110.986,114.234
โดยเป็นการซื้อเครื่องพร้อมสมัคร,114.378,116.73
AIS,117.002,117.946
5G One Plan for iPhone,118.058,121.12200000000001
 1399 บาท พร้อมชำระแพ็คเกจ,121.12200000000001,124.186
"ค่าบริการรายเดือน 1,000 บาทไม่รวมแบบ",124.17,127.45
รับส่วนลด,127.85,128.986
83.34 บาท,129.194,130.97
นาน 12 เดือน,131.178,132.762
เริ่มมีผลรอบบิลที่สองเป็นต้นไป,133.002,135.898
และเซ็นสัญญาใช้บริการ,136.01,138.19799999999998
ต่อเนื่องนาน 12 เดือนครับ มีครับ,138.19799999999998,140.69799999999998
แอดมินขออนุญาตอ่านให้ฟังนะครับ,140.874,143.386
เนื่องจากการรับสิทธิ์ 1,143.594,145.978
ลูกค้า หนึ่ง ท่าน,146.026,147.546
ชื่อนามสกุลเดียวกัน,147.882,149.594
สามารถรับสิทธิ์,149.866,151.194
ซื้อ เครื่องโทรศัพท์ ราคา พิเศษ,151.274,153.498
ที่มีเงื่อนไขติดสัญญาใช้,153.77,155.794
บริการไม่ว่าแคมเปญใดๆ,155.794,157.818
รวมได้ไม่เกิน 2 สัญญา,157.93,160.186
ชื่อผู้จดทะเบียนเดียวกัน,160.49,162.202
กรณี เอสตรา คอน แทรก,162.41,164.25
ขอ สมวน สิทธิ์ การ ใช้ ที่ ออนไลน์ สต๊อก สอง,164.426,168.058
ลูกค้าได้รับส่วนลดค่าเครื่องเมื่อสมัครแพ็กเกจ,168.106,171.802
พร้อมสำหรับแพ็กเกจค่าบริการล่วงหน้า,171.914,174.842
ตามอัตราที่กำหนดในแต่ละรุ่น,175.05,177.498
3,177.45,178.266
ลูกค้าต้องลงนามยอมรับข้อตกลงสัญญา,178.218,181.754
ใช้บริการต่อเนื่องในระบบ,181.802,184.012
รายเดือนไม่น้อยกว่า 12 เดือน,184.012,185.946
เฉพาะรุ่นที่กำหนด,186.218,187.546
โดยไม่สามารถดำเนินการดังต่อไปนี้ ขอ,187.658,190.96699999999998
ย้ายค่ายเบอร์เดิมไปเครือข่ายอื่น ขอเปลี่ยนแปลงโปรโมชั่น,190.96699999999998,194.82799999999997
หลักที่เลือก ณ วันที่รับสิทธิ์ซื้อเครื่อง ขอโปรน,194.82799999999997,198.13699999999997
เปลี่ยนชื่อผู้จดทะเบียน ขอเปลี่ยนเป็นระบบเติมเงิน,198.13699999999997,201.72199999999998
ลูกค้าสามารถขอยกเลิกข้อ,202.442,204.75400000000002
ตกลงได้ตลอดระยะเวลา,204.75400000000002,207.06600000000003
โดย ต้อง ชำระคืน ส่วนลด ค่า เครื่องโทรศัพท์ ก่อน แบต,207.242,211.162
ตามที่ได้รับ ณ วันที่ สิงเครือบ ถ้า,211.498,214.874
แพ็คเกจค่าบริการล่วงหน้าไม่สามารถขอยกเลิก,214.986,218.906
เพื่อ ขอ รับ เงิน คืน เป็น,219.05,221.02200000000002
 จำนวน หรือ บาง ส่วน ได้ หก,221.02200000000002,223.32200000000003
กรณีลูกค้ามีส่วนลดค่า,223.53,225.691
ใช้บริการรายเดือนใด ๆ อยู่ก่อน,225.691,228.122
สิทธิ์ดังกล่าวจะสิ้นสุดทันที,228.554,231.02
เมื่อรับสิทธิ์ซื้อเครื่องโทรศัพท์,231.02,233.178
และรับสิทธิ์ในแคมเปญ AIS Hot Deal 7,233.322,236.954
ราคาเครื่องและแพ็กเกจค่าบริการล่วงหน้า,237.034,240.20999999999998
เป็นอัตราที่รวมภาษีมูลค่าเพิ่ม 7% แต่,240.20999999999998,243.67399999999998
ลูกค้าปัจจุบันในระบบรายเดือน,243.754,246.458
ที่มียอดค่าใช้บริการค้างชำระ,246.538,249.21
เกินวันที่กำหนดชำระ,249.194,251.098
จะต้องชำระค่าใช้บริการ,251.402,253.825
คงค้างก่อนรับสิทธิ์ก้าว,253.825,255.642
