text,start,end
ไอ เอส เซอร์วิส,0.266,2.01
ปิยดายินดีให้บริการ,2.058,3.994
ไม่ ทราบ ว่า คุณ ลูกค้า ต้องการ,4.106,6.177
 สอบถาม ข้อมูล เรื่อง ใด คะ ขออภัย,6.177,8.506
หาก ไม่ ได้รับ ความสะดวก ใน การ,8.426,10.51
 รับ ชม ทีวี ผ่าน กล่อง เพลย์ บ็อก นะคะ,10.51,12.826
พอจะบอกรายละเอียดของปัญหาให้ได้ไหมคะ เบื้อง,13.002,15.986
ต้น ปิยดา แนะนำให้ทำการปิดราวเตอร์อินเทอร์เน็ต,15.986,18.97
ถอด ตรัส ออก,19.082,20.282
แล้วเสียบกลับเข้าไปใหม่,20.266,21.946
แล้ว ลอง เข้า ใช้งาน อีกครั้ง,22.058,23.898
หากยังพบปัญหาอยู่,24.202,25.658
แนะนำ ให้ ต่อ สาย แลนด์,25.994,27.61
แทน การ รับ ชม ผ่าน ไวไฟ ค่ะ คุณ ลูกค้า,27.53,30.482
 สามารถ ทำการ ปิด ใช้งาน กล่อง ais playbox,30.482,33.434
แล้วดึงสาย อแดปเตอร์ ออก,33.61,35.354
เสียบกลับเข้าไปใหม่,35.562,36.922
หลังจากนั้น,37.226,38.202
ลอง เข้า ใช้งาน กล่อง เอไอเอส เพลย์ บล็อก อีก,38.282,40.937
ครั้ง นะคะ คุณ ลูกค้า ลอง เสียบ เมาส์ หรือ คีย์บอร์ด,40.937,43.833999999999996
แล้ว ลอง เลื่อน หน้าจอ,43.946,45.562
เพื่อ ตรวจสอบ ว่า เอไอเอส เพลย์ บล็อก ไม่ ได้ ค้าง,45.77,49.018
จะเป็นปัญหาที่รีโมท,49.194,50.842
หรือไม่ก่อนหรือเปล่าคะแนะนำอีกหนึ่งวิธี,51.242,54.362
คือ กด รีโมท,54.346,55.578
แล้ว สังเกต ไฟ ไอ อา ที่ กล่อง เอไอ,55.658,58.102000000000004
 เอส เพลย์ บ็อก ว่า กระพริบ หรือไม่,58.102000000000004,60.05800000000001
หาก ไฟ ไม่ เกิด ฮิต,60.266,61.594
อาจ เกิด จาก รีโมท ทาน หมด ค่ะ,61.706,63.802
ให้ ทำ การเปลี่ยน ฐาน นะคะ หาก ลอง แก้ไข,63.946,66.595
 เบื้องต้น แล้ว ยังคง พบ ปัญหา อยู่,66.595,68.762
ปิยดาแนะนำให้คุณลูกค้า,69.13,71.386
นำรีโมทเดิม,71.37,72.762
เพื่อขอเปลี่ยนใหม่ที่ aishop,72.842,75.162
ที่ เซ ดา เน็ต คลับ ทุก สาขา ได้,75.434,77.715
 เลย นะคะ หาก ก็ มี กล่อง ais playbox,77.715,80.25
และอุปกรณ์ชำรุด หรือ สูญหาย,80.362,82.874
มีเงื่อนไขในการรับประกันอุปกรณ์หนึ่งปี,82.986,85.85
สำหรับ การใช้งานตามปกติ,86.09,88.154
กรณีสูญหายหรือชำรุด,88.394,90.202
เนื่องจากความผิดพลาดของลูกค้า,90.218,92.442
กรณี ที่ รีโมท เสีย จาก การ ตกหล่น,93.13,95.674
ตกน้ำ,95.818,96.794
ไฮ,97.578,98.362
จะไม่อยู่ในเงื่อนไขการรับประกัน,98.378,100.762
การ สร้าง ความรู้สึก ที่ มี ความรู้ ใน ชีวิต ผู้ใช้,100.97,101.882
จำเป็นต้องชำระค่าอุปกรณ์เพิ่มเติมค่ะ คุณลูกค้า,101.834,105.465
สามารถแจ้งหรือสอบถามปัญหาเบื้องต้น,105.465,108.058
กับ ทาง ais fiber contact center,108.202,111.194
หนึ่ง หนึ่ง เจ็ด ห้า ค่ะ,111.21,112.762
และในกรณีต้องมีการเปลี่ยนอุปกรณ์,113.066,115.642
ทางพนักงาน จนัด ลูกค้า,115.786,117.946
เพื่อทำการเปลี่ยนอุปกรณ์อีกครั้งหนึ่ง,117.898,119.898
คุณ ลูกค้า ต้องการ สอบถาม ข้อมูล เพิ่มเติม,120.778,123.218
 อีก หรือไม่ คะ กรุณา รอ สักครู่ นะคะ,123.218,125.658
วิ ยะ ดา จะ โอน สาย ไป ยัง เจ้าหน้าที่ ค่ะ,125.738,128.211875
