text,start,end
สวัสดี ค่า เอ เอส คอร์ เซ็นเตอร์ เปรมิกา รับสาย ยินดี ให้,0.0,3.745
บริการ ข่าว วันนี้ มี ข้อมูล ด้าน ใด ให้ ช่วย ดูแล คะ ขออนุญาต,3.745,7.711
 สอบถาม ข้อมูล เบื้องต้น นะคะ ไม่ ทราบ ว่า คุณ ลูกค้า จะ เดินทาง ไป,7.711,11.677
 ที่ ประเทศ ไหน คะ อ่า ได้ เลย ค่ะ เปรมิกา ขอ แนะนำ แพลต เน็ต,11.677,15.643
แพ็ค เสริม เหน็ด ต่างประเทศ เรดี้ ทู ฟาย นะคะ,15.69,19.258
 สมัคร ง่าย ๆ โดย ไม่ต้อง เปลี่ยน ซิม สำหรับ การ เดินทาง ไป,19.258,22.826
 ประเทศ ญี่ปุ่น นั้น จะ มี ค่า บริการ 399 บาท นะคะ,22.826,26.394000000000002
สามารถใช้งานได้สิบ วัน,26.314,28.282
ใช้ อินเทอร์เน็ต ได้ ไม่ จำกัด,28.234,30.01
ด้วย ความเร็ว สูง สุด ที่ สิบสอง กิกะบาย นะคะ,30.122,33.914
โดย คุณ ลูกค้า สามารถ สมัคร ผ่าน แอพ,33.898,36.25
มาย เอ เอส ได้ เลย ค่ะ อ่า,36.33,38.738
 ถ้า เทียบ กับ ความ คุ้มค่า นะคะ,38.738,41.146
แพ็ค นี้ แพ็ค เกจ นี้ นะคะ คุ้มค่า มาก ที่ สุด แล้ว ค่ะ เบื้อง,41.194,44.806000000000004
ต้น ขออนุญาต แนะนำ ผู้ปกครอง สามารถ ให้ คุณ น้อง ใช้ อินเทอร์เน็ต,44.806000000000004,48.86900000000001
 ร่วม กับ ผู้ปกครอง ได้ นะคะ ไม่ ทราบ ว่า น้อง อยู่ กับ ผู้,48.86900000000001,52.25500000000001
ปกครอง ตลอดเวลา มั้ย คะ ถ้าหาก ไป กัน เป็น ครอบครัว สามารถ สมัคร,52.25500000000001,56.09200000000001
 แค่ เพียง หนึ่ง ถึง สอง ท่าน ได้ นะคะ ก็ สามารถ แชร์ อินเทอร์เน็ต,56.09200000000001,59.929000000000016
ใช้ ร่วม กัน ได้ ค่ะ,59.946,61.562
จะ ช่วย ประหยัด ค่า อินเทอร์เน็ต ไป ได้ แต่ จะ สามารถ ใช้,61.578,64.88300000000001
งาน อินเทอร์เน็ต ได้ ก็ คือ ต้อง อยู่ รวมกัน นะ ค่ะ ใช่ ค่ะ ถ้า,64.88300000000001,68.40800000000002
 หาก ผู้ปกครอง เป็นห่วง เรื่อง ความปลอดภัย ก็ แนะนำ ให้ ซื้อ,68.40800000000002,71.71300000000002
 แพ็คเกจ ที่ เรา แนะนำ ให้ ก็ จะ คุ้มค่า ที่สุด แล้ว ค่ะ เพื่อ,71.71300000000002,75.23800000000003
 ความปลอดภัย ของ น้อง ๆ ใน การ เดินทาง ไป ท่องเที่ยว นะ ค่ะ,75.23800000000003,78.54300000000003
 คุณ ลูกค้า สามารถ สมัคร ด้วย ตนเอง ได้ ง่าย ง่าย ใน สาม ขั้นตอน,78.54300000000003,82.06800000000004
 นะ ค่ะ ขั้นตอน แรก การ เปิด ใช้งาน โรม มิ่ง ให้ คุณ ลูกค้า กด,82.06800000000004,85.59300000000005
ดอกจานหนึ่ง สอง ห้า ดอกจานหนึ่ง สี่,85.546,88.43100000000001
เหลี่ยม แล้วกดตัวออกนะคะ อ๋อ ได้,88.43100000000001,91.31600000000002
เลยค่ะ เริ่มต้นให้คุณลูกค้ากด,91.31600000000002,94.20100000000002
ดอก จาน หนึ่ง สอง ห้า ดอก จาน หนึ่ง,94.154,97.658
สี่เหลี่ยม กด โทร ออก ค่ะ เรียบร้อย นะคะ,97.738,101.274
จากนั้น ก็ ให้ คุณ ลูกค้า กด,101.258,103.674
ดอกจาน หนึ่ง หนึ่ง หนึ่ง,103.626,105.978
ดอกจันทร์ สาม เก้า เก้า,105.962,108.442
สี่เหลี่ยม,108.458,109.402
กด โทร ออก ก็ จะ เป็นการ สมัคร แพ ค เสริม เรด ดี้ ทู,109.386,113.298
 ไฟ ย์ โดย ระบบ จะ มี ผล ทันที หลัง จาก ทำ การ สมัคร ค่ะ,113.298,117.21000000000001
อ่า สำหรับ การ เปิด ใช้ งาน ดา ต้า โร ม มิ ง นะคะ,117.482,121.05
ให้ คุณ ลูกค้า เข้าไป ตั้งค่า เปิด การ ใช้ งาน,121.002,124.09
ดาร์ตาโรมมิ่งบนมือถือนะคะ,124.01,126.554
โดยจะอยู่ในส่วนของการตั้งค่า,126.474,128.89
และ เครือข่ายมือถือ ค่ะ ถ้า คุณ ลูกค้า,128.842,131.882
 ต้องการ สอบถาม บริการ ใด อ่า,131.882,134.314
 ด้าน อื่น เพิ่มเติม มั้ย คะ ใช่ ค่ะ แคป,134.314,137.04999999999998
เพียง ปิด ดาต้า โรมมิ่ง ก็ พอ ค่ะ เพราะว่า เมื่อ ครบ สิบ,137.098,140.673
 วัน ระบบ ก็ จะ ทำการ ปิด การใช้งาน ของ แพ็ค เสริม นี้,140.673,144.486
 ให้ อัตโนมัติ ค่ะ แนะนำ ให้ ปิด ดีกว่า ค่ะ เพราะว่า หาก,144.486,148.06099999999998
 หมดอายุ ของ แพ็ค เสริม เรดดี้ ทู ไฟ ล์ แล้ว ระบบ,148.06099999999998,152.11199999999997
 จะ เปลี่ยนไป เก็บ ค่าบริการ ใน ส่วน ราคา เต็ม นะคะ,152.11199999999997,155.44899999999996
 จะ ทำให้ คุณ ลูกค้า เสีย ค่าใช้จ่าย เพิ่มเติม ได้ นะคะ ค่ะ,155.44899999999996,159.26199999999994
