text,start,end
สวัสดีค่ะ ดีแทคยินดีให้บริการค่ะ,0.074,3.674
ไม่ ทราบ ว่า คุณ ลูกค้า ต้อง การ สอบถาม ข้อมูล,3.818,7.165
 เรื่อง ใด คะ ด้วย ความยินดี ค่ะ คุณ ลูกค้า,7.165,10.234
ขอ ทราบ เบอร์ โทร ที่ คุณ ลูกค้า ต้องการ,10.314,12.994
 จะ เปลี่ยน โปรโมชั่น ด้วย ค่ะ ขอบคุณ ค่ะ,12.994,15.674
บ้า,15.978,16.858
ศูนย์ แปด หนึ่ง,17.194,18.682
สอง สาม สี่,19.402,21.146
สอง สาม สี่ ห้า อันนี้ เป็น เบอร์ ของ,21.354,24.258
 คุณ ลูกค้า เอง เลย มั้ย คะ ได้ ค่ะ,24.258,27.162
ขอ ทราบ ชื่อ คุณ ลูกค้า ด้วย,27.53,29.794
 ค่ะ ขอบคุณ ค่ะ คุณ น้ำฟ้า,29.794,32.058
รบกวนขอทราบใหม่เลขบัตรประชาชนและ,32.042,35.378
วันเดือนปีเกิดเพื่อยืนยันตัวตนด้วยค่ะ,35.378,38.714
สาม,38.826,39.706
เก้า เก้า เก้า,40.298,41.722
สี่ สี่ สี่ สี่,41.802,43.61
สี่ สาม เจ็ด แปด นะคะ ขอ,43.594,45.936
 วัน เดือน ปีเกิด ด้วย ค่ะ โอเค ค่ะ,45.936,48.57
สำหรับ ตอนนี้ คุณลูกค้าใช้เป็น,48.938,51.431000000000004
แพ็คเกจ หนึ่ง พัน เก้า ร้อย เก้า สิบ เก้า บาท,51.431000000000004,54.202000000000005
"โทรฟรีได้ทุกเครือข่าย 1,600 นาทีต่อเดือน",54.314,58.106
แล้วก็อินเทอร์เน็ตความเร็ว 5G ไม่อั้นค่ะ,58.154,60.89
 สำหรับแพ็กเกจที่คนนำฟ้าต้องการจะ,60.89,63.626
เปลี่ยน ไม่ทราบว่าสนใจเป็นแบบไหนคะ อืม,63.626,66.362
สนใจ เป็น แท็กเกจ หนึ่ง พัน หก ร้อย,67.37,70.618
เก้า สิบ เก้า บาท โทร ฟรี ทุก,70.602,72.551
 เครือข่าย หนึ่ง พัน สอง ร้อย นาที,72.551,74.778
อินเทอร์เน็ต ความเร็ว ห้า จี ไม่ อั้น มั้ย คะ มี ค่ะ แต่ จะ,74.858,78.659
 จำกัด ความเร็ว อินเทอร์เน็ต เป็น ห้า สิบ กิกาไบต์ ต่อ เดือน,78.659,82.714
และโทรฟรีทุกเครือข่ายหนึ่งพัน,82.89,84.954
นาทีต่อเดือน,84.97,86.17
อันนี้จะราคา 799 บาทค่ะ,86.858,89.882
คุณนทฟ้าสนใจเป็นแพ็คเกจนี้ไหมคะ,90.154,92.698
ถ้าอย่างนั้น ขออนุญาตเช็คโปรโมชั่น,93.322,96.656
ให้สักครู่นะคะ ถ้า,96.656,98.65700000000001
อย่างนั้น เป็นแพ็คเกจราคา 799 บาท,98.65700000000001,101.65800000000002
แต่ดิฉันจะขอมอบส่วนตัว,101.898,104.082
ให้คุณลูกค้าสามสิบเปอร์เซ็นต์,104.082,106.26599999999999
สัญญา สิบสอง เดือน ดี มั้ย คะ,106.506,108.602
ทีนี้ก็จะเหลือห้าร้อยห้าสิบเก้าบาทไม่,108.81,111.96600000000001
รวมแบตค่ะ ราคาก็จะเป็นราคาปกติค่ะ,111.96600000000001,115.38600000000001
แต่ถ้าถึงเวลานั้นแล้ว ไว้คุณลูกค้า,115.466,118.341
ค่อยสอบถามโปรโมชั่นเพิ่มเติมได้ค่ะ,118.341,120.954
ได้ค่ะ งั้นสรุปว่า,121.162,123.642
เม อ โทร ศูนย์ แปด,123.594,125.914
สอง สาม สี่,126.922,128.538
สอง สาม,128.97,130.138
สี่ ห้า,130.122,131.29
ของคุณน้ำฟ้า,131.274,132.698
จะเปลี่ยนโปรโมชั่นจากแพ็คเกจ,132.81,135.194
หนึ่ง พัน เก้า ร้อย เก้า สิบ เก้า บาท,135.402,138.042
โพธิ์ฟรี,138.378,139.322
"ได้ทุกเครือข่าย 1,600 นาทีต่อเดือน",139.498,143.258
อินเทอร์เน็ต ความเร็ว ฮ่า จี๊ ไม่ อั้น,143.594,146.138
ไป เป็น แพ็คเกจ,146.09,147.578
เจ็ด ร้อย เก้า สิบ เก้า บาท,147.594,149.466
จำกัดความเร็วอินเทอร์เน็ตเป็น,149.706,151.738
50 GB ต่อเดือน,151.786,153.626
และโทรฟรีทุกวัน,153.834,155.066
คือ ค่าย,154.986,155.866
นาที ต่อ เดือน,157.418,158.746
โดยที่คุณน้ำฟ้าจะได้รับส่วนลดสามสิบเปอร์เซ็นต์,159.082,162.33
เป็นเวลาสิบนาที,162.346,163.13
อันนี้ข้อมูลถูกต้องไหมคะ,163.05,165.85
สามารถเริ่มต้นรอบปีนี้ได้เลยค่ะ,165.802,168.442
เพราะว่าเพิ่งตัดรอบบิลล่าสุดไปเมื่อวานนี้เอง,168.618,171.93
แล้วก็ไม่ทราบว่าคุณน้ำฟ้าต้องการให้,172.65,175.979
ดิฉันบริการด้านอื่นอีกไหมคะ โอเคค่ะ,175.979,179.61
งั้น ขอบคุณที่ใช้บริการกับ ดีแทรกซ์ ครั้ง,179.882,183.02700000000002
นี้นะคะ ก่อนวางสายรบกวนให้คะแนนความ,183.02700000000002,186.45800000000003
พึงพอใจกับการบริการครั้งนี้ด้วยค่ะ,186.442,189.946
ขอบคุณค่ะ,190.218,191.354
