text,start,end
สวัสดีค่ะ เอเอส ยินดีให้บริการค่ะ,0.074,2.9259999999999997
 ไม่ทราบว่าคุณลูกค้าต้องการสอบถามข้อมูล,2.9259999999999997,6.038
เรื่องใดคะ ด้วยความยินดีค่ะคุณลูกค้า,6.038,8.89
ขอแนะนำเป็นซูเปอร์โซเชียลซิมนะคะ,9.066,11.726
 อ่า ลูกค้าเป็นลูกค้าของ AIS อยู่แล้วใช่ไหม,11.726,14.628
คะ สำหรับลูกค้าปัจจุบันเปิดซิมไม่เกิน,14.628,17.53
สามสิบวันสามารถเปลี่ยนโปรโมชั่นได้เลยนะคะ,17.674,20.41
โดย จะ กด ดอก ซาน 777,20.65,23.098
ดอกจันทร์ สี่,23.21,24.794
เก้า แปด ทราบ และ กด โทร ออก ได้ เลย,25.034,27.898
เปลี่ยน โปรโมชั่น,28.17,29.498
หรือ จะ เปลี่ยน ผ่าน แอพ myAS ก็ได้,29.514,32.538
หรือจะเปลี่ยนผ่าน,32.522,33.978
หน้า เว็บไซต์ ของ เอส ก็ได้ ค่ะ กด,33.994,36.834
 ดอก จันทร์ 777 ดอก จันทร์ 498 ชาร์จ,36.834,39.67400000000001
และกดทอออกได้เลย,39.786,41.53
ลูกค้าปัจจุบันที่เปิดเบอร์ไม่เกิน 30 วัน,41.546,44.442
อัตราค่าเปลี่ยนโปร 50 บาท ราคา,44.49,46.895
ลงแบตแล้วค่ะ ใช่ค่ะ,46.895,48.698
เล่น ฟรี พวก โซเชียล แอ ป ไม่ อ้าง,48.778,51.962
4 แมกกะไบต์ เพอร์เซ็กต์,52.298,53.946
ทั้งเฟสบุ๊ก แมสเซ็นเจอร์,53.994,55.962
ไลน์ วอดแอพ,55.946,57.274
ทวิตเตอร์นานสามสิบวันค่ะ,57.226,59.45
รับ เอ เอส ซุปเปอร์ ไวไฟ,59.722,61.786
นาน สามสิบ วัน ด้วย ค่ะ อัตราค่า,61.77,63.901
 โทษ ทุก เครือข่าย นาที แรก หนึ่ง บาท,63.901,66.298
สามสิบวินาทีถัดไป ห้าสิบ สตางค์,67.114,69.818
ราคานี้ไม่รวมแบตค่ะ,69.77,71.706
เมื่อตามเงิน,71.85,73.05
สะสมครก,73.066,74.074
หนึ่งร้อยห้าสิบ บาท,74.218,75.77
รับ โทรฟรี ใน เครือข่าย เอเอส,75.85,78.042
สิบห้านาทีต่อค้าง,78.218,79.77
นาน สามสิบ วัน,79.818,81.306
ค่าโทรส่วนเกินคิด,81.482,83.002
เก้า สิบ เก้า สตางค์ ต่อ นาที ราคา,83.178,85.689
 ไม่ รวม แบต ค่ะ ได้ ค่ะ รับ,85.689,87.642
เอ่อ ซิม ซุปเปอร์ โซ เชีย ล เลย มั้ย คะ ถ้า เป็น,87.946,91.322
