text,start,end
เซ็นเตอร์ สวัสดีค่ะ วรุณพรรณรับสาย ยินดีให้,0.874,4.453
บริการค่ะ ตอนนี้วรุณพรรณกำลังเรียนสายอยู่,4.453,8.032
กับคุณอะไรคะ ค่ะ คุณนิทาน ไม่ทราบว่า,8.032,11.611
ต้องการให้วัตถุดิบพรให้บริการ,11.626,14.142
ในด้านไหนคะ ค่ะ คุณนิทาน,14.142,16.154
เจ้าหน้าที่ขออนุญาตในทุกเสียงการสนทนา,16.298,19.328
ในครั้งนี้นะคะขออนุญาตแจ้งนะคะ,19.328,22.105999999999998
ทางเราจะนำเสียงการสนทนาในครั้งนี้,22.218,25.53
ไปปรับปรุงการให้บริการครั้งต่อ,25.45,28.027
ไปค่ะค่ะ คุณนิทานขอทราบหมายเลข,28.027,30.89
โทรศัพท์ค่ะขออนุญาตทวนหมายเลข,30.89,33.467
นะคะ,33.45,34.202
ศูนย์ แปด หก,34.122,35.578
เก้า สาม เก้า ห้า หก,36.426,38.874
ถูกต้องไหมคะ ขออภัยนะคะ,38.794,41.05
เทอมเลขสามอีกตัวนะคะเป็น,41.258,44.346
ศูนย์ แปด หก,44.33,45.786
แปด เก้า สาม,46.058,47.706
สาม เก้า ห้า หก,47.658,49.434
ถูกต้องนะคะ รบกวนคุณนิทาน,49.45,51.871
ถือสายรอสักครู่นะคะ,51.871,53.754000000000005
ขออนุญาตในการตรวจสอบ,53.898,56.018
สักครู่ค่ะค่ะคุณนิทาน,56.018,58.138
แพ็คเกจ โอเน็ต,58.186,59.546
เอ เอ เอส,59.562,60.346
เอส เอ็ม อี,60.362,61.626
อาทิ แวรู เน็ต,61.674,63.546
แปดร้อยเก้าสิบเก้า บาท,63.946,65.978
เลนเน็ต ค่า จี ความเร็ว อินเทอร์เน็ต ไป อยู่ ที่,66.058,69.594
หนึ่ง ยกกระไบ นะคะ,69.642,71.418
ปริมาณอินเทอร์เน็ตจะอยู่ที่,71.626,73.882
หกสิบ,73.93,74.682
ก็ไปนะคะ,74.634,75.802
อัตราค่าโทร โทรฟรี ใน เครือข่าย ไม่ จำกัด,76.01,79.898
โทรฟรีนอกเครือข่าย 700 นาที,80.074,83.162
ราคา จะ อยู่ ที่,83.37,85.114
899 บาท ต่อ เดือน,85.162,87.834
ยังไม่รวมภาษีมูลค่า,87.85,90.047
เพิ่มค่ะ อ่า คุณนิทาน,90.047,91.92999999999999
ปกติ,92.138,93.018
ใช้ อินเทอร์เน็ต หรือ,93.194,94.874
ใช้การโทรมากกว่ากันคะ,94.794,96.826
จะได้ตรวจสอบโปรโมชั่นที่เหมาะ,97.034,99.49000000000001
กับคุณนิทานค่ะ ค่ะ คุณนิทาน,99.49000000000001,101.94600000000001
โปรโมชั่นแพ็กเกจที่แนะนำนะคะ,102.154,104.826
แพ็คเกจ เอสเอ็มอี ค่า ซี แวร์,105.066,107.95400000000001
 รู เน็ต ห้า ร้อย เก้า สิบ เก้า บาท ต่อ เดือน,107.95400000000001,111.162
เล่น เน็ต ค่า ซี,111.242,112.858
ความเร็วอินเทอร์เน็ตจะอยู่ที่,112.874,115.098
หนึ่ง วิกะไบร์ทนะคะ,115.114,116.826
ปริมาณอินเทอร์เน็ตจะอยู่ที่,116.938,119.098
30 กิกะไบต์,119.306,121.018
สามารถ,121.066,122.042
ใช้ ความเร็ว อินเทอร์เน็ต,122.186,123.866
4 มกราบิต,123.914,125.274
ได้ต่อเนื่องจนครบรอบบิลนะคะ,125.45,128.474
ส่วน อัตราค่า โทร โทรฟรี ในเครือข่าย ไม่ จำกัด,128.618,132.538
โทษ ปีนอกเครือข่าย,132.746,134.426
สองร้อย นาที,134.538,136.122
ราคา,136.234,137.146
ห้าร้อยเก้าสิบเก้าบาทต่อเดือนยัง,137.194,139.97
ไม่รวมภาษีมูลค่าเพิ่มขาค่ะ,139.97,142.746
คุณนิทาน สนใจ แพ็คเก็ต โบเน็ต,142.794,145.274
เอ เอ เอ,145.93,146.746
เอฟ เอ็ม อี เอ็ม,146.666,147.834
ห้า ที แวว รู เน็ต,147.754,149.37
ห้า ร้อย เก้า สิบ เก้า บาท ต่อ เดือน นะคะ ใช่ ค่ะ,149.546,152.60999999999999
 โปรโมชั่น แพ็คเกจ โฟน เน็ต แพ็คเกจ,152.60999999999999,155.67399999999998
ห้าร้อยเก้าสิบเก้าบาทต่อเดือน,155.818,158.394
ได้ตลอด,159.114,160.346
ต่อเนื่อง สอง ปี เต็ม ค่ะ ค่ะ คุณ นิทาน,160.298,163.61
สนใจ สมัคร,164.01,165.242
โปรแพ็กเกจ,165.322,166.554
โบนิต เอ เอส ฮา จี,166.474,168.73
ห้าร้อยเก้าสิบเก้า บาท ต่อ เดือน นะ,168.874,171.346
คะ โปรโมชั่น นี้ หมด เขต วัน ที่,171.346,173.818
30 เมษายน พ.ศ.,173.866,176.634
สอง ห้า หก หก ค่ะ ยินดี ค่ะ คุณ มิ ธาน,176.746,180.08
 พอร์ ใกล้ จะ หมด โปรโมชั่น โป เน็ต,180.08,182.858
 แพ็คเกจ ห้า ร้อย เก้า สิบ เก้า บาท ต่อ เดือน,182.858,185.91400000000002
จะมีพนักงานจากเอเอ็กซ์,185.994,188.218
โทรหาคุณนิทาน,188.202,189.722
ก็คือแจงโปรโมชั่นแพ็กเก็ตแบบใหม่ให้ค่ะ,189.834,193.018
