text,start,end
สวัสดีค่ะ,0.042,1.018
NP เน็ตคอร์เซ็นเตอร์เซอร์วิส การไม่มีรับสาย,1.066,4.25
ยินดีให้บริการค่ะ,4.298,5.818
ลูกค้าว่าลูกค้าต้องการสอบถาม,5.93,7.954
ข้อมูลด้านไหนคะ ด้วยความยินดีค่ะ,7.954,10.202
ไม่ทราบว่าตอนนี้ดิฉันกำลังเรียน,10.154,12.482
ขายกับคุณอะไรคะ ค่ะ คุณอัฒดา,12.482,14.809999999999999
สามารถดำเนินการย้ายค่ายได้ทันทีที่จุดบริการลูกค้า,14.89,18.522
ในสาขาใกล้บ้านพนักดาว,18.506,20.57
โดยใช้เพียงแค่แบบประชาชนใบเดียว,20.618,23.098
ก็สามารถย้ายไข้ได้ทันทีค่ะ,23.082,25.146
ได้ทราบว่าคุณนับดาวสะดวก,25.29,27.18
เข้ารับบริการที่สาขาไหนคะ,27.18,29.306
คุณนับดาวต้องการให้ตรวจสอบสาขาใกล้เคียงไหมคะ,29.578,32.61
 ด้วยความยินดีค่ะ รบกวนขอข้อมูลภาพเติมด้วยค่ะ,32.61,35.641999999999996
คุณน้ำดาวพักอยู่ที่ไหนคะ,35.818,37.658
ที่ฉันจะตรวจฝากสาขาที่ใกล้ที่สุด,37.834,40.25
เพื่อความสะดวกของคุณนักดาวน์ค่ะคุณนักดาวน์ คุณนักดาวน์,40.202,43.605
ต้องเข้าไปที่ศูนย์เอ็นทีใกล้บ้านที่ศูนย์ได้ที่,43.605,46.553999999999995
NP สาขาปทุมวัน และสาขาชิรมณ์,46.538,49.074
ได้เลยนะคะ ต้องขออภัยด้วยนะคะ,49.074,51.61
จำเป็นต้องไปดำเนินการที่สาขาหรือเขาที่ให้บริการค่ะ,51.786,55.418
ถ้าด้วยความไม่สะดวกในการเดินทาง,55.594,57.626
สามารถย้ายค่ายผ่านช่องทางออนไลน์ของ NPA ได้ค่ะ,57.674,60.634
คุณชอบ ว่า เบอร์ เดิม ที่ ใช้ อยู่ เป็น ราย เดือน หรือ เติม เงิน,60.778,63.705
 คะ ถ้า หมาย เลข ที่ คุณ นัด ราบ ใช้ งาน อยู่ เป็น แบบ เติม เงิน,63.705,66.842
สามารถทำเรื่องย้ายค่ายได้ทันทีเลยค่ะ,67.114,69.402
แต่ถ้าได้แบบรายเดือน,69.514,71.002
ต้องสำรับค่าบริการรายเดือนก่อนนะ,70.986,73.202
คะสามารถดำเนินการผ่านหาเว็บไซต์,73.202,75.41799999999999
เพื่อขอรหัสยายค่ายกับเครือข่ายเพิ่มทาง,75.37,78.106
ใน ส่วน นี้,78.25,79.226
ลูกค้าสามารถแจ้งกับเจ้าหน้าที่ที่ให้บริการของเอ็นที,79.21,82.746
ให้ดำเนินการให้ก็ได้ค่ะ,83.018,84.922
ในกรณีที่ลูกค้าติดตามกับภาคา,85.034,87.61200000000001
ที่ให้บริการ ค่าอาวุธน้ำดาว,87.61200000000001,89.72200000000001
ต้องขออภัยในความไม่สะดวกค่ะ,89.642,91.706
ซึ่งจะจัดส่งทางไปรษณีย์ซึ่งจะ,91.914,94.104
ใช้เวลาสองถึงสามวันทำการค่ะ,94.104,96.538
ถ้าให้ดีสั่นแนะนำนะคะ,96.714,98.426
ค่ะ ลูกค้าสะดวกเลยค่ะ,98.57,99.834
นอกจากย้ายค่ายและทาง NPA ของเรา,99.818,103.386
ยังมีโปรโมชัสสำหรับการย้ายค่ายให้เลือก,103.466,106.17
และสิทธิประโยชน์อื่น ๆ,106.186,107.834
ที่แต่ละสาขามีไม่เหมือนกันค่ะ,107.786,109.978
อาทิเซ่นของที่ระลึก,110.058,111.898
ของแถม,111.978,112.858
กรณีซื้อเครื่องใหม่ผูกโปรค่ะ ก็มีแบบเน้นโทร,112.906,116.538
หรือใช้เน็ตยาว ๆ,116.522,117.882
แล้วแต่ความต้องการของคุณลูกค้าค่ะ,117.898,119.898
วันนี้,119.882,120.794
