text,start,end
สวัสดีครับ AIS,0.074,1.626
Core Sensor,1.546,2.778
พัดฉลาด,2.698,3.578
รับสาย ยินดีให้บริการครับ ได้ครับ,3.498,6.618
ไม่ทราบว่าตอนนี้ผมกำลัง,6.698,8.77
เรียนสายอยู่กับคุณอะไรครับ,8.77,10.841999999999999
คุณลบหูนะครับ,10.986,12.346
คุณลูกฮู้ดเป็นลูกค้ากับทาง,12.522,14.61
เอไอเอสอยู่แล้วเช่นไหมครับ,14.61,16.698
รบกวนขอทราบเบอร์และชื่อ,16.746,19.217
นามสกุลของผู้ใช้งานด้วยครับ,19.217,22.041999999999998
ขอ ทวน หมายเลข อีกครั้ง นะครับ ศูนย์ แปด สาม,22.09,25.37
สี่ เก้า สอง,25.61,27.258
สอง สี่ เก้า สอง ถูกต้อง นะครับ,27.178,29.7
 รบกวน ถือ สาย รอ สักครู่ นะครับ,29.7,32.538
พัจฉรัตน์จะทำการตรวจ,32.618,34.394
เช็ค ข้อ มูล ให้ ครับ,34.41,35.738
ขออภัยที่ให้ถือสายรอนะครับ,35.818,38.682
จากการตรวจสอบ,38.858,40.314
พบว่าเบอร์ของคุณลูกค้า,40.33,42.362
เป็นริเนศ,42.314,43.418
ประเภทกรูนะครับ,43.466,45.466
สำหรับ คุณ นก ฮู้,45.514,47.066
ใช้งานกับทาง ais,47.018,48.858
มาแล้ว 3 ปี นะครับ,48.874,50.97
การได้รับสิทธิ,51.242,52.314
เซลลิเนส,52.362,53.21
จะสามารถรับจากยอดใช้งานได้ครับ,53.258,56.538
เมอร์เรด,57.45,58.266
จะอยู่ที่ยอดใช้จ่ายเดือนละเจ็ดร้อยบาท,58.282,61.242
ไป ครับ,61.29,62.17
หนึ่ง พัน สาม ร้อย บาท ขึ้นไปครับ,63.754,66.394
และแบบ Platinum 2,66.346,68.36200000000001
",700 บาทขึ้นไปครับ",68.36200000000001,70.71400000000001
หรือจะรวมเบอร์ของคนในครอบครัวมา,70.826,73.714
ที่เลขบัตรประชาชนเดียวก็ได้นะครับ,73.714,76.89
ยอด ใช้ จ่าย จะ ได้ รวม กัน คิด ครับ,76.842,80.09
ในส่วนของลูกค้าซิลิเนฟนะครับ,80.234,82.81
ที่ศูนย์บริการเราจะมีห้อง,82.922,85.008
พิเศษสำหรับลูกค้าเซเรเนต,85.008,87.354
เพื่อให้ได้รับความสะดวกสบายใจ,87.562,90.042
การรับบริการที่รวดเร็วขึ้นนะครับ,90.09,93.018
สำหรับ ลูกค้าเจลิเนสโกลด์ นะครับ,93.066,95.386
จะได้รับส่วนลด,95.498,96.794
ค่าน้ำมันบางอย่าง,96.81,98.49
สิบ บาท ต่อ ครั้ง ครับ,98.602,100.442
และพิเศษในเดือนเกิด หรือเทศกาลต่าง ๆ,100.586,103.834
จะได้รับเน็ตฟรี 2 GB,104.01,106.714
และโทรฟรีในเครือข่ายตลอดทั้งวันครับ,106.762,109.832
 ที่สนามบินก็สามารถรับเครื่องดื่มได้ฟรี,109.832,113.21
ที่ เล้า ของ เอไอเอส,113.13,115.002
ครับ มี ครับ,114.986,116.25
มีทั้งหมด,116.298,117.146
สิบเจ็ด แห่ง ครับ,117.13,118.682
สำหรับ SININIATED GROUND,118.666,120.41
และ 20 แห่ง,120.426,121.914
สำหรับ Platinum สามารถ,121.93,124.36800000000001
โชว์สติกเกอร์เซเลเนส,124.36800000000001,126.45800000000001
หรือ สามารถ เปิด แอพ a is,126.474,128.954
แสดงการ์ด,129.386,130.362
เซลลิเนสให้พนักงานดู,130.346,132.25
เพื่อ รับ สิทธิ,132.394,133.37
เข้าจองได้เลยครับ,133.29,135.258
เนื่องจาก คุณ นก ฮู่,135.466,137.178
เป็นลูกค้าติลิเนจ,137.13,138.682
ระบบรายเดือน,138.634,140.026
ที่ มีอายุ การ ใช้งาน สาม ปี ขึ้นไป,140.042,143.194
และมียอดค่าใช้บริการ,143.402,145.498
และแพ็กเกจ,145.578,146.458
ไม่ต่ำกว่า ห้าร้อยบาท และ,146.538,148.502
มีประวัติชำระค่าบริการ,148.502,150.746
ในเวลาที่กำหนด,150.762,152.186
แต่ละรอบบิน,152.266,153.338
ทาง AIS,153.29,154.522
เรามีสิทธิ์,154.634,155.514
พิเศษสำหรับลูกค้า AIS,155.53,157.786
