text,start,end
โอที คอร์สเซ็นเตอร์ สวัสดีค่ะ,0.17,3.002
พจนี รับสาย ยินดีให้บริการ,3.082,6.0969999999999995
ค่ะ ยินดีค่ะ คุณลูกค้า,6.0969999999999995,8.442
รบกวนขอทราบชื่อของคุณลูกค้า,8.618,12.002
ด้วยนะคะ ค่ะ คุณไฮวันนะคะ,12.002,15.386000000000001
รบกวนขอที่อยู่อย่างละเอียด,15.306,18.061999999999998
ของคุณลูกค้าด้วยนะคะ,18.061999999999998,20.473999999999997
ได้แก่ อ่า,20.49,21.946
บา เล็ก ที่,22.186,23.578
หมู่ ที่ ตำบล อำเภอ จังหวัด เพื่อ,23.658,26.652
 ดิฉัน จะ ได้ ตรวจสอบ พื้น ที่ ให้ ค่ะ,26.652,29.978
ว่า สามารถ,30.186,31.578
ติดตั้งได้หรือไม่คะ ค่ะ,31.882,34.674
 คุณลูกค้า อยู่บ้านเลขที่,34.674,37.466
ห้า หมูเกล้า ตำบล แกงไร่,37.418,40.638
 อำเภอ บ้าน หมอ มี,40.638,42.65
จังหวัด น่าน นะคะ นิชัน ขอ,42.666,45.138
เวลา ตรวจสอบ สักครู่ นะคะ,45.138,47.61
รบกวน คุณลูกค้ารอสายสักครู่,47.786,51.074
ค่ะ ขออภัยที่ให้รอสายนะคะ,51.074,54.361999999999995
จาก การ ตรวจสอบ เบื้องต้น พบ บริเวณ ดังกล่าว,54.794,58.275999999999996
 สามารถ ติดตั้ง ได้ ค่ะ ใน บาง พื้น ที่ นะคะ,58.275999999999996,62.074
ไม่ ทราบ ว่า,62.346,63.77
บ้าน ของ คุณ ลูกค้า อยู่ ใกล้ กับ สถาน ที่,64.01,67.432
 ใด ที่ เป็น ที่ รู้จัก บ้าง มั้ย คะ โอเค,67.432,71.196
 ค่ะ คุณ ลูกค้า รอ สักครู่ นะคะ อ๋อ,71.196,74.618
ทางเราพบแล้วค่ะ ได้ค่ะคุณลูกค้า,74.634,78.586
สามารถติดตั้งได้นะคะ,78.634,80.666
มี จุด ติดตั้ง หลัก อยู่ ใกล้ ใกล้ กับ,81.002,83.802
โรงเรียนบ้านไร่ หากลูกค้าต้องการติดตั้ง,83.722,87.482
สามารถ ดำเนินการติดตั้ง ได้ เลย ค่ะ,87.402,90.682
โดยไม่ต้องรอนานค่ะ,90.602,92.602
ไม่ทราบว่า,92.554,93.786
คุณลูกค้าสนใจแพ็คเกจไหนหรือว่า,93.738,97.21
ไว้แล้วหรือเปล่าคะได้ค่ะคุณลูกค้า,97.802,101.018
เดี๋ยวดิฉันจะให้ข้อมูลรายละเอียด,101.034,104.004
แพ็คเกจเน็ตบ้านนะคะ,104.004,105.786
สำหรับ คุณ ลูกค้า สามารถ เลือก เป็น,105.93,108.794
อินเทอร์เน็ตความเร็วสูง,108.746,110.851
ผ่านโครงข่ายใยแก้วน้ำแสง,110.851,113.306
แท้ ร้อย เปอร์เซ็นต์ ได้ เลย นะคะ,113.354,116.058
ช่วงนี้มีโปรโมชั่น,116.266,118.30600000000001
ฟรีเป็นค่าติดตั้งค่ะ,118.30600000000001,120.34600000000002
และข้าเดินสายภายในหนึ่งจุด,120.778,123.162
แต่จะมีเป็นค่าธรรมเนียมแรกเข้านะคะ อ่า,123.786,127.77
อยู่ ที่ ยี่สิบ บาท ค่ะ เฉพาะ การ,127.978,130.56199999999998
 ติดตั้ง ครั้งแรก เท่านั้น นะคะ,130.56199999999998,133.146
และให้ยกอุปกรณ์,133.77,135.386
