text,start,end
ทรู คอร์เซ็นเตอร์ สวัสดีค่ะ,0.522,2.586
นภารักษายินดีให้บริการ,2.634,4.954
วันนี้สอบถามข้อมูลด้านใดดีคะ ถามด้วยความยินดีค่ะ,5.034,8.73
และทราบว่าตอนนี้นภาเรียนจ่ายอยู่กับคุณ,8.778,11.602
อะไรคะ ค่ะ คุณนายรินทร์สามารถเลือกจ่ายบิน,11.602,14.426
และเช็คยอดแต่ละยอดนะคะ,14.378,16.378
ได้โดยใช้ True ไอ เซอร์วิสนะคะ,16.81,19.418
และทราบว่าคุณนายรินเคยลองเข้าใช้บริการ true,19.53,22.833000000000002
 eyes service มาก่อนไหมคะ ใช่ค่ะ คุณนายรินสามารถ,22.833000000000002,26.39
เข้า true eyes service ผ่านเว็บไซต์ได้เลยค่ะ ค่ะ หลังจาก,26.39,29.947
เข้าสู่ระบบเรียบร้อยนะ,30.026,32.034
คะ ให้คุณไอรินเลือกเมนู,32.034,34.042
เช็ค เน็ต หรือ ค่า โทร,33.994,36.378
ที่เมนูบริการทั้งหมดด้านบนได้เลยนะคะ,36.522,39.322
หรือ,39.498,40.57
สามารถเลือกที่เมนูบิลที่แถบเมนูด้านล่างค่ะ จาก,40.49,44.286
นั้นคุณอรินเลือกเบอร์โทรหรือบริการทรูที่ต้องการเช็คยอด,44.286,48.354
หรือต้องการชำระได้เลยค่ะ ค่ะ สำหรับช่องทางการ,48.354,52.15
ชำระเงินนะคะ สามารถจ่ายได้ทั้งทรูมันนี่วอลเล็ต,52.15,56.217999999999996
บัตรเครดิต,56.426,57.37
หรือ บัตรเดบิตค่ะ,57.386,58.874
แต่หากคุณไอรินทร์จ่ายด้วย ทรู มัน นี่ วัน เล็ก จะได้รับสิทธิ,59.082,62.984
พิเศษเป็น ทรู พอยท์ เพิ่มเติมด้วยค่ะ สามารถทำได้ค่ะ,62.984,66.427
คุณอรินทร์สามารถเลือกเมนูจ่ายเงินให้ผู้อื่น,66.378,69.412
โดยเลือกที่เมนูบริการทั้งหมดด้านบนนะคะ,69.412,72.69800000000001
แล้วก็กรอกเบอร์โทรศัพท์หรือ,72.682,75.01
หมายเลขบริการอื่นของทู้,75.01,77.33800000000001
จากนั้นกดต่อไป,77.578,79.258
คุณนรินทร์สามารถตรวจสอบจำนวนเงิน,79.37,81.69
เราก็กดจ่ายได้เลยค่ะ,81.642,83.418
ค่ะ คุณนรินทร์สามารถเช็คคะแนนทรูพอยท์ หรือแลกสิทธิ,83.338,87.23599999999999
พิเศษอื่น ๆ ของทรู ได้ผ่าน ทรูไอเซอร์วิส เลยค่ะ,87.23599999999999,90.874
กดที่เมนูสิทธิพิเศษที่แถบเมนูด้านล่าง,91.018,94.554
