text,start,end
ชุมูก สวัสดี,0.0,0.922
ลูกค้าต้องการ,1.002,1.978
ข้อมูลด้านใดคะ ค่ะ คุณลูกค้า,2.186,5.061
ต้องการสอบถามในส่วนของคะแนน,5.061,7.936
สะสมนะคะ เบื้องต้นขอทราบชื่อ,7.936,10.811
นำ สกุล และ เบอร์ โทร ของ คุณ ลูกค้า ได้ ไหม คะ เดี๋ยว จะ ทำ,11.082,14.418000000000001
 การ ตรวจสอบ ข้อมูล ให้ ค่ะ ค่ะ ขอบคุณ สำหรับ ข้อมูล ค่ะ,14.418000000000001,17.754
สำหรับ เบอร์ ทั่ว ของ ลูกค้า นะคะ สำหรับ,18.026,21.306
อา บัญชู,21.61,22.458
ขอบคุณค่ะ บัญชีนี้จะมีคะแนนอยู่,22.538,25.666
ที่ประมาณสามร้อยหกสิบคะแนนนะคะ,25.666,28.794
สำหรับ คะแนน สาม ร้อย หกสิบ คะแนน ตรง,28.842,31.834
นี้ ค่ะ คุณ ลูกค้า สามารถ นำ ไป ใช้ สิทธิ,31.834,35.098
ประโยชน์สิทธิพิเศษนะคะในการแลก,35.338,38.49
คะแนนตรงนี้ค่ะกับทางร้านค้าต่างต่าง,38.442,41.935
ที่เข้าร่วมได้เช่นกันนะคะอย่างเช่น ตอน,41.935,45.428000000000004
นี้ค่ะมีโปรโมชั่นของทางในส่วนของ,45.428000000000004,48.92100000000001
โคอิเตะ อยู่ นะคะ ก็คือ คุณลูกค้า แรก,49.386,53.126000000000005
คะแนน ทรู ค่ะ ยี่สิบ คะแนน จะได้รับ ส่วนลด,53.126000000000005,57.178000000000004
คุยเตะ 10 บาท นะคะ,57.322,59.386
ข้าม มี ร้าน อื่น ๆ ที่ เข้า ร่วม หลาย ร้าน เลย ค่ะ กู,59.37,62.522
 ลูก คะ บาร์ บี คิว พลา ซ่า นะคะ ตอนนี้,62.522,65.67399999999999
 ก็ เข้า ร่วม อยู่ เช่น กัน ค่ะ หนึ่งร้อย คะแนน ได้รับ,65.67399999999999,68.826
ส่วนลด 30 บาท นะคะ,69.066,71.418
แล้วก็ยังมีในส่วนของ,71.37,74.17
โปเตโต้ คอน เนอ ร์ ค่ะ,74.346,76.282
ใช้ หนึ่งร้อย สิบ เก้า คะแนน ค่ะ ลด,76.234,79.546
50 บาท นะคะ,79.722,81.37
แล้วก็คุณลูกค้าสามารถใช้เป็นส่วนลดในการ,81.578,84.794
ใช้อินเทอร์เน็ตหรือว่าโทรก็ได้นะคะก็คือ,84.794,88.00999999999999
ใช้ห้าคะแนนโทรฟรีทุกเครือข่ายยี่สิบคะแนน,88.00999999999999,91.22599999999998
ขอบคุณค่ะ 20 นาทีค่ะ,91.21,93.146
แล้วก็สามารถ,93.258,95.194
ใช้ หากคุณลูกค้ามี true ไอ,95.21,97.34599999999999
ดีอยู่อะค่ะ ก็คือสามารถ,97.34599999999999,99.48199999999999
ได้ดูด,99.69,100.794
ทรู ไอ ดี สอง,100.81,102.234
ทุกวันด้วยนะคะ ตรงนี้จะเป็นส่วนของสิทธิ,102.41,105.49199999999999
พิเศษของลูกค้าที่มีคะแนนแล้วก็มี,105.49199999999999,108.33699999999999
แอป true ไอดี อยู่นะคะ สามารถใช้แลกสิทธิ,108.33699999999999,111.41899999999998
ไอ ไอ ส กรี ม ของเด ล ลี่ ค วิน,111.594,114.758
 ได้เช่นกันค่ะใช้ 49 คะแนนนะคะก็คือ,114.758,118.21
จะสามารถแลกไอติม 9 บาทได้ค่ะ มี,118.21,121.374
ในส่วนของตัวหนังด้วยค่ะคุณลูกค้าก็คือ,121.374,124.826
ตัว นาง พิเศษ นะคะ ขอ อภัย ค่ะ ตัว นาง ราคา ,124.842,128.211
พิเศษ เทียน หนึ่ง ร้อย สาม สิบ เก้า บาท นะคะ,128.211,130.68200000000002
ใช้,130.602,131.482
คะแนน 99 คะแนนนะ,131.754,133.84199999999998
คะ ปกติแล้วนะครับ,133.84199999999998,135.92999999999998
คะแนน ของ คุณ ลูกค้า จะ ได้,135.978,139.13
จาก การ ที่ คุณ ลูกค้า ชำระ,139.082,142.18
 ค่าบริการ ต่าง ต่าง ของ ทาง,142.18,144.89000000000001
ทรู ค่ะ คุณ ลูกค้า อย่าง,144.938,147.02599999999998
เช่น คุณ ลูกค้า ชำระ,147.02599999999998,149.11399999999998
