text,start,end
น้อง ฟ้า ยินดี ดูแล ค่ะ วันนี้ ต้อง ฟัน ให้ น้อง ฟ้า เชื่อ,0.362,3.862
 เหลือ ด้าน ใด ค่ะ น้อง ฟ้า ยินดี ให้ คำปรึกษา ค่ะ รอ สัก,3.862,7.362
ครู่ นะคะ น้อง ฟ้า กำลัง เช็ค โปรโมชั่น ที่ ดี ที่สุด,7.362,10.862
 ให้ ค่ะ ขอบคุณ ที่ ให้ น้อง ฟ้า บริการ คุณ ลูกค้า นะคะ,10.862,14.362
น้องฟ้าขออนุญาตแนะนำโปรโมชั่น,14.57,17.274
โทรศัพท์มือถือรุ่นฮิต,17.258,19.13
ลด เกิน คุ้ม,19.114,20.346
ราคาเครื่องเริ่มต้นที่ 490 บาท,20.33,23.866
เน็ตไม่อั้น,23.818,25.018
โทรไม่อั้น,24.97,26.106
เริ่มต้นแค่ 490 บาทค่ะ นอกจากนี้,26.058,29.69
ร้องรักศิษย์ที่พิเศษ,29.674,31.354
Detect ซิส,31.306,32.538
และบีแทบโมไบล์แคลร์,32.458,34.458
ดูแลครบ,34.474,35.578
ทุกเรื่องมือถือ,35.53,36.89
ใช้ ฟรี หนึ่ง เดือน ค่ะ ขอ ทราบ ชื่อ นามสกุล ของ คุณ ลูกค้า,36.81,40.285000000000004
 ด้วย ค่ะ ขอบคุณ ค่ะ รอ สักครู่ นะคะ คุณ ลูกค้า สะดวก,40.285000000000004,44.008
 ชำระ เป็น ตัด บัตร เครดิต หรือ ว่า บัตร เดบิต ดี คะ,44.008,47.483000000000004
ขอทราบ หมายเลข บัตรเครดิต และวัน,47.466,49.596000000000004
หมดอายุหน้าบัตรด้วยค่ะ ขอบคุณค่ะ,49.596000000000004,51.962
ทั้งเราได้บันทึกข้อมูลให้เรียบร้อยแล้วนะคะ,51.978,54.938
สินค้าจะจัดส่งภายใน 3-5 วันทำการ,55.146,58.394
ไม่รวมเสาร์ อาทิตย์ และวันหยุดนักขัตฤกษ์,58.378,61.05
ขอ ทราบ ข้อมูล จาก ส่ง และ เบอร์,61.13,63.234
 ติด ต่อ กลับ ด้วย ค่ะ ขอบคุณ ค่ะ,63.234,65.33800000000001
ขออนุญาตทวนที่อยู่จากส่งนะคะ,65.482,67.674
เป็น บ้าน เลข ที่ สอง สี่ เก้า,67.786,70.394
หมู่สี่,70.41,71.482
สร้อยด่านสำรง 42,71.53,73.658
ตำบลสำโรงเหนือ,73.674,75.29
อำเภอเมือง,75.338,76.538
สมุดประการ,76.522,77.978
หนึ่ง ศูนย์ สอง เจ็ด ศูนย์,77.898,80.314
ข้อมูลถูกต้องนะคะ กรุณาถือสายรอสักครู่,80.298,83.93
สายจะถูกโอนไปยังแผนกการเงิน,84.266,86.682
เพื่อตัดบัตรเครดิต,86.634,88.026
ขอบพระคุณที่ได้ให้น้องฟ้า,88.266,90.28500000000001
ได้ดูแลคุณพาณิกาค่ะ,90.28500000000001,92.30400000000002
