text,start,end
พอร์ตเซ็นเตอร์ เซอร์วิส,0.842,2.522
สวัสดีค่ะ,2.794,3.962
คือ วัน นับ สาย,3.914,5.53
ไม่ ทราบ ว่า ต้องการ สอบถาม ข้อมูล,5.802,8.642
 ด้าน ใด คะ คะ เบื้องต้น ขอ ทราบ ชื่อ,8.642,11.482
และ เบอร์ โทรศัพท์ คุณ ลูกค้า ค่ะ ขอบคุณค่ะ,11.626,15.418
ขอ เช็ค รายละเอียด ใน ระบบ สักครู่ นะ,15.69,19.018
คะ ขออภัย ที่ ให้ ถือ สาย รอ ค่ะ จาก ข้อมูล,19.018,22.649
 ใน ระบบ พบ ว่า เงิน ลูกค้า ถูก ตัด ไป,22.649,25.977
เพราะ มี เอสเอ็มเอส ที่ มี การ ส่ง เข้า,26.25,29.6
มา โดย มี ค่าใช้จ่าย ค่ะ ใช่ ค่ะ คุณ,29.6,32.95
 ลูกค้า เพราะ ถือว่า คุณ ลูกค้า สมัคร ไป,32.95,36.300000000000004
 แล้ว สักครู่ นะคะ จาก ข้อมูล ใน ระบบ,36.300000000000004,39.98500000000001
 มี สอง รายการ ที่ มี ค่าใช้จ่าย,39.98500000000001,43.00000000000001
ใน การ รับ เอส เอ็ม เอส นะ,43.146,46.03
คะ รายการ แรก กด สมัคร เมื่อ วัน ที่,46.03,49.274
ยี่สิบ ห้า,49.418,50.938
นิทุนายน,50.858,52.314
สอง พัน ห้า ร้อย หก สิบ ห้า คุณ,52.458,55.269
 ลูกค้า ได้ มี การ กด รับ เอส,55.269,58.08
 เอ็ม เอส โฆษณา จาก ใน เว็บ,58.08,60.891
ดู หนัง ดอก,61.162,62.49
คอม,62.442,63.226
ส่วนใหญ่ ส่วนใหญ่,63.402,65.242
รายการ ที่สอง เป็น,65.162,67.378
 เอส อี เอส,67.378,69.594
ข่าวกีฬา จาก เว็บ สปอร์ตเวิลด์,69.706,73.242
เอส เอส เอส ละ,73.386,74.618
สิบห้า บาท,74.858,76.154
คิด ว่า น่าจะ เป็นไปได้ นะคะ,76.106,79.202
 ค่ะ ลูกค้า ต้อง ขออภัย ด้วย นะคะ,79.202,82.298
ถ้าหากลูกค้าไม่ต้องการรับอินเทอร์เน็ตแล้ว,82.57,85.594
แนะนำให้คุณลูกค้ายกเลิก,85.61,87.854
นะคะได้ค่ะ เอาละค่ะ,87.854,89.818
ได้ค่ะลูกค้า,91.018,92.826
ขอ ทรัพย์,92.906,93.85
ที่,93.802,94.554
