text,start,end
ดีแทค คอร์เซ็นเตอร์ สวัสดีค่ะ ในซาวา,0.042,2.92
ต้องการความช่วยเหลือในด้านใดคะ,2.92,5.274
ไม่ ทราบ ว่า ตอนนี้ กำลัง เรียน สาย กับ คุณ อะไร อยู่ คะ,5.194,9.006
 หาก คุณ เอิร์ท คุณ จะ ต้องการ ซิม แบบ ใด คะ มี ค่ะ คุณ เอิร์ท,9.006,13.326
 คุณ เอิร์ท ใช้ อินเทอร์เน็ต หรือ ว่า โทร มาก กว่า,13.326,16.63
 กัน นะคะ ได้ ค่ะ จะ แนะนำ เป็น ตัว ซีฟ ซิม นะคะ,16.63,20.442
สามารถซื้อได้ที่ร้านสะดวกซื้อใกล้บ้านได้เลยค่ะ,20.65,24.218
เป็น จิม เติม เงิน นะคะ,24.362,26.266
รับโปรด พิเศษ ก็ คือ เพียงแค่,26.314,28.89
ลูกค้าเติมเงิน,28.906,30.234
สามสิบเก้า บาท ลูกค้าสามารถ,30.698,32.648
โทรได้ทุกเครือข่ายหนึ่งร้อยนาที,32.648,34.842000000000006
นาน สิบ ห้า วัน เลย ค่ะ ได้ เลย ค่ะ,34.826,37.658
คุณ เอิร์ธ ต้องการ ความช่วยเหลือ ใน ด้าน ใด เพิ่มเติม ไหม คะ ค่ะ,37.578,41.449000000000005
 คุณ เอิร์ธ คือ ตอนนี้ ต้อง แจ้ง ก่อน นะคะ ว่า ทาง เรา ช่วยเหลือ กับ,41.449000000000005,45.562000000000005
ลูกค้าของเราเฉพาะการบอกรายละเอียดโปรโมชั่น,45.706,49.114
หรือว่าข้อมูลต่างๆของตัวเครื่องนะคะ แต่ว่า,49.258,52.73
จ้าน,52.97,53.754
เราจะไม่สามารถทำการสั่งซื้อกับทางคอร์สเซ็นเตอร์,53.802,57.378
ให้คุณเอิร์ทได้อ่ะค่ะ อามไม่ต้องก็ได้ค่ะคุณเอิร์ท,57.378,60.954
คุณ เอิร์น สามารถ สั่งซื้อ ทาง,61.13,63.802
ดีแทค ออนไลน์,64.042,65.466
โปรด้าเลยค่ะ,65.418,66.586
ใช่ ค่ะ,66.538,67.578
สามารถสั่งซื้อได้ทาง,67.722,69.402
เว็บไซต์ของเราได้เลยค่ะ จะมี,69.578,71.762
บอกรายละเอียดโปรโมชั่นต่างต่าง,71.762,73.946
และมีแท็บเด็กบักโทร,74.186,75.77
แท็บเล็ตมากมายเลยค่ะ,76.362,78.202
"มีตั้งแต่ iPhone, Samsung, Huawei",78.314,81.562
รีโนโลว์ ค่ะ อีกปั๊ม,81.674,83.834
มี ให้ เลือก,84.074,86.042
มากมายเลยค่ะ,86.154,87.194
ใช่ ค่ะ พิมพ์ ที่ กูเกิล นั่นแหละค่ะ คุณเอิร์น,87.178,90.586
เข้าไปที่หน้า,90.826,92.378
มือถือ แล้วก็อุปกรณ์ค่ะ,92.65,95.322
หลังจากนั้น ใน การ เลือก ตัวเลือก,95.338,97.562
ให้เลือกเป็นแท็บเน็ตที่หน้า ดิแทค ออนไลน์,97.514,100.585
 โซน ได้เลยค่ะ หากคุณเอิร์ธสามารถ,100.585,103.098
ทำการสั่งซื้อทางออนไลน์ได้เลยนะคะ,103.098,106.169
ไม่ทราบว่า คุณเอิร์นมี,106.378,108.09
มีคำถามอะไรสงสัยเพิ่มเติมไหมคะระยะเวลาในการจัดส่ง,108.234,112.122
ที่ ดำเนินการ,112.33,113.85
จา เสร็จสิ้น,113.834,115.29
หยุด ที่ 3 ถึง 5 วันทำการค่ะ ไม่รวมวันหยุดเสาร์อาทิตย์,115.274,119.244
และวันหยุดนักคัดตะเลิศนะคะ คุณเอิร์นมีข้อสงสัย,119.244,122.966
อะไรเพิ่มเติมไหมคะ เกี่ยวกับขั้นตอนการสั่งซื้อผ่านทางช่องทาง,122.966,127.184
ออนไลน์ของบริษัทเรา สามารถสอบถามได้เลยนะคะ ได้,127.184,130.906
เลยค่ะคุณเอิร์น ไม่ทราบว่าคุณเอิร์นเป็นลูกค้าของทางดีแทบ,130.906,134.876
หรือเปล่าคะ ถ้าหากคุณนัทเป็นลูกค้าของทางดีแห่งของเรา,134.826,138.746
สามารถ สั่งซื้อ ใน ราคา เริ่มต้น เพียง ห้า ร้อย เก้า สิบ สี่ บาท ครับ,139.05,142.81
ห้าร้อยเก้าสิบ บาท ค่ะ สิทธิพิเศษ,143.178,145.85
ก็จะมีผ่อนชำระศูนด์เปอร์เซ็นต์,145.77,148.514
นั้น 24 เดือนขึ้นอยู่กับบัตรเครดิต,148.514,151.258
และบัตรกดเงินสดที่ร่วมรายการนะคะ,151.53,154.426
ขั้นต่ำบัตรเครดิตอยู่ที่สิบเดือน,154.442,157.53300000000002
ค่ะ สามารถสั่งได้เลยค่ะ การสั่ง,157.53300000000002,160.62400000000002
ซื้อผ่านทางออนไลน์ของเว็บไซต์ของเรา,160.62400000000002,164.05800000000002
มี บริการส่งตี นะคะ มี ค่ะ มี,164.106,166.76399999999998
 ประกัน ศูนย์ สูงสุด นาง สิบสอง เดือน เลย,166.76399999999998,169.42199999999997
 ค่ะ ไม่ ทราบ ว่า คุณ เอิร์ธ มี ข้อสงสัย,169.42199999999997,172.34599999999998
