text,start,end
คอลเซ็นเตอร์ สวัสดีค่ะ,0.586,2.618
ไม่ ทราบ ว่า ต้อง การ สอบ ถาม ข้อมูล ด้าน ใด คะ,2.698,6.102
 ไม่ ทราบ ว่า คุณ ลูกค้า ต้อง การ ทราบ เงื่อน ไข ด้าน,6.102,9.506
 ใด คะ ขอ อนุญาต ชี้แจง เงื่อน ไข ใน การ รับ,9.506,12.91
 สิทธิ ดัง นี้ ค่ะ แพ็คเกจ พลี แฟ แฟ มี รี,12.91,16.314
รับ สิทธิชมฟรี ยี่สิบ สี่ เดือน,16.33,18.746
ผ่าน กล่อง a is playbox,18.826,20.962
 จะเริ่มตั้งแต่สมัครและ,20.962,23.098
ติดตั้งแพ็กเกจเอไซเบอร์ที่กำหนด,23.178,26.187
สำเร็จ สิทธิ์การใช้งานสามารถใช้ได้,26.187,29.196
ตามระยะเวลาที่กำหนดเท่านั้นค่ะ,29.196,32.506
และสิทธิ์ที่ได้รับจะสิ้นสุดทันที,32.746,35.813
ที่ยกเลิกบริการเปลี่ยนแพ็กเกจ,35.813,38.266000000000005
หรือโอนเปลี่ยนแปลงค่ะ แพ็คเกจ,38.282,41.099
เพลย์ สามารถรับสิทธิ์ได้,41.099,43.513
เฉพาะบุคคลธรรมดาเท่านั้น,43.513,46.33
บริษัทขอสงวนสิทธิ์ในการเปลี่ยนแปลง,46.378,49.283
โดยไม่ต้องแจ้งให้ทราบล่วงหน้า,49.283,51.866
สำหรับ ช่อง รายการ จาก แพ็คเกจ เพลย์ แฟ ม ม รี่,51.978,55.642
รายการต่าง ๆ ที่ได้รับชมฟรี,56.778,59.620999999999995
ได้บนกล่อง playbox เงื่อนไขการรับ,59.620999999999995,62.464
สิทธิ์วิวรับสิทธิชมวิวพรีเมียม,62.464,65.307
โดยไม่มีค่าใช้จ่ายเพิ่มเติม,65.258,67.706
นานสูงสุดสิบสองเดือนค่ะ,67.722,70.33
ลูกค้าต้องทำการรับสิทธิ์,70.57,72.722
จากเอสเอ็มเอสที่ได้รับ,72.722,74.874
ด้วยหมายเลข ais fiber,74.89,77.402
ที่สมัครแพ็กเกจไว้,77.45,79.322
เพื่อเริ่มใช้งาน,79.402,81.082
หากลูกค้าทำการยกเลิกแพ็กเกจ,81.226,83.93
เซ ฟา ม ม รี่,83.882,85.178
สิทธิ์การรับชม วิว พรีเมียร์ จะ ถูก ยกเลิก,85.258,88.50099999999999
 พร้อมกัน ทันที ค่ะ หาก ลูกค้า ต้องการ,88.50099999999999,91.44999999999999
รับชมวิวพรีเมียมต่อ,91.466,93.466
จะต้องทำการสมัครใหม่,93.546,95.61
รับชมวิวได้ 4 อุปกรณ์นะคะ,95.786,98.426
ผ่าน เว็บไซต์,98.634,100.917
 ที่ www.view.com หรือ,100.917,103.962
ดาวน์โหลด แอปพลิเคชัน วิว ผ่าน แอป โซล,104.042,107.642
และ กูเกิล เพลย์ สโตร์ ค่ะ ยื่นขาย,107.722,110.109
 บริการเสริม เอไอเอส เค รย์ บล็อก,110.109,112.794
อัตราค่าบริการ ais-bayboss,112.778,116.24300000000001
 เดือนละ 129 บาทต่อจุด,116.24300000000001,118.84200000000001
ไม่รวมภายในสี่มูลค่าเพิ่ม,118.922,121.37
เว้นแต่ได้รับส่วนลด,121.514,123.674
ตามรายการส่งเสริมการขายแพ็กเกจหลักค่ะรับสิทธิ์,123.626,127.506
ยืมใช้อุปกรณ์เอไอเอสเซ บล็อกหนึ่งตัวต่อจุด,127.506,131.386
ตลอดระยะเวลาการใช้บริการ,131.594,134.874
กรณียกเลิก หรือ สิ้นสุด การ ใช้บริการ,134.954,138.466
 ต้อง ส่งคืน อุปกรณ์ เอไอเอส เพลย์ บล็อก ทั้งหมด,138.466,142.298
ให้แก่บริษัทในวันยกเลิก,142.41,145.09799999999998
หรือสิ้นสุดการใช้บริการ,145.09799999999998,147.45
หากไม่ส่งคืน,147.498,149.082
ผู้ใช้บริการยินยอมชำระ,149.13,151.63
ค่าอุปกรณ์ให้แก่บริษัท,151.63,153.81799999999998
ตามเงื่อนไขที่บริษัทกำหนดรับ,153.93,157.026
ส่วนลดค่าบริหารจัดการอุปกรณ์,157.026,160.122
สามพันเก้าสิบหกบาท,160.202,162.138
เมื่อใช้บริการเอเอสเซ บล็อก,162.25,164.89
ตามกำหนดระยะเวลาและเงื่อนไขของแพ็คเกจ,164.97,168.602
ที่ผู้ใช้บริการตกลงสมัครใช้บริการค่ะสำหรับ,168.714,172.755
ผู้ใช้บริการอินเทอร์เน็ต a ไอ เอส ไฟเบอร์,172.755,176.218
แพ็กเกจความเร็วห้าสิบเมกะบายขึ้นไป,176.266,179.802
และใช้บริการ AIS Playbox,179.786,182.362
จุด ที่ หนึ่ง แล้ว สามารถ สมัคร ใช้ บริการ,182.538,185.59300000000002
 เอ เอส เปรย์ บล็อก เพิ่ม ได้ สูง สุด สอง จุด,185.59300000000002,188.954
รวมจุดที่ใช้บริการอยู่เดิมเป็นสาม,189.066,192.19400000000002
จุดค่ะ โดยเจ้าหน้าที่จะติดต่อกับ,192.19400000000002,195.322
เวียน นัด วัน และ เวลา ใน,195.498,197.731
 การ เข้าไป ติดตั้ง ais playbox,197.731,200.28199999999998
ภายใน ยี่สิบ สี่ ชั่วโมง,200.362,202.554
ไม่สามารถใช้ร่วมกับส่วนลดหรือโปรโมชั่น,202.602,206.342
ส่งเสริมการขายอื่น ๆ ของ aif fiber ได้นะคะ,206.342,210.394
เมื่อใช้บริการจนครบระยะ,210.602,213.138
เวลาใช้บริการ ais playbox,213.138,215.674
ระบบจะทำการต่ออายุ,215.85,218.316
ใช้บริการให้อัตโนมัติ,218.316,220.474
ตามอัตราค่าบริการเดิม,220.618,223.194
หรือ,223.21,223.962
ตามรายการส่งเสริมการขาย ณ ช่วงเวลานั้น,223.946,227.738
โดยจะมีการส่งเอสเอ็มเอสแจ้งก่อนที่การ,227.754,231.202
ต่ออายุการใช้บริการจะเริ่มมีผลค่ะ,231.202,234.65
หากยกเลิกบริการ ais-bayboss,235.018,238.042
ก่อน ครบ กำหนด ระยะ เวลา,238.09,240.354
