text,start,end
อีไอเอสพอล์ฟเซ็นเตอร์สวัสดีค่ะ,0.074,3.002
ไม่ทราบว่าต้องการความเชื่อเหลือในด้านใดคะไม่ทราบว่า,3.05,6.789
ตอนนี้กำลังเรียนสายอยู่กับคุณอะไรอยู่คะค่ะคุณเอิ้น,6.789,10.777999999999999
คุณ เอิร์ธ ต้องการ ชิม แบบ ใด คะ มี ไหม คะ คุณ เอิร์ธ,10.922,14.682
เพื่อ ใช้ งาน อินเทอร์เน็ต หรือ ว่า โทร มาก กว่า กัน,14.762,18.099
 นะคะ ขอ แนะ นำ เป็น ตัว คิม gen x ค่ะ สามารถ,18.099,21.714
 ซื้อ ได้ ที่ ร้าน สะดวก อยู่ ใกล้ บ้าน ได้ เลย ค่ะ,21.714,25.051
เป็น จิม เติม เงิน นะคะ,25.162,26.842
และโซลพิเศษเพียงแค่,27.05,29.074
ลูกค้าเติมเงิน 49 บาท,29.074,31.098000000000003
ลูกค้าสามารถใช้อินเทอร์เน็ตในรถสตรีทได้,31.146,34.458
สอง ร้อย เมตร,34.442,35.578
โฟล์ฟรีทุกเครือข่าย 100 นาที,35.69,38.49
นาน สิบ ห้า วัน เลย ค่ะ ได้ เลย ค่ะ,38.506,41.434
คุณเอิร์ธต้องการความเชื่อเหลือใน,41.546,43.707
ด้านใดเพิ่มเติมไหมคะ ค่ะ คุณเอิร์ธ,43.707,46.138
คือทางเราต้องแจ้งก่อนนะ,46.154,48.282000000000004
คะว่าทางทางบริษัทของเรา,48.282000000000004,50.714000000000006
ช่วยเหลือกับลูกค้าของเราเฉพาะการบอก,50.858,53.914
รายละเอียดโปรโมชั่น,53.898,55.578
หรือว่าข้อมูลต่างๆของตัวเครื่องนะคะ,55.562,58.394
แต่ว่าจะไม่สามารถทำการสั่งซื้อจับ,58.506,61.658
ทางคอร์เคนเตอร์ได้ค่ะ อ่าไม่ต้องก็ได้,61.866,65.01
ค่ะคุณเอิร์ธสามารถสั่งซื้อผ่านทางเอเอส,65.01,68.15400000000001
ออนไลน์โฟลด์ได้เลยค่ะ,68.106,70.202
ใช่ ค่ะ,70.186,71.226
สามารถสั่งซื้อผ่านทางเว็บไซต์ของเราได้เลยค่ะ,71.242,74.458
มีบอกรายละเอียดโปรโมชั่นต่างๆ,74.57,77.114
แล้วก็มีแท็บเล็ตบ้างมาเลยค่ะ,77.162,79.514
ทั้ง iPad,79.466,80.506
Galaxy แถบ เลย ค่ะ ใช่,80.714,82.818
 ค่ะ พิมพ์ ที่ google ได้ เลย ค่ะ,82.818,84.922
แล้วก็เข้าไปที่หน้า,84.906,86.842
มือถือและอุปกรณ์นะคะ,86.794,88.986
หลังจากนั้น ให้เลือกตัวเลือกเป็นแท็บเล็ต,89.034,92.026
ที่ aas ออนไลน์โตได้เลยค่ะ หากคุณเอิร์ธสามารถ,92.17,95.822
ทำการสั่งซื้อผ่านทางออนไลน์ได้เลยนะคะ,95.822,99.194
ไม่ต้องว่าคุณเอิร์นมีข้อ,99.178,101.21
มีคำถามอะไรสงสัยเพิ่มเติมไหมคะระยะ,101.194,104.738
เวลาในการจัดตรงที่ดำเนินการทำการเสร็จ,104.738,108.282
แล้วเรียบร้อยจะอยู่ที่,108.234,110.202
3-5 วันทำการค่ะ,110.41,112.45
 ไม่รวมวันหยุดเสาร์อาทิตย์,112.45,114.49000000000001
แล้ววันหยุดนะคัท ตะเลอ นะคะ,114.57,116.85
 คุณเอิ้นมีข้อมูลอะไรเพิ่มเติม,116.85,119.13
เกี่ยวกับ,119.37,120.154
