text,start,end
พร ฟิน แก้ว สวัสดี ค่ะ รัช รักษา สาย,0.266,3.45
ขอบคุณมากครับ,3.914,5.498
สวัสดี ค่ะ คุณ ลูกค้า,5.482,6.874
รบกวน ขอ ทราบ ชื่อ คุณ ลูกค้า,6.986,9.555
 ด้วย ค่ะ ค่ะ คุณ สม พงษ์,9.555,11.482
รบกวน ขอให้ อยู่ อย่าง ละเอียด ของ คุณ ลูกค้า ด้วย นะคะ,11.882,15.77
ได้แก่,15.978,17.018
สำนักงานเลข,17.002,18.266
สมบูรณ์,20.426,21.242
เพื่อที่ ฉัน จะ ได้ ตรวจสอบ พื้น ของ,23.498,25.338
ค่ะ,25.738,26.554
ว่า สามารถ ติดตั้ง ได้ หรือไม่ คะ ค่ะ,26.73,29.810000000000002
 ขออนุญาต ทวน นะคะ ออฟฟิศ เลข ที่,29.810000000000002,32.89
สอง หนึ่ง สาม,33.514,34.874
พัก สอง สอง,34.858,36.378
การ สร้าง ความรู้ ที่ มี ความรู้ ใน ชีวิต ของ ตน คือ ความรู้ ที่ มี ความรู้ ใน ชีวิต ของ ตน คือ ความรู้ ที่ มี ความรู้ ใน ชีวิต ของ ตน คือ ความรู้ ที่ มี ความรู้ ใน ชีวิต ของ ตน คือ ความรู้ ที่ มี ความรู้ ใน ชีวิต ของ ตน คือ ความรู้ ที่ มี ความรู้ ใน ชีวิต,36.522,38.673
 ของ ตน คือ ความรู้ ที่ มี ความรู้ ใน ชีวิต ของ ตน คือ ความรู้ ที่ มี ความรู้ ใน ชีวิต ของ ตน คือ ความรู้ ที่ มี ความรู้ ใน ชีวิต ของ ตน คือ ความรู้ ที่ มี ความรู้ ใน ชีวิต ของ ตน คือ ความรู้ ที่ มี ความรู้ ใน ชีวิต ของ ตน คือ มี ใน ชีวิต ของ ตน คือ,38.673,40.794000000000004
สวัสดี ค่ะ คุณ ลูกค้า ขอต้อนรับสู่ สวัสดี ค่ะ สวัสดี ค่ะ สวัสดี ค่ะ สวัสดี ค่ะ สวัสดี ค่ะ สวัสดี ค่ะ สวัสดี ค่ะ สวัสดี ค่ะ สวัสดี ค่ะ สวัสดี ค่ะ สวัสดี ค่ะ สวัสดี ค่ะ สวัสดี ค่ะ สวัสดี ค่ะ สวัสดี ค่ะ สวัสดี ค่ะ สวัสดี ค่ะ สวัสดี ค่ะ สวัสดี ค่ะ สวัสดี ค่ะ สวัสดี ค่ะ สวัสดี ค่ะ สวัสดี ค่ะ สวัสดี ค่ะ สวัสดี ค่ะ สวัสดี ค่ะ สวัสดี ค่ะ สวัสดี ค่ะ สวัสดี ค่ะ สวัสดี ค่ะ สวัสดี ค่ะ สวัสดี ค่ะ สวัสดี ค่ะ,40.81,43.834
ดิฉัน ขอเวลา ตรวจสอบ สักครู่ นะคะ,43.946,46.874
รบกวน คุณ ลูกค้า ถึง ค่ะ,47.018,48.538
สาย รอ สักครู่,48.458,49.402
ขอโทษ ที่ ให้ เธอ ทราบ ว่า ฉัน ไม่ รู้ ว่า ฉัน จะ ทำ อะไร ให้ คุณ ดี ที่สุด ใน ชีวิต ของ ฉัน ไม่ รู้ ว่า ฉัน จะ ทำ อะไร ให้ คุณ ดี ที่สุด ใน ชีวิต ของ ฉัน ไม่ รู้ ว่า ฉัน จะ ทำ อะไร ให้ คุณ ดี ที่สุด ใน ชีวิต ของ ฉัน ไม่ รู้ ว่า ฉัน จะ ทำ อะไร ให้ คุณ ดี ที่สุด ใน ชีวิต ของ ฉัน ไม่ รู้ ว่า ฉัน จะ ทำ อะไร ให้ คุณ ดี ที่สุด ใน ชีวิต ของ ฉัน ไม่ รู้ ว่า ฉัน จะ ทำ อะไร ให้ คุณ ดี ที่สุด ใน ชีวิต ของ ฉัน ไม่ รู้ ว่า ฉัน จะ ทำ อะไร ให้ คุณ ดี ที่สุด ใน ชีวิต ของ ฉัน ไม่ รู้ ว่า ฉัน จะ ทำ อะไร ไม่ รู้ ว่า ฉัน จะ ทำ อะไร อะไร ไม่รู้ ว่า ,49.45,51.578
สาย รอ นะคะ จาก การ ตรวจสอบ ข้อมูล เบื้องต้น,51.53,55.418
พบว่าบริเวณ,55.85,56.986
ดังกล่าว สามารถ ติดตั้ง ได้,57.226,59.642
ใน บาง พื้น นี้,59.786,60.602
ไม่ทราบสำนักงานคุณลูกค้า,62.058,64.346
