text,start,end
สวัสดีค่ะจากบริษัทเอไอเอสนะคะดิฉันก็โทรมาแจ้งโปรโมชั่นพิเศษ,0.0,4.01
สำหรับคุณลูกค้านะคะตอนนี้ดิฉันกำลังเรียนไส้อยู่กับคุณนุชภวัณ,4.01,7.837
ถูกต้องไหมคะ เนื่องจากลูกค้าเป็นลูกค้า platinum นะคะของเอไอเอสนะ,7.837,11.664
คะทางเราจึงขออนุญาตติดต่อมาเพื่อแจ้งสิทธิพิเศษสำหรับคุณลูกค้าค่ะ,11.664,15.674
เพื่อรองรับสถานการณ์ปัจจุบันนะคะที่ลูกค้าต้องใช้อินเทอร์เน็ต,16.17,19.914
มากขึ้น วันนี้ทางเอไอเอสค่ะจึงขอมอบสิทธิพิเศษที่ครอบคลุม,19.914,23.866
ถึงการใช้งานของลูกค้าโดยจะเป็นอินเทอร์เน็ต,23.914,26.49
ห้า ปี ค่ะ ที่ มี ความ เร็ว สูง สุด,26.57,28.698
ดาวน์โหลดอัพโหลดเนี่ย,28.746,30.202
ไม่มีสรุปเลยค่ะ,30.154,31.45
เม็ดฟรีไม่อั้น ไม่ลดสปีด,31.402,33.498
พร้อมกัน ธูปี ในเครือข่ายฟรีตลอดยี่สิบสี่ชั่วโมงเลยนะคะ,33.61,37.082
และก็สามารถทูนอกเครือข่ายได้มากถึง 900 นาทีเลยค่ะ,37.386,40.762
ไม่ทราบว่าคุณนุชภวัลย์ปกติ,40.842,42.906
ใช้ อินเทอร์เน็ต หรือว่า,43.178,45.242
type to มากกว่าอันค้า อืม,45.226,47.546
ถ้าอย่างนั้น ประภาพันธ์ขออนุญาตตรวจสอบการใช้งานของ,47.53,51.226
คุณนบประวัติสักครู่นะครับเพื่อที่จะได้นำ,51.434,53.914
แนะนำโปรโมชั่นให้ตรงตามความ,54.25,56.922
ต้องการแล้วก็การใช้งานของลูกค้าให้มากที่สุดค่ะ,57.194,59.802
สักครู่นะคะ อ๋อ ยินดีเลยค่ะคุณนพวัน,59.754,63.13
ได้ค่ะ ให้เดี๋ยวเดี๋ยวเดี๋ยวขอ,63.146,64.986
