text,start,end
สวัสดีค่ะ,0.0,0.794
เอเอสไฟเบอร์ ยินดีให้บริการค่ะ,0.874,3.546
ไม่ทราบว่าคุณลูกค้าต้องการสอบถามข้อมูลเรื่องใดคะ,3.722,6.906
อ่า ก่อน การ สนทนา ใน ครั้งนี้ นะคะ,6.826,9.53
เอเอสไฟเบอร์,9.578,10.874
จะขอทำการบันทึกเสียงการสนทนา,10.922,13.498
เพื่อใช้ในการปรับปรุงแก้ไขการ,13.546,15.585999999999999
ให้บริการในครั้งถัดไปนะคะ,15.585999999999999,17.625999999999998
ขออนุญาตนะคะ ค่ะ,17.77,19.898
ที่ลูกค้าบอกมาเมื่อกี้,19.85,21.724
เนี่ยค่ะ มันเป็นยังไงนะคะ,21.724,23.866
รบกวนช่วยเล่าให้ฟังอีกทีได้ไหมคะ,23.946,26.522
ค่ะ,28.394,29.146
ก็คือว่าเสียบที่,29.194,30.906
วัด,30.922,32.026
ก็คือเสียบที่ดอกเตอร์กับสาย LAN แล้วไม่ออกใช่ไหม,32.106,35.282000000000004
คะ แต่ว่า Wi-Fi ใช้งานได้ปกติใช่ไหมคะ,35.282000000000004,38.458000000000006
คุณลูกค้าอยู่แถวไหนนะคะ,39.21,41.306
อ๋อ ค่ะ,41.354,42.458
คุณลูกค้ามีสาย LAN สำรองไหมคะ,43.242,46.234
แบบได้ลองใช้ แบบใส่สำรอง,46.186,50.042
ค่ะ ทางทูตจะขอเสนอวิธีแก้ปัญหา,50.314,52.903999999999996
เบื้องต้นให้กับคุณลูกค้าก่อนนะคะ,52.903999999999996,55.257999999999996
แต่หากว่ายังไม่สามารถใช้งานได้ปกติ,55.402,58.106
ก็จะส่งช่างเข้าไปตรวจสอบอินเทอร์เน็ต,58.25,60.705
ให้กับลูกค้าอีกครั้งหนึ่งนะคะ,60.705,62.714
อันดับแรกนะคะ อยากจะให้,62.826,64.89
คุณลูกค้าลองเช็คว่าวางตัวเครื่องอุปกรณ์,64.906,67.623
ให้อยู่ในตำแหน่งที่กระจายสัญญาณได้ดี,67.623,70.586
ไม่ได้วางไว้ใกล้อุปกรณ์ไฟฟ้าหรือว่า,70.698,73.69
ไม่มีของวางทับบนเบาเตอร์,73.738,76.09
หรือว่าไม่ได้วางห่างไกลจากอุปกรณ์ที่,76.33,78.832
เชื่อมต่อสัญญาณอินเทอร์เน็ตอย่างนี้หรือเปล่าคะ,78.832,81.562
อืม อ๋อ ค่ะ,81.546,83.002
ถ้าอย่างนั้นอยากจะให้คุณลูกค้าลองตรวจเช็คว่า,83.242,86.426
ได้เสียบปลั๊ก,86.57,87.802
แล้วก็สายสัญญาณอินเทอร์เน็ต,87.85,90.49
อยู่ตลอดหรือเปล่าคะ,90.506,91.994
พอดีว่าเราไม่แนะนำให้แบบพลอดบ่อยๆอย่างเงี้ยค่ะ,92.202,95.706
ก็คือไฟสีเขียว,96.522,97.914
ตลอดเลยใช่ไหมคะ,97.866,99.226
แล้วตรง,99.562,101.466
ช่องเสียบสายแลนด์นะคะ มีไฟเขียวขึ้นไหมคะ อ๋อ,101.77,105.082
ถ้าอย่างนั้นก็อาจจะอยู่ที่,106.186,108.41
อยู่ที่,108.362,109.338
เป็นไปแล้วอยู่ที่กอง,109.578,110.714
เราเต้อนะคะ แต่ว่า,110.698,113.498
ตอนนี้ก็ยังไม่แน่ใจว่าเป็น,113.77,115.514
หือ,115.722,116.538
ตรงไหน อาจจะเป็นกองเลานเตอร์ หรือ,117.066,119.81700000000001
อาจจะเป็นที่สัญญาณของ AIS ก็ได้,119.81700000000001,122.87400000000001
เอ่อ ยังไงเราจะส่งช่าง,122.922,125.05
เข้าไปลองดูก่อนนะคะว่าเป็นยังไงบ้าง,125.322,129.114
อ๋อ ค่ะ,129.29,130.17
เอ่อ ขอทราบ,130.314,131.482
หมายเลขผู้ใช้บริการของครูลูกค้า,131.498,133.69
ก่อน นะคะ,133.866,134.682
ใช่แล้วค่ะ,135.018,136.794
ขอทราบเบอร์โทรศัพท์ของคุณลูกค้าหน่อยค่ะ ค่ะ,136.778,139.77
ขออนุญาตเช็คข้อมูลให้สักครู่นะคะ เอ่อ คุณลูกค้า,139.85,143.218
ชื่อคุณเอกชัย นามสกุล ศรีวิชัย ชาญ ใช่ไหมคะ อ๋อ,143.218,146.362
ไม่ใช่คุณเอกชัยนะคะ,147.498,149.69
งั้นตอนนี้ดิฉันกำลัง,150.378,152.314
คุยกับปุ๊กปุ๊นอะไรอยู่คะ,152.65,154.17
แล้วก็อยากจะขอทราบเบอร์โทรศัพท์,154.282,156.336
ที่จะให้ช่างติดต่อเข้าไปหน่อยค่ะ,156.336,158.61800000000002
ใช่ค่ะ,158.698,160.858
ที่อยู่ที่,162.442,163.898
เอ่อ,163.882,164.698
เป็นที่ระบุไว้ใช่ไหมคะ,165.002,166.874
ที่อยู่ที่ ยี่สิบเจ็ด ธับ สี่ มุม,167.018,168.922
3 ตำบลน้ำแพร่อำเภอหางลง จังหวัดเชียงใหม่,168.906,171.962
เป็นที่อยู่เดิมใช่ไหมคะ,171.914,173.53
อ่า ค่ะ,174.122,175.13
งั้นเดี๋ยวจะให้ช่างเข้าไปดูแลให้นะคะ,175.306,177.946
เอ่อ เท่าที่เช็คคิวดูตอนนี้เป็น,178.346,181.21
ประมาณวันพรุ่งนี้เช้านะคะ คุณลูกค้า,181.226,183.699
สะดวกไหมคะ ค่ะ สักประมาณ,183.699,185.49800000000002
เก้า โมง ถึง สิบ โมง ค่ะ,185.546,187.226
หรือว่าช่วงเช้า ก่อนเที่ยงค่ะ ค่ะ,187.274,189.818
ก่อนช่างจะเข้าไปนะคะจะให้โทรไปติดต่อคุณลูกค้าอีกครั้งนะคะ,190.794,194.682
เออ คุณลูกค้ามีอะไรจะสอบถามเพิ่มเติมอีกไหมคะ,195.37,198.426
ตอนนี้นะคะ,200.01,201.658
จะให้ช่างเข้าไป,201.866,203.002
ตรวจสอบให้ก่อนนะคะ,202.922,204.442
ถ้าเป็น,204.49,205.274
เอ่อ,205.61,206.362
เป็นเกี่ยวกับอุปกรณ์ของลูกค้า ไม่ว่าจะเป็น,206.442,209.594
ราวเตอร์ หรือว่าสาย,209.77,212.282
ไทยแลนด์ หรือว่า,212.522,213.818
อุปกรณ์อื่น ๆ ถ้า,213.93,215.994
ยังอยู่ในประกันนะคะ คุณลูกค้าก็จะไม่เสียค่า,216.106,219.194
ใช้จ่ายค่ะ คุณลูกค้ายังอยู่ในประกันหรือเปล่าคะ,219.274,222.714
ได้เลยค่ะ วันพรุ่งนี้นะคะ,223.53,225.946
ค่ะ ขอบคุณค่ะ,225.866,227.898
ทั้ง,228.042,229.274
เอเอสขอขอบคุณที่ลูกค้าไว้วางใจให้เอเอสได้ดูแลนะคะ,229.322,233.178
ก่อนวางสายนะคะ รบกวนให้คะแนนกับการบริการ,233.354,236.46800000000002
ในครั้งนี้ด้วยนะคะ ขอบคุณค่ะ ขอบคุณค่ะ สวัสดีค่ะ,236.46800000000002,239.80400000000003
