text,start,end
ดวงใจในดวงจะรับสาย,1.258,3.322
ไอเอสเซอร์วิสยินดีให้บริการค่ะ,3.242,5.786
ไม่ทราบว่า,5.802,7.002
คุณลูกค้าต้องการสอบถามข้อมูล,6.986,9.214
เรื่องใดคะคุณลูกค้าหมายถึง,9.214,11.194
เบอร์เสริมชีวิตเลขเศรษฐีใช่ไหมคะถ้าเป็นเบอร์,11.242,14.706000000000001
พญาหงส์พญา มังกรจะเป็นของอีกค่ายค่ะ เดี๋ยวค่ะ,14.706000000000001,18.17
คุณลูกค้า ทางเราเองก็มีเบอร์มงคลบริการคุณลูกค้านะ,18.218,22.178
คะ เบอร์เสริมชีวิตเลขเศรษฐีของ AIS เองก็เป็นเบอร์มงคลค่ะ,22.178,26.138
พัดโดยแมนการินค่ะ แมนการิน แกเป็นดาวไหนลูก,26.282,30.202
ตัวเลขเลยค่ะ,30.186,31.354
ผู้คนขว้าง,32.01,33.146
เม็ด เทโรจี ค่ะ เม็ด เทโรจี ค่ะ,33.994,36.954
การออกแบบตัวเลข,37.77,39.93
ซึ่งสามารถขับเคลื่อน,39.978,41.498
ชีวิตด้านบวก,42.314,43.674
ฮึ,43.818,44.634
ตัวเลขที่อยู่รอบตัวสามารถเอามาร้อยเรียง,44.65,47.834
ให้เกิดพลังงานได้,48.01,49.786
ถ้าเรารู้จักตัวเลขที่แท้จริงค่ะ คือ,49.77,52.794
คุณกาลินแกจาเก็บข้อมูลทาง,52.81,55.459
สถิติแล้วก็ค่อนข้างจะเป็นข้อมูล,55.459,58.402
ที่พิสูจน์ได้เหมือนวิทยาศาสตร์ค่ะ,58.402,61.051
สังเกตดูว่าคนที่ใช้เบอร์โทรศัพท์แบบนี้,62.058,65.37
เป็นหมื่น ๆ คน,65.546,67.258
ที่ประสบความสำเร็จ,67.338,68.762
เขาใช้เลขกลุ่มไหนกัน,69.034,70.81
แล้วก็,70.826,72.122
มาคัดเบอร์เด็ด ๆ ออกมาเป็นเบอร์เสริมชีวิตเลขเศรษฐี,72.138,75.93400000000001
 สร้างความสำเร็จ เพิ่มทรัพย์ทวีคูณให้ทาง AIS ค่ะ,75.93400000000001,78.97000000000001
แล้ว,79.146,79.93
เบอร์มงคล ของ,79.978,81.178
ทางเราก็มี และมีตัวเลข,81.194,83.962
สองแปดเก้า และ อ่า,83.946,86.074
เจ็ด แปด เก้า,86.282,87.706
ซึ่งถือเป็น,87.754,89.082
เบอร์ที่ทางนั้นเรียกว่า เบอร์พญาหงส์ พญาบังกร ด้วยค่ะ,89.258,92.762
ราคาซิมก็ไม่กระเป๋าฉีดมงคลตั้งแต่,92.874,96.015
แรกซื้อเลยค่ะเบอร์ ซิมเบอร์ เสริมชีวิต เลขเสร็จผี,96.015,99.418
ราคา ซิม,99.402,100.538
หนึ่งร้อยเก้าสิบเก้าบาทค่ะงั้นลองเบอร์,100.682,104.442
ศูนย์ หก สอง,104.682,106.266
สอง,106.794,107.706
เก้า แปด แปด ห้า,108.042,110.298
สี่หก มั้ยคะ เลขหก ช่วยให้,110.314,112.64099999999999
มีโชคด้านการเงินมีเงินเก็บออม,112.64099999999999,115.258
รู้จักวางแผนการใช้จ่าย,115.306,117.338
การลงทุนเพิ่มมูลค่าด้านความรัก,117.354,119.802
เลข หก,119.85,120.666
ช่วยให้ดูดีมีเสน่ห์ทันสมัยโรแมนติก,120.746,123.418
ไม่เข้มขึ้นเกินไป,123.53,125.242
จะเสริมความหวานชื่นกับคนรักได้,125.29,128.226
เป็นอย่างดีด้านสุขภาพหาเงินได้,128.226,131.162
ถ้าเก็บเงินไม่อยู่จะไม่เป็นเศรษฐีค่ะ,131.146,133.658
ซิมเบอร์เสริมชีวิตเลขเสถีเลยต้อง,134.026,136.51700000000002
มีเลข 6 ด้วยค่ะ เลข 4 เป็นเลขเสริมดวง,136.51700000000002,139.25800000000004
โดดเด่นในด้านของการ,139.338,141.146
เติม,141.418,142.234
การค้าขาย,142.442,144.026
ทำมาค้าขึ้น,144.17,145.69
ขาย คล่อง,146.346,147.418
การเจริญรุ่งเรือง,148.074,149.466
ถ้าลูกค้าอยากจะเน้น,149.45,150.938
ความร่ำรวย,150.954,152.122
ยังไง,152.138,153.37
เบอร์มงคลของคุณลูกค้าก็ต้องมีเลข,153.418,156.066
 4 นะคะ งั้นคุณลูกค้าตกลงเลือกเบอร์,156.066,158.714
ศูนย์ หก สอง,158.698,160.442
สอง เก้า แปด,160.554,161.946
แปด ห้า สี่ หก นะคะ ซิมเบอร์,162.09,164.986
เสริมชีวิตเลขเศรษฐีนะคะ ซิม,165.194,167.77
หนึ่งร้อยเก้าสิบเก้า บาท ค่ะ,167.85,169.754
 ริม เบอร์ เสริม ชีวิต เลข เศรษฐี,169.754,171.92999999999998
จะเป็นการเปิดเบอร์ใหม่,171.914,174.362
ความแพ็กเกจมงคล,174.41,175.93
สี่ ห้า หก ค่ะ แพ็คเกจ มงคล,175.946,178.458
สี่ ห้า หก ต่อ เดือน,178.506,180.122
ได้เน็ต 5G,180.138,181.626
แรง เต็มสปีด,181.61,183.13
สี่ สิบ ห้า กิกาไบต์,183.274,184.922
ความใช้งานต่อเนื่อง,184.938,186.554
เหน็ดไม่อ้าน,186.506,187.642
ยี่สิบ,187.978,188.858
Make a bit,188.874,189.786
เพอร์เซ็ต พวกลูกเครือข่าย,189.706,191.802
สี่ ห้า หก นาที,192.106,194.138
ได้รับไอเอสไวไฟไม่สำกัด,194.09,196.314
และยังได้รับสิทธิ,196.33,197.626
AIS Play Family นาน,197.578,199.683
 12 เดือนด้วยค่ะ ไม่มีค่ะ,199.683,202.138
การซื้อผ่าน Call Center ของ AIS จะเป็นการชำระ,202.154,205.618
ด้วยบัตรเครดิต หรือ Debits ค่ะ เป็น Ads ของ AIS ค่ะ,205.618,209.082
ปกติต้องเสียค่าบริการเดือนละ,209.098,211.514
หนึ่งร้อยสิบเก้า บาท ต่อ เดือน,211.562,214.042
ช่องพรีเมี่ยมระดับโลก,215.434,217.498
พร้อมหนังซีรีส์และการ์ตูนออนดีมาน,217.578,220.506
หนังก็จะมีหนังจากไข้หนังระดับโรคยาง,220.778,223.802
Wonderfather entertainment,223.818,226.074
ช่อง ซีดีเอช,226.058,227.418
ชม ข่าว จาก ช่อง CNN,227.85,230.554
ดู การ์ตูน ช่อง การ์ตูน เน็ตเวิร์ค,230.57,232.634
มีรายการวาไรตี้ไลฟ์สไตล์อาหาร,232.682,235.482
เอเชียนฟูดเน็ตเวิร์กรับฟรี,235.482,237.722
แพ็คเกจฟุตบอลไทยซึ่ง,237.962,239.93
ปกติ,239.914,240.666
สี่ สิบ เก้า บาท ต่อ เดือน มี บอล,240.618,243.27599999999998
 ไทย สด ทุก แมตช์ มาก กว่า หก ร้อย แมตช์,243.27599999999998,246.266
หอม ไฮไลท์ และลีลา,246.378,248.058
ดูผ่านมือถือได้ทุกที่ทุกเวลา,248.074,250.58100000000002
ค่ะหลังจากที่แพ็คเกจเริ่มมีผลใช้งาน,250.58100000000002,253.33800000000002
รอ รับ เอส เอ็น เอส,253.29,254.714
กดยืน อ่า ยืนยันเพื่อกดรับสิทธิ,254.698,257.754
และเริ่มใช้งานแพ็คเกจ,257.77,259.418
โดยสามารถรับสิทธิได้ภายใน,259.754,262.33
สิบวัน,263.69,264.538
นับจากวันที่เริ่มใช้งานแพ็คเกจ,264.554,266.938
สมัครแพ็กเกจสำเร็จ,267.754,269.21
ลูกค้าจะได้รับเอสเอ็มเอส,269.194,271.002
เพื่อกด รับ สิทธิ์ แพ็คเกจ เสริม,271.114,273.146
Play Family ปี 6 เดือน,273.194,275.162
โดยระบบจะส่งข้อความ,275.114,276.954
เพื่อยืนยันการสมัครใช้แพ็คเกจ,276.938,279.13
ลูกค้าจะได้รับเอส,279.178,280.602
เอ็มเอส ภายในหนึ่งวัน,280.682,282.458
สมวนสิทธิ์ลูกค้าหนึ่งหมายเลขต่อหนึ่งสิบเท่านั้น,282.506,285.562
สามารถรับชมได้สูงสุดสองอุปกรณ์พร้อมกันค่ะ,285.578,288.826
ก่อนครบระยะชมฟรี,289.354,291.258
ระบบจะส่งข้อความแจ้งเตือนการต่ออายุ,291.178,294.082
ใช้แพ็กเกจ play family ล่วงหน้า 3 วันก่อน,294.082,296.986
การเรียกเก็บค่าบริการเดือนถัดไป ค่า,297.066,299.77799999999996
บริการแพ็กเกจ Play Family เดือนละ,299.77799999999996,302.48999999999995
หนึ่งร้อยสิบเก้าบาทค่ะ สิ่งนี้สำหรับการใช้,302.602,305.55899999999997
งานภายในประเทศไทยเท่านั้นค่ะ ค่าทางลูกค้า,305.55899999999997,308.76199999999994
มีเดินทาง,308.842,309.946
ไปต่างประเทศ ทางเล่าขอแนะนำ,310.09,312.691
 ซิมทูฟไลน์ ค่ะ รบกวนขอ,312.691,314.714
ชื่อและนามสกุลของคุณลูกค้าด้วยค่ะรบกวน,314.794,317.858
สะกดชื่อด้วยค่ะ ขอบคุณค่ะ คุณคุณหมื่นนะคะ,317.858,321.178
รบกวนขอน้ำตะกุลอีกครั้งด้วยค่ะ,321.386,324.218
หุ้น ๆ หมื่นแสนทรัพย์รวยล้านนะคะ,324.266,326.714
รบกวนขอที่อยู่แล้ว,326.666,328.218
เบอร์ติดต่อกลับด้วยค่ะ,328.394,330.618
ตารางวีมงคลคอนโด,330.634,332.762
สี่ สิบ สอง ทับ เก้า ห้า หก อาคาร ซี ค่ะ,332.938,335.186
 ถนน สุ คุ น วิ ทย์ เจ็ดสิบ เจ็ด,335.186,337.43399999999997
แคว้น ส่วนหลวง เขต ส่วนหลวง ค่ะ,337.45,340.018
 กรุงเทพมหานคร รหัสไปรษณีย์,340.018,342.58599999999996
หนึ่ง ศูนย์,342.666,343.994
สอง หก ศูนย์ ศูนย์ ค่ะ หอ เอ่อ,344.138,347.034
เจริญทวีมงคลคอนโด,347.114,349.338
สี่ สิบ สอง พับ เก้า ห้า หก อาคาร ซี ถนน สุคุม วิทย์ เจ็ด,349.514,354.211
สิบ เจ็ด แขวน สรวงหลวง เขต สวน หลวง,354.211,357.146
กรุงเทพมหานคร รหัสไปรษณีย์,357.29,359.706
หนึ่ง ศูนย์ สอง หก ศูนย์ ศูนย์,359.978,361.928
 นะคะรบกวนขอเบอร์ติดต่อด้วย,361.928,364.122
ด้วย ค่ะ ศูนย์ แปด สอง สอง สาม,364.33,366.70599999999996
 สี่ ค่ะ เก้า สี่ ห้า สาม ค่ะ,366.70599999999996,369.08199999999994
ขออนุญาตวนเบอร์นะคะ,369.194,370.938
ศูนย์ แปด สอง สอง สาม สี่,371.05,373.125
 เก้า สี่ ห้า สาม นะคะ ค่ะ,373.125,375.546
ขออนุญาตสรุปรายการดังนี้นะคะ คุณ คูณ หมื่น,375.754,379.354
รัก เป็น,379.37,380.41
เบอร์ เสริม ชีวิต,380.49,381.786
เลขเสถี,381.77,382.97
ราคา,382.986,383.93
หนึ่งร้อยเก้าสิบเก้า บาท,384.042,386.234
หนึ่ง ซิม นะคะ,386.25,387.514
คุณ ๆ หมื่น สะดวกสำลักเป็น,387.818,389.882
บัตรเครดิต หรือ บัตรเดบิต คะ รบกวน ขอ รายละเอียด ใหม่,389.866,393.49699999999996
 เลข บัตรเครดิต แล้ว วัน หมด อายุ หน้า บัตร ด้วย ค่ะ เลข บัตร เป็น,393.49699999999996,397.36999999999995
เกิด หก,397.45,398.33
สอง สี่,398.282,399.45
สี่ สาม สี่,399.754,401.338
สี่ ศูนย์ หก หก ห้า,401.418,403.642
ศูนย์ ศูนย์,403.786,404.826
เก้า ห้า,405.066,406.394
หมดอายุเมษายน,406.506,408.186
สองศูนย์สองห้านะคะ หุ้น หุ้น หมื่น,408.234,410.81
สะดวกรับสินค้าที่สาขาไหมคะ,410.89,413.05
หรือสะดวกให้สะสม,413.29,415.258
แบบพัสดุลงทะเบียนดีค่ะ เป็นของขนส่ง,415.37,418.714
เฮอรี่ ค่ะ,418.73,419.834
มี ค่า ขนส่ง เพิ่ม เติม 75 บาท,419.946,422.30300000000005
 นะคะ ราคา สิ้น แบบ รวม แบบ เป็น,422.30300000000005,424.95400000000006
หนึ่งร้อย,424.97,426.138
เก้า สิบ เก้า แล้วก็ ค่า ส่ง,426.442,429.69
สี่ สิบห้า บาท,429.834,430.97
รวมเป็น,430.954,431.802
สองร้อยสี่สิบสี่บาท,431.978,434.082
ค่ะมีของความส่งค่ะ,434.082,436.186
หลังจากทำรายการตัดบัตรแล้วของจะ,436.298,438.69
