text,start,end
สวัสดีครับ,0.0,1.146
น้องช้างจากเอไอเอสคอลเซ็นเตอร์มาดูแล,1.418,5.114
และพร้อมให้บริการด้านข้อมูลแล้วนะครับ เชียงแจ้งเรื่อง,5.418,9.327
ที่ต้องการได้เลยครับ ได้เลยครับ คุณลูกค้าต้องการ,9.327,13.236
ใช้งานแพ็คเกจแบบไหนดีครับ หากมีเบอร์ AIF รายเดือน,13.236,17.145
หรือเบอร์วันทุกข์คออยู่แล้ว,17.162,19.322
เพียงเปิดบริการโรมมิ่งและกดเลือก Hack Roaming,19.594,23.538
 Ready to Fly เพื่อสมัครแพ็กเกจต่างประเทศได้,23.538,27.482
โดยไม่ต้องซื้อซิมใหม่ครับ แต่หากคุณลูกค้ามี,27.69,31.534000000000002
ซิมทูฟไลน์ที่ยังใช้งานได้ตามปกติ เพียงเติมเงิน,31.534000000000002,35.674
ก็สมัครใช้งานแพ็คเกจทั้งโซนยุโรป,35.85,39.025
และเอเชียได้ครับมีสองแบบครับ,39.025,41.882
พักโรมมิ่ง เรดี้ ทู ไฟ,42.026,44.442
Path into Fly,44.65,46.426
คุณลูกค้าสนใจเป็นแพ็คเกจไหนดีครับ,46.634,49.21
สำหรับคุณลูกค้าที่มี Sindoo Fly อยู่แล้ว,49.162,52.506
เบื้องต้น น้องช้าง แนะนำให้,52.618,54.994
ตรวจสอบ วันใช้งานคงเหลือ,54.994,57.37
และสถานะของเบอร์,57.45,59.258
เพียงนำซิมการ์ดสั่นเครื่องและทดลองทู,59.53,62.706
ออกหรือเช็กยอดเงินโดยกดดอกจันทร์หนึ่ง,62.706,65.882
สอง หนึ่ง,65.802,66.938
เครื่องไหวสี่เหลี่ยมโทรออกครับ หากหน้าจอแสดงยอด,66.922,70.494
เงินวันคงเหลือ ก็สามารถสมัครแพ็กเกจได้เลยครับ,70.494,74.364
 หากสถานะเป็นปกติ คุณลูกค้าสามารถเติมเงิน,74.364,78.23400000000001
และสมัครใช้งาน Sindoo Fly,78.282,80.30499999999999
 ได้ทันที คุณลูกค้าสนใจ,80.30499999999999,82.618
นำไปใช้ในต่างประเทศ,82.602,84.314
ชื่อเมืองที่ต้องการเดินทาง,84.458,86.49
หรือระบุชื่อสนามบินที่ลงจอดใดครับ,86.57,89.882
เช่น ญี่ปุ่น,90.154,91.258
โตเกียว หรือ สนามบิน นาฬิกา เป็นต้น น้อง,91.242,94.467
ช้าง ขอ หมายเลขโทรศัพท์ ที่จะทำรายการ,94.467,97.692
หน่อยนะครับ ขออนุญาต ทวนนะครับ เป็นหมายเลข,97.692,101.21
ศูนย์ เก้า แปด แปด แปด สี่,101.162,104.25
ห้า ศูนย์ สาม ห้า,104.49,106.298
นะครับ ขอ ทราบ จำนวน วัน ที่ ต้องการ ใช้งาน ด้วย,106.378,110.13
 นะครับ ไม่ ทราบ ว่า เบอร์ ที่ ใช้ อยู่ เป็น ระบบ ใด,110.13,113.88199999999999
เบอร์เติมเงินหรือเบอร์รายเดือน,113.802,116.18400000000001
ครับ ผมขอแนะนำโปรพิเศษ,116.18400000000001,118.906
สำหรับลูกค้าที่เดินทางไปเอเชีย,118.858,122.26400000000001
เท่านั้น ราคาเพียง 899 บาท เน็ตใช้ในไทย,122.26400000000001,126.01
500 เมกะไบต์,126.058,127.61
ริมท่องเที่ยวต่างประเทศ,127.53,129.434
ที่สัญญาณดีที่สุดครับ,129.45,131.482
Net Roaming เพิ่มอีก,132.234,133.978
6 GB,133.962,135.066
รวมเป็น 12 GB,135.306,137.242
6GB บวก 6GB นาน 15 วัน,137.546,140.762
โทรกลับไทย นาทีละหกบาทเท่านั้น กดรักเน็ตเพิ่ม หก,141.194,145.02599999999998
 จิกาไบต์ฟรี เพียงกด ดอกจันทร์ เจ็ด เจ็ด เจ็ด ดอกจันทร์,145.02599999999998,149.11399999999998
99 เครื่องหมาย CVM,149.034,150.714
แล้วโทรออก น้องช้างจะทำการสมัครโปรโมชั่น,150.89,154.63799999999998
ให้ครับ แต่คุณลูกค้าต้องทำการลง,154.63799999999998,157.76199999999997
ทะเบียนซิมให้เรียบร้อยก่อนเดินทางไปต่าง,157.76199999999997,161.19799999999998
ประเทศ โดยสามารถทำได้ 2 วิธีคือ,161.19799999999998,164.634
1,164.842,165.594
ลงทะเบียนซิมด้วยตน,165.674,167.762
