text,start,end
นี่ก็คือข้อมูลของการตอบคำถาม,2.602,5.914
ข้อมูลเรื่องใดครับ ก่อนการอุทานาในครั้งนี้,6.09,9.914
ตราเอส,9.994,11.13
ขอทำการบันทึกเสียง,11.434,13.466
การสนทนา,13.578,14.778
เพื่อใช้ในการปรับปรุงแก้ไขการให้บริการ,14.89,18.234
ในครั้งถัดไปนะครับ ขออนุญาตครับ,18.314,20.714
 ครับ อินเทอร์เน็ตของคุณลูกค้าที่บอกว่า,20.714,23.354
ช้านี้,23.53,24.602
มันเป็นอย่างไร ลักษณะของอาการช้าคือ,24.682,28.378
โหลด ท้า,28.554,29.594
หรือเข้าหน้าเว็บหรือเล่นไอพอท,29.738,32.618
เก็บแซมไม่ได้ครับ ครับ,32.618,34.778000000000006
สาเหตุที่ทำให้อินเทอร์เน็ตช้า,34.73,37.146
ก็มีอยู่หลายสาเหตุนะครับ อาจจะเป็น,37.354,40.69
เรื่องของสัญญาณที่ทางเราปล่อยไปนะครับ,40.69,44.025999999999996
หรืออาจจะมีคลื่นรบกวนอื่นๆ นะครับ,44.138,47.042
 หรืออาจจะเป็นไปได้ว่าอยู่ที่แพ็กเกจ,47.042,49.946
อินเทอร์เน็ตของคุณลูกค้า,49.994,51.674
อาจจะอาจจะหมดนะครับก็เป็นไป,51.882,54.681999999999995
ได้ครับ ตอนนี้ให้ลูกค้าเริ่มต้นเช็ค,54.681999999999995,57.48199999999999
ที่แพ็กเกจก่อนนะครับ เพราะว่าเราเรา,57.48199999999999,60.28199999999999
เราคือทางสัญญาณของเรานี่น่าจะไม่มีปัญหานะครับ,60.49,64.186
แต่คิดว่าอาจจะอยู่ที่,64.33,65.978
แพ็กเกจของครูลูกค้า,65.93,67.418
งั้นผมจะขออนุญาต,67.626,69.434
เช็คข้อมูลของคุณลูกค้านะครับ ไม่ทราบว่าจะ,69.482,72.274
ได้หรือเปล่าครับ งั้นทางเอเอสขออนุญาตเช็คข้อมูล,72.274,75.281
ของคุณลูกค้านะครับ คุณลูกค้าใช้เบอร์โทรศัพท์,75.281,78.07300000000001
หมายเลขอะไรครับ ครับ หมายเลข,78.026,80.154
เบอร์โทรศัพท์ที่คุณลูกค้าใช้นะครับ,80.394,82.586
หมายเลข,82.794,83.61
เก้า สี่,85.45,86.81
เก้า สาม,87.594,88.89
สอง ห้า หก,88.938,90.33
ถูกต้องไหมครับครับเท่าที่ผม,90.506,92.474
ตรวจสอบให้นะครับ ตรวจสอบแพ็กเกจของคุณลูกค้า,92.394,95.74300000000001
นะครับ แพ็กเกจของคุณลูกค้าน่าจะไม่เพียงพอ,95.74300000000001,99.09200000000001
ต่อการใช้งานนะครับ คุณลูกค้าใช้แพ็กเกจอินเทอร์เน็ต,99.09200000000001,102.95600000000002
แบบไม่จำกัดที่ความเร็วลดลง,102.95600000000002,105.27400000000002
แพ็คเกจ หนึ่งร้อยเก้าสิบเก้า บาท เล่น,105.482,108.082
อินเทอร์เน็ต ความเร็ว ห้าร้อยสิบสอง ได้,108.082,110.97
ตอนนี้ลูกค้าเล่นครบ 7 จิ๊กแล้วครับ,111.53,114.626
 ก็ยังเล่นอินเนจได้ต่อเนื่องอยู่ครับ,114.626,117.72200000000001
แต่ ความเร็ว จะ ลดลง,117.866,119.61
จาก 512 จะลดลงเหลือ 128 ตาม,119.882,123.28200000000001
เงื่อนไขของ bracket นั้นเองครับ,123.28200000000001,126.68200000000002
ถาม ว่า,126.794,127.674
