text,start,end
แล้ว,1.93,2.682
กรณีเบ็ดนี้ผมต้องทำอย่างไรครับ,3.882,5.53
ไปแจ้งได้ที่ไหนก็ได้ใช่ไหมครับ,16.298,18.298
แหม่มชะบัง,29.674,31.066
สะดวกเดินทางไหมคะ ไม่สะดวกเลยครับ อยู่ไกลกันมากเลยครับ,31.178,34.682
ผมอยู่ภูเก็ตนะครับ,37.386,38.65
ไม่สะดวกเลยครับ แหล่งก็บังอยู่ที่ไหนเนี่ยครับ,38.826,41.242
เรายองอ่ะเหรอครับ,41.738,42.746
เป็นดีๆ,44.906,45.882
อาชญ์บุรี,45.802,46.906
ไม่เคยไปเลยครับ ไม่เคยไปจากนั้นเลยครับ,47.21,49.53
แล้วผมต้องไปแจ้งที่นั่นอย่างเดียวหรอครับ,52.874,55.93
เดี๋ยวบ้านมาจัด,60.778,61.914
แต่เหมือนว่ามันจะมาลง,62.25,64.482
ทุนที่เกิดของให้ได้ค่ะ,64.482,66.714
เดี๋ยวตี๊ ใครจะให้พาเราช่วยเหลือไหมคะ,66.698,70.01
ไปทำแกงเปิดฝัง,70.282,71.258
โดยการอุญสาหกิจให้ฝั่งสงครามแห่งชาติให้ค่ะ,71.85,74.778
ก็ได้ครับ,74.73,76.058
ได้ครับ,76.106,76.89
เพื่อไม่ให้ข้อมูลรวมถึงลูกค้า,80.458,82.717
นะคะ ลูกค้าลบจวนจบ,82.717,84.474
เสร็จแล้วนะคะ,85.29,86.298
สักพูดนะครับ,86.346,87.29
เย็นๆ เลยค่ะ,97.258,98.266
ครับผม พร้อมแล้วครับ ว่ามาเลยครับ,98.25,100.634
สถานที่เกิดของไปรษณีย์ไทยเร็ฟเขาบ้างค่ะ,104.938,107.994
จะจบเมื่อวันที่ 7 มิถุนายน,108.298,111.765
 2565 เวลาติดจากศูนย์ภาคสุดร้อนนะคะ,111.765,115.578
เวลาเท่าไรนะครับ,117.194,118.234
13.5,118.186,119.386
ไม่ทันครับ อันใหม่ครับ,119.466,120.73
ติดตาม,121.322,122.298
เวลา 13.50 น. ค่ะ,123.722,126.522
สิบสาม,127.242,128.346
13.05,129.13,130.394
ครับผม,135.466,136.346
ในชื่อของคุณลูกค้าเจิดสวน,138.058,140.194
นะคะ ก็คือสุขลูกค้าค่ะ,140.194,142.32999999999998
สาวกุ้ง,143.018,143.802
ที่รับไปทางชื่อนายของแก,143.754,146.274
เตอรี่นะคะ นายเลยนะฮะ,146.274,148.794
สมไทยแซ่ลี่ค่ะ สมไทยแซ่ลี่,150.826,153.456
 โอ้โห มีด้วยครับ นาคุณนิ แซ่ลี่,153.456,156.378
ว่าเลขที่ 68 บังเอียดนะคะ,159.754,162.074
18 หมู่ 7 ครับ,162.314,163.962
กำลังว่างกาง สุขาฝัน ยังจังหวัดเชียงใหม่,165.866,169.242
บ้านกลาง,169.706,171.034
เฉียงใหม่,172.426,173.37
ครับผม,173.45,174.234
ก็เป็นตรงนี้ 50124 ค่ะ,176.362,179.546
ห้า ศูนย์ หนึ่ง สอง ศูนย์ ครับ,179.562,181.85
โดยเทรดของผิวสูงแคลนเซอรี่นะคะ,183.786,186.65
- 062 ค่ะ- 062 ครับ,188.458,191.29
สุดยอด,191.338,192.09
5 3 4 ค่ะ 5 3 4 ครับ,192.778,195.802
1994 ค่ะ,197.354,200.634
ในชื่อผู้ส่งนี้เขาระบุเป็น,200.906,203.706
เป็นชื่ออะไรนะครับ,204.106,205.178
อันนึง,207.69,208.634
ครับผม,211.306,212.378
เขาชื่อผมเลยครับ อย่างงี้,213.418,215.546
อ๋อครับ หมายเลขกลางอิงเลยครับ,217.866,219.546
สวัสดีครับ คุณสตินะคะ,221.962,223.642
490 ค่ะ 490 ครับ,224.714,227.354
8 9 7 ค่ะ,229.066,231.034
97 ครับ,231.082,232.41
หมายถึงนะคะ,234.314,235.77
ไม่ต้องจะดูปาก,237.802,240.09
ดีค่ะ สปอร์ต,243.21,244.186
ดอกเลขค่ะ,244.106,245.146
พระสปอร์ 12 เล่มครับ,245.194,246.746
มันไม่ได้รู้สึก,248.49,249.722
ATM,250.346,251.695
 9 ใบ,251.695,254.394
ครับ,255.466,256.634
สมุดบัญชีก้อนเล่นค่ะ สมุดบัญชี,257.45,260.474
สมุดบัญชีธนาคารเนี่ยนะครับ,260.426,262.298
สวัสดีค่ะ,262.442,263.258
9 เล่มครับ,265.354,266.458
ในต้นเล่มนะคะ มี 3 เล่มเป็นที่,268.33,271.034
สามนะคะ,271.178,272.122
สามเนี่ยมชื่อผมด้วยนะครับ,272.042,274.138
ของทั้งหมดต้องมาในเฟือก 50 ชุดนะคะ,275.498,278.586
ครับผม,278.73,279.93
