text,start,end
ครับผม ใช่ครับ ไม่ใช่ครับ,1.098,3.13
ครับ,3.818,4.794
เกี่ยวกับการใช้งานผ่านโทรศัพท์บริษัท,6.794,9.306
และมีการลงทุนเยียม รายได้ที่ดินของคนกินสิ่งใหม่ได้เอง,9.386,12.73
เบอร์จะเป็นเบอร์ที่ทางสัตว์ หรือเบอร์ 083,12.682,15.738
1 4 0 7 9 9 2 ค่ะ,15.914,18.618
ครับผม ซึ่งปัจจุบันคุณยังมีการใช้งานอยู่หรือเปล่าคะ,18.57,21.498
เบอร์อะไรนะครับ,22.346,23.45
เบอร์โทรศัพท์นะคะ,23.498,25.818
เปิดเบอร์ 083,26.634,28.186
ในสิ่งที่โดน,28.362,29.786
7992 ค่ะ,29.77,31.482
คุณต้องว่าคุณจะมีการใช้งานโดยโทรศัพท์เอเชียหรือเปล่าคะ,32.618,36.154
ไม่ได้ใช้ครับ,36.17,37.722
ไม่ได้ทำการใช้งานหรือลงทุกอย่างเลยหรอกคะ,38.442,40.794
ซึ่งขออนุญาตนะคะ,41.002,43.45
เพื่อหลีกเลี่ยงการแจ้งข้อมูลที่เป็นภาพนะคะ แล้วก็การมี,43.53,46.734
อาสาอยู่กับคุณ มีการแสดงหมายเลขบัตรประชาชนลงท้ายด้วย,46.734,50.138000000000005
ข้อมูลต่าง ๆ คือของที่,52.202,53.466
มีหรือเปล่าคะ,53.418,54.234
ใช่ครับผม,54.154,55.386
ใช่ใช่ไหมคะ,55.818,57.722
ค่ะ,57.706,58.49
ข้อมูลต่างๆ มีการแยกเข้ามาว่า,58.922,61.025999999999996
มีการปลดที่งานบริษัททำไม่ถึง,61.025999999999996,63.129999999999995
ต้น 25 เอดีไซค์,63.178,65.37
"พี่สอสต่อ 2,500 บาท",65.354,67.034
และกลุ่มรถยนต์คือ แถบ E-TWIN สาขา ปิกซี,67.818,70.876
 นครสวรรค์ และตรงนี้ค่ะ,70.876,72.186
ตอนนี้ได้กับวิชานำเข้ามาว่าตอนนี้ไม่ได้มีการเปิดวิชาตัวอีก,72.33,75.495
ร้อยสามปี แต่มีการเปิดวิชาตัวอีกร้อยสามปีที่หมดแล้ว เจ็ดเก้าก้าวสิบสอง,75.495,78.81
ซึ่งตอนนี้พี่ชันต้องขออนุญาตทำการสอดทับ,78.89,82.03
เมื่อเชิงนะครับ ครับผม พี่พูดมากว่าพี่เคยทำตัว,82.03,85.412
เองขายบัญชากลบพี่ค่ะ ตกหล่นหรือฉุกคลายบ้างไหม,85.412,88.79400000000001
พอไปสร้างโชว์ติวะของเรา,89.034,90.81
เอกสารที่เป็นทะเบียนบ้านหรือว่าแบบเป็นบ้านฉุดนะคะหรือว่าไม่,90.762,94.394
ไม่เคยครับ,95.146,96.058
ไม่เคยทำสื่อข่ายเลยนะคะ ใช่ครับ,96.682,100.122
ต่อหน้านี้ค่ะ คุณพี่ได้มีการ,100.234,102.074
อากอบข้อมูลส่วนตัวค่ะเพื่อให้โรคจุกเกียจหรือว่าสมัคร,102.122,105.21
เครื่องด่านอ่ะค่ะ ผ่านทางออนไลน์บ้างไหมคะ ก็มีครับ,105.578,109.274
ไม่มีเลยนะคะ มีครับ มีครับ,109.802,111.77
สวัสดีครับ,111.722,112.506
อ๋อ มีเหรอคะ ครับ,112.426,113.786
สวัสดีค่ะคุณพี่ ขออนุญาตนะคะ,113.738,116.73
เวลาที่คนนี้ทำธุรกรรมโดยใช้เอกสารส่วนตัว,116.714,120.282
