text,start,end
เดี๋ยวผมถามนิดนึงสิครับ,4.65,5.978
ชวนมาชวนอย่างนี้ได้คนละเท่าไหร่เลยครับถามนิดนึง,6.122,9.594
คุณมาชวนอย่างนี้คุณได้คนละเท่าไหร่ครับ,10.986,13.114
อ๋อ นะครับ นี่ไงน้อง น้อง,17.066,19.13
ช่องพระบ้านอย่างสบายนะพี่กำลังทำ,19.722,21.882
คลิปเกี่ยวกับ Gang Con Center เลยได้ 30 กว่า EP แล้ว,22.314,25.658
ของแบบน้องเนี่ยพี่ก็มีละ EP. ที่ 24,26.25,28.922
น้องเข้าไปดูเลยนะ,28.906,29.978
ยูทูปช่องพ่อบ้านอย่างสบาย,30.57,32.154
พี่ทำคอนเทนต์คุยกับแก๊งคอนเทนเตอร์ แต่ตอนนี้,33.93,36.378
ที่มางานพระสมุทรเจดีย์ เลยไม่ว่างทำคอนเทนต์,36.426,39.034
น้องไปดูก่อนนะ ถ้าเกิดว่าน้องสนใจ อยาก,39.242,41.538
จะออกคลิปช่องพี่ น้องโทรมาใหม่พรุ่งนี้นะ,41.538,44.025999999999996
โอเคนะ,45.066,45.818
