text,start,end
รู้จักครับ,6.378,7.61
อ่า คุณน่ารักนะครับ มาตีกินต่อเขา,8.074,10.738
ได้ไหม คุณนี่หนูโทรศัพท์ถึงเสื้อรับไว้,10.738,13.402
เก็บออกไปแล้วมารักษาเลย ความเย็น,13.386,15.898
ติดต่อไม่ได้ครับ,15.978,17.562
เบอร์เชิญว่าถ้าคุณติดต่อกับมันนะ แจ้งให้หน่อยนะ บอกว่า,19.306,22.562
คุณควรจะโทรตามจากบางทีตอนมัสราดิ แต่ไม่เทียบนะ,22.562,25.818
แล้วจากไหนนะครับ,26.506,27.77
เจ้านายแก๊งค่ะ คิดว่าแก๊งอ่ะ,29.322,31.546
เชื่อหลายแชร์,31.978,33.146
ใครเป็นคู่นะ ใครเป็นคู่ อ.เรนนี่ บ๊วย บอกว่าจะอ้อยมาให้,33.322,36.190000000000005
"คุณได้ ขอให้คุณได้ร้านนี้ค่ะ สำหรับคู่ 3,000 บาทนะ",36.190000000000005,39.226000000000006
ราคาดำดับสกุลอะไรครับ,39.178,40.538
เพราะเขาไอ้ชื่อผมเป็น,47.018,48.122
แล้วคอยเชื่อผมเป็นผู้ติดต่อไปแล้วครับ,48.202,50.49
ไม่ได้ติดต่อสู้แล้ว,51.69,52.666
ไม่ควรรู้จัก,52.746,53.882
ใช่ครับ,54.666,55.898
อ่า หนูไม่รู้,57.098,57.978
แต่ว่าจะยังเกลียดไหน,58.154,59.706
ได้ครับ,61.77,62.842
สวัสดีครับ,64.842,66.426
