text,start,end
มันเป็นกระแสที่ติดตั้ง,0.0,1.818
อาจารย์โดยสารเติมสิน,2.026,4.058
ในการประชาส่วนประชาศาสตร์เหล่าซึ่งจะมีระเบียบเติบโตเข้ามา,6.154,9.882
คำแนะนำแจ้งสื่อโตท้ายนะคะ,10.378,12.922
แป๊บ เป็น ไหน เล่น,12.938,14.17
สวัสดี ค่ะ ผม อิ้ง โอ ไว ช่าง เป็น จิ๊บ,16.266,17.498
หลังจากนี้เขามีหน้าที่แจกในเว็บโต้เตอร์ที่ซาบปอด,20.906,24.026
นักสงครามโดยราษฎร์ได้มีการทะเบียนตัวคือ,24.618,27.738
ใส่ไปสิ,28.266,29.274
ครับ ย่านพี่ก้าขยายเป็น 2557,31.466,34.842
เวลา ประมาณ สิบ แปด นาฬิกา สี่ สิบ ห้า นาที,35.306,38.714
ที่ AIX แถวจังหวัดสิงหาสน์ ลำพังสวรรค์,39.114,43.066
กำลังจะเกิดความน่าเบื่อเข้ามาด้วยตัวเอง,44.65,47.482
ไม่ใช่ลงทะเบียนนะ ไม่รู้เรื่องเลยครับ,47.594,50.586
ขอช่วยตัวสัญญาที่ตามคำถามว่าโดยตรงกล่าว,54.602,57.402
ทางเราเองก็ได้รับเรื่องรับรู้เลย,57.418,59.802
ขออนุญาตไปก่อน ขออนุญาตต้องการ,60.01,62.234
ว่าตอนนี้นายจะเป็นเชื้อราเซนต์หรือว่าเป็นเชื้อราเซนต์,62.506,65.786
ซึ่งมันเป็นการเข้าใส่ลำเลิกโทรศัพท์,66.154,68.791
ต่างๆ คอมพิวเตอร์ น้องเรียนจากไหน ตอน,68.791,71.428
นี้เขาตัดไฟแล้ว ยังใช้ได้อยู่หรือครับ,71.428,74.329
ต่างชาติหนึ่งครับ ไม่มีอะไรครับ ไม่มีอะไรถามด้วย ต่อครับ ต่อครับ ยังไงต่อ,75.562,79.354
แล้วยังงี้ผมต้องทำยังไงครับ,85.738,88.058
อร่อยค่ะ,89.482,90.298
เอ้าคุณโทรมาแจ้งนี่เรื่องอะไรอ่ะครับไม่ให้ผมทำอะไรเนี้ย,90.314,93.338
